review_id,bus_id,bus_categories,cat_avg_stars,bus_cnt,till_cat_avg,variance
VIkkYPDGBvGgb0WxImO7ug,wct7rZKyZqZftzmAU-vhWQ,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
dp5BmZBVIrofp1mpCT1bVw,wct7rZKyZqZftzmAU-vhWQ,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
nX0xH8Wd0n3VGwpDNkSgeA,wct7rZKyZqZftzmAU-vhWQ,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
zZTCbuuY1VlcK_QGUbu9jQ,wct7rZKyZqZftzmAU-vhWQ,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
C8vpB4RySeogOf8yCu__0g,wct7rZKyZqZftzmAU-vhWQ,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
zz73rnKcq2Zl4-zjM-50IQ,5hfQ5cNFDFPhcjx2De9-qQ,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
7tZgMr0aotHOFJaEwJadyA,5hfQ5cNFDFPhcjx2De9-qQ,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
ab_YbqP1ioOokQyDVqwx6w,mPGgxatANSPw9KbMluhXkA,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
3fdBc2BOGWeS0mNY6ITCaA,mPGgxatANSPw9KbMluhXkA,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
1DavX0z5R6jMQArzj9b3RA,mPGgxatANSPw9KbMluhXkA,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
ajdh2s9nxiYbx5UXbabsZg,mPGgxatANSPw9KbMluhXkA,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
IDBjK5qqpURy-8Fxi2C2qQ,mPGgxatANSPw9KbMluhXkA,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
HztcVtz80LuQpSIav0rVjA,mPGgxatANSPw9KbMluhXkA,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
bhQAKyokQc-sfDmYKApbsw,mPGgxatANSPw9KbMluhXkA,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
fIBhe9gxqfunAm7F9CPQ7w,mPGgxatANSPw9KbMluhXkA,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
riAcGaWixv8z90mn8go3Kg,mPGgxatANSPw9KbMluhXkA,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
Cq5sSeWMyDxWMYgqTO4YrQ,IkSF5GEHcl7DePGlXksl5A,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
8T9DmmqQS917557UZrGg4A,IkSF5GEHcl7DePGlXksl5A,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
H5L9wAmm7rMpZGCs4KV7gw,IkSF5GEHcl7DePGlXksl5A,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
s8eGYGwSiwhfkzn8ZigN9Q,IkSF5GEHcl7DePGlXksl5A,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
BFy0JsMHs8eownOOkxuFyg,dvQxsFICv2HFMmQX8yI55w,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
W9Cs1wD1BTWfcbuKbmiqcw,dvQxsFICv2HFMmQX8yI55w,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
6smnm-G8zE5iL4nNtG5mhg,hwXFp8FKJ7ivQb8_f4X23g,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
6fWd4Hxh_2u-iiuMazITtQ,hwXFp8FKJ7ivQb8_f4X23g,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
P6QT2sDcQlEkAuuVn9d7iw,hwXFp8FKJ7ivQb8_f4X23g,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
XS3kU5mMtm8pyAAcNdpa-A,hwXFp8FKJ7ivQb8_f4X23g,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
mJ78sVJKyiNZnYkCJl6arA,4QtD359vkU7Jq8vP0uQEww,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
INiDCxL06pGXHBcGRHeQ_g,4QtD359vkU7Jq8vP0uQEww,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
fGQn2Gzt_juuu-6SWvnhuQ,NH67MdKaFGNcP-dlu56pyw,-Thai-Restaurants,3.81147541,61,3.837890086,0.026414676
jRDmnBRAsyuiMe-bwHcODA,NHVfmBrpj5FuzSzJrCtm7g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
8YnujEn8h4J5PUOyv4dtjQ,NHVfmBrpj5FuzSzJrCtm7g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
aqdlkrQKyR3zMeeKWcwZmA,0zcHBms7sK9IYv4zn_qrqQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
4f9gkyIAaGNThhYWTMiRDQ,0zcHBms7sK9IYv4zn_qrqQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
gYyhbMTsDBn1chdQ1sYIcA,Me6hKl5pjH2KCuxLZm6pzQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
kY0nBG70_yNDr0hTrgDJyw,Me6hKl5pjH2KCuxLZm6pzQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
Z6sIDZoEtParYwNC3wNS5g,Me6hKl5pjH2KCuxLZm6pzQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
obpM5Cr28q0DpgLAMKrQFQ,Me6hKl5pjH2KCuxLZm6pzQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
r11qDrnIas6RVYo2BhpEVA,V4Jhw8Iw5KW5-jyrO1N39Q,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
YAZihvhVr6qreq8mSJYChA,wqLEZpKy3qfE372OPAB4Pg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
xElUta0wTHSulYV0IldTLg,wqLEZpKy3qfE372OPAB4Pg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
t7063hwgevkmOg9rjRslRQ,BOYgi3o9pWJWKvZzzZO-jg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
TyWYU896513beNluxHFpWQ,BOYgi3o9pWJWKvZzzZO-jg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
uVoIlw5IRG3sSjQ9FI6QYg,BOYgi3o9pWJWKvZzzZO-jg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
ujmWrJkevirifHNnD7bqeQ,BOYgi3o9pWJWKvZzzZO-jg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
4VtuGbdFV5hoV0g3IRM3Zg,L7i9j66ph3Uz5i56OXIICg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
8ZPhk6edt46CDDZNurZ4bA,FR-NXtoG-WwlVzG2Bl5WIQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
8dtjRVDpdrC1ObwJITtAMA,9f4cTpQh7E4HB1Tl8Hk72w,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
ervZbxKXzNJZX3ZJ0y9Ckw,9f4cTpQh7E4HB1Tl8Hk72w,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
6sToPS2CcH8JiS3xaaz1Ag,9f4cTpQh7E4HB1Tl8Hk72w,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
3_Ct16y0Xr1s75RAwISH1w,UeeoS5-yiL_jlsDpaNB_pQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
46ZpNVQnJ_Va5qeN_dcm6Q,kbRp8hTFtIhE5kblOQLjaw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
72_M8x1akRZRCmKSPxbZQw,kbRp8hTFtIhE5kblOQLjaw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
rIGiRkgbxGjay6NjXV3RaQ,kbRp8hTFtIhE5kblOQLjaw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
aU5EVtbFVH5ddUAZCwyl7g,tl9XIP5trlkcuSfTQqe5jg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
qJdteI7ofq6Q8Opd54mldQ,UAATzhTdfd43S8F0SwXDcw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
S60ERz3LRBg20PgEs7243g,a59rHQbp7YyEdI0nuKIVrg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
VTV8DHC5MOnEd2hqExDcqA,0SQmfh7ppX3HnYx9SxmReA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
wkktKfztmJgpejn_MdLI1A,WDJiJrJ1q7UbjE5Z6F_cQQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
UEfCoT06Lcf6nHc3l1SVWg,iMuKfVjInB_WMErhc7rdaQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
a7B7XysmxJk9QL1p_zRAlA,iMuKfVjInB_WMErhc7rdaQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
T_uCDwSHEjYJ_aGaoC9zlg,iMuKfVjInB_WMErhc7rdaQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
R9vuQSqk3Sn7_SyUuOHeZw,fVVpTBLOHZDH4AIACjO4kg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
1DwiVtpsYWjJbnwODGgyzA,fVVpTBLOHZDH4AIACjO4kg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
t-wxShgfyslfYJojoYIT1A,fVVpTBLOHZDH4AIACjO4kg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
uPwdG1gUQlvVTAeFeyE1ig,fVVpTBLOHZDH4AIACjO4kg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
QKTF5yHDVCiySzbREc7Ozg,fVVpTBLOHZDH4AIACjO4kg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
Ev4RcXS4wf7Mp9m_-KqYIA,57RwRDqYrGrYJc2wwTgHLw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
uyxERTFsle8YS6aLvMASfg,57RwRDqYrGrYJc2wwTgHLw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
-CWPdgajCGQwF1-aKZhxPg,rlG9WPf3h5MfNwHhpNsWjQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
_4p4AOE9KM2ZGojzDkP6Fg,xSVpRivdivdz1qgEdgXkAQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
cquIjgtbIRYeh8Ei5fgmyA,85jjTjJ9_bTCTdjkUJI7SQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
qx-BefPfB6M-QahCD_Ybhg,UW_PJsOezmLel6TZsQw9ng,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
BJfSNTw-J1nphryR-HIr_Q,UW_PJsOezmLel6TZsQw9ng,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
bQm4F2Am4ZEpXzFbm2AQDw,cWBqZThx4RWNzPJbJ_oXOg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
MIwlEoCW5nwneMVLiwWzaQ,cWBqZThx4RWNzPJbJ_oXOg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
5DbWZT7tzQPmWxMk7XVrSQ,5q2G7FK3J_Eml_mcldO7Lg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
KovOefzkVtXtwPtdDRzO4Q,Mysd5IypHqTFkmHlbQeOyA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
Tn4RFKiZxR-sVbsK-33_EQ,Mysd5IypHqTFkmHlbQeOyA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
cQMhKpl4l3zxhx6-UfN90A,Mysd5IypHqTFkmHlbQeOyA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
exhE_pSYsKJg3AoM-Lrx7A,Mysd5IypHqTFkmHlbQeOyA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
AVi9d6igGZwObRP75SAVaA,Lw0Y13fAlemyMHD5i_qcZg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
UXbUXOI-Ey2ak5oM9R1CHA,Lw0Y13fAlemyMHD5i_qcZg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
k31JK7M6zTvQiY0tXng0nQ,TlhwHtKT9xe321H9Axl06g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
dQ1lFcTfmpTFYuUX-ze9CQ,TlhwHtKT9xe321H9Axl06g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
F1Ox3tdIBZ_MdIytPmreQQ,y2wWQI1gx8Zu5pP_WZSR-A,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
C8vx29dcYGcSwY1TmpOCmA,aI8b-8ulVu9VhaINjNb6-Q,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
opLZHXa6njJHmBD6kHB3Dg,aI8b-8ulVu9VhaINjNb6-Q,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
2fNoU6OeUbJUN-fNZ0hQ_Q,V3JKAlbjpz90FcM9xBzblQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
Tfy5QAkRH8q2JNYmW3t3jg,FUE9XeUVX9BD5ruo2EOPLw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
zc9G7Pi68VlKJzHJ3hhuCw,FUE9XeUVX9BD5ruo2EOPLw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
wZRmKCkb1r51Yv3iIwnMmw,Wzm33GwGm_xosXZF6Jx1-w,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
h78OVnNV6Y1Lwb6FoSKFww,Wzm33GwGm_xosXZF6Jx1-w,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
EuC3sQbL223tEy0AcOekEA,Wzm33GwGm_xosXZF6Jx1-w,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
SAE_q1zmr-O6g8IgQVx25A,oIwKhqTtHRebTW9jPiBTrw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
030awi4V02NQh7cNE_rH6w,oIwKhqTtHRebTW9jPiBTrw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
oD1r5eQZ52VNIGqwqmggWA,ugzBjxLS8wchZcASnHJO2g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
zsYT82juz3XJZo0lse1qzA,ugzBjxLS8wchZcASnHJO2g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
q7X7i4txOOyLwoyjI6nZyw,ugzBjxLS8wchZcASnHJO2g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
YnYNAQvkyfY2PvQfssc3QQ,ff_QnODW0vqNWZPSTVQTsQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
iLrcSV92qc0P-_SXxnJkIQ,ff_QnODW0vqNWZPSTVQTsQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
Gdgdj6hvDR6Hc6DPAflqfw,ff_QnODW0vqNWZPSTVQTsQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
9VAzToFd3L0yRtzcB0kOUQ,ff_QnODW0vqNWZPSTVQTsQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
z2myna5Z-IPAdqeFL96hEQ,B-sTZPVQjZUNNICer6VhYg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
txCkMANhoTkciQCHV1xTug,B-sTZPVQjZUNNICer6VhYg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
uXQzv69_Aad6GwXbI-SycA,zht8__JJoxkozBhf_vuKYg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
LUk5VpAcjFqt-gOgToVitA,zht8__JJoxkozBhf_vuKYg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
AnpVKvJ3LYckW8uhmU8K6g,_eCrBSIXbGEW62ynS2_0lA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
JMivm-6mvqWMOC1ZxsIx2g,BDXKnMfbY1vraCXAKx0j7Q,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
NrkyavDcctjaZq-AcZihIg,Yf_mKctDPfMQkig-DavQJw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
shqRGpf_JLZ7jVlRBX5oww,5nddZwZzT7pvC5vBjKRzoA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
INHk9mrl1Lyj1MIpGnpOdQ,5nddZwZzT7pvC5vBjKRzoA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
88Y9cmqh6kQKREkU44LBmA,5nddZwZzT7pvC5vBjKRzoA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
DFIMJkR4ClLgg9hrna6_yg,AzNRSPu8LcsedsfZ694uCw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
rzY1VPDw2O0whIXfo47hIA,OzsPadMLSTU7Z5Rdf5eW4A,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
dqDQk6OpfnJgj5eHId8TRA,JHUcIssf3crggsVxfQ8q8w,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
EH4xSvKO4WdGm54hW1lAaw,JHUcIssf3crggsVxfQ8q8w,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
x8eQ-9t2cHisLks4KE2C_Q,WAqACt7FfSFcJs-gqysIlQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
U74O6tfWr-WhPhtcV2a25g,ljUbvHy3lWF2fStFpznv-g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
OISMe4to7NN7HfwvUhV_Ag,ljUbvHy3lWF2fStFpznv-g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
lAzDaUUDwmm9RZGQferXmA,ljUbvHy3lWF2fStFpznv-g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
eQpNZ_PTSa45eL4xLFH-Qw,qlgAl9biUkK1wvmJ4ggDFg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
rwZzIFJC7uuOc_AJAgSdEQ,yYo3Y4J1Lq33Goif_Dl20Q,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
CRzTbWFIRiy01epvMBgk2w,nvuw2UgZV-Y-WEmHOaLRkg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
blzhIYieMHQ4YuOraNaqRg,nvuw2UgZV-Y-WEmHOaLRkg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
p6Ra2ecvg0xtxHK9Lpu5wQ,5EJrFRz8Ha4D01Cf4LPO3g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
rlaiZhrYfSmXc47Y1xajtA,5EJrFRz8Ha4D01Cf4LPO3g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
p-pwwxHj4WtVE4eMjcF9VA,5EJrFRz8Ha4D01Cf4LPO3g,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
Ocfv5PNnV0-QQZp-9QCxNg,GaNphMfP8VeEU00b2Sonng,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
28qlZ74vpo1Ra0FzULL6hA,FKoqqNLG47bl_AjMwg3PjA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
ERokLDLSORSBHgmuyOZ-RQ,FKoqqNLG47bl_AjMwg3PjA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
UIkPJ8UJy--5uTojLh4Baw,_dVPzYGXKNg2rIsc40VtyA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
HOJee2FYJYzm4zI-kmZFFA,I50VD7XhcdQxqEuV98G5rQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
pa65qoxEXrgxptQLwlD_Pg,xvXg-2LlqpEoycrvruR_nA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
aoNlhKy44nBiNHKMWFMnnA,GvUgjHP0aooaD1dltpK_5w,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
zQ3JkuyU5ZfAi8hrTVKWuQ,GvUgjHP0aooaD1dltpK_5w,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
DAurGBjOHL-WSXhk1SjL-A,XgwhJRnuu7ErNzyScN00Lw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
LvQaXFeOrBCXOsqc19N6yw,LaRo1F0bOEZo4p11bfkshA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
BNNliX1sbJONfuhkZpGZaQ,dSrt1yGR3SUhvZvv1wyzrA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
N5auhj6MdO0lrRNoMu4Avg,4XkvAewGghqS-dxTTv-dFg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
FfEowTacgts50VFA0QusKQ,FosnBEgugCZfnvBwQbZPSA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
jpdG3xALWpwPp6ZCAkG4CA,KiCFtB4Y-wNLmPPjefLeJg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
H9YfDUFmRfNnMXmsfS-STw,KiCFtB4Y-wNLmPPjefLeJg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
rXVE5IX-xwob4F1vC7tqqQ,KiCFtB4Y-wNLmPPjefLeJg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
O3_xnOijSH-CRJ9QZ6s8MQ,eg57kF41MBs5RC1vDDRk9Q,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
4-y7MTB0ztwPCrB8HaUKqQ,eg57kF41MBs5RC1vDDRk9Q,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
I2Tk5dosysn6e1J6Sp8jKQ,LFOfaMvC6g7huKW5e35nsQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
_fatF0Xu-0sEaqKl0jMA9g,4FBHwaMtMQ_x8RQoI2T-jw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
-064Nk6ugLnTGFLxIFrAJQ,cwyAZ52cV60e-NiF-jWCMQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
tnMQC94A5B7gHNkGLYvBZw,k9jVAnCxDUfg3f9CN9boRw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
pM2lmh0YL3bwb2lvEl8lHg,9dZ1Ql35BMbqoO4yebgxdQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
GPM_FdaoZ42xoyai7aauXg,Suqv_hGxs44tH8aTAwDBDA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
EsNx5HFfSBtxtDaMzbYBgw,N_xmefo_3IIGa7ovAwH78Q,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
n9l2IgQx6wEcZvPPBTfsCQ,kOLyU95VflUBeyh3LEvruQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
F3DK6TCPp00j7DweTkZm8Q,-v8FrfMccLpIzong9XpiuQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
nUU3fAjLWaS2oq_R4RqLjA,4zYoD939Cd0c13OZOOcIeA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
uVMVfmbLWUVQ4qepCUqo3g,-4BtfPW3_v092G8pqHrv4w,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
RmaJGdSMTZ_nF7Ad9UBuTg,ihMUU9D2mcgrp7fi8lmqJg,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
vgKV6b0aj_BsxNLK7ITQrQ,NvL35mHpScWI2wnLPmYQCw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
EF2oVXLuepL4wsTUW-aefw,MFPUNh29shXVupvIPl3VGA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
n0aVRIKZbJ8VnlWlozhb4Q,h_DZ88RQR3WnzyhJKhcbTA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
OzROjQumPBLIiRZBWqznGg,S0mTCni_l8jK0cYj8K8dLA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
QZVVopk9Cd-gTbRW-7SJbg,FPYrUmhC-KDPQNPFr4yLpA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
T9qjDh0rf7YVUOB-Lf7yMQ,nEjSChgFV3hKhJx9y8EzLQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
0PnFAO0fxQf051O_FUzbmg,NXM8ne3kCsrq3EQo42UW2A,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
ve-t-47f38GqeVz-RxUkAQ,JWql064OkrDDbRjJ-bjulw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
EEPNXVp-CNatMOfh-mKqFQ,TOy2PLtojYMCaVzHsEzyhw,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
MI05acVEY8W9ymWTClqgfQ,ZzYf1rngz1fDYJTgNDetDA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
ftxu5YYbLN5o-4kzhfmZKg,C0_EUUnY3EsH3RbXDAnzCA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
-NE_gmv3NjPB_otEV1KkCQ,ETDtTBzXS8ag-AQKTr2lSA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
Sg_Xce9y9E9TFVM9W_IXmA,4xTEUanoQgInQXRMBZtYuQ,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
2rWyesZCPvvoiQ5BIDz1Eg,Knb3qsWKs9765JAGwyV1mA,-Fast Food-Restaurants,3.042372881,59,3.190576653,0.148203772
TZAa_61ODaRTDzEWwPY9yg,qZCtzJCdt29_DdYD8US9FQ,-Italian-Pizza-Restaurants,3.79245283,53,3.953130465,0.160677635
PtPLAuN5z8OoCERkk2SPmA,qZCtzJCdt29_DdYD8US9FQ,-Italian-Pizza-Restaurants,3.79245283,53,3.953130465,0.160677635
B3SwfLBX5wXQmm010hs9gg,RGDyf8-PyzyS9Lzs9bkvgA,-Italian-Pizza-Restaurants,3.79245283,53,3.953130465,0.160677635
XhIN0Svz1YQEJU2iVPyRew,RGDyf8-PyzyS9Lzs9bkvgA,-Italian-Pizza-Restaurants,3.79245283,53,3.953130465,0.160677635
6X4v0pN6RyQmdiiOrh8V7w,RGDyf8-PyzyS9Lzs9bkvgA,-Italian-Pizza-Restaurants,3.79245283,53,3.953130465,0.160677635
VFc4yZP5kv8nh7nShT9vKQ,RGDyf8-PyzyS9Lzs9bkvgA,-Italian-Pizza-Restaurants,3.79245283,53,3.953130465,0.160677635
Lmw8GNeKgx5R1QCDKXLrbQ,RGDyf8-PyzyS9Lzs9bkvgA,-Italian-Pizza-Restaurants,3.79245283,53,3.953130465,0.160677635
5mDKt-hTyAiVkcoSUaa1tw,RGDyf8-PyzyS9Lzs9bkvgA,-Italian-Pizza-Restaurants,3.79245283,53,3.953130465,0.160677635
V7oGIcCA1dJj6wjQ26SUKw,RGDyf8-PyzyS9Lzs9bkvgA,-Italian-Pizza-Restaurants,3.79245283,53,3.953130465,0.160677635
