user_id,business_id,RecommendationId
agO7jrGmTPGpMA5vgxODBQ,AjVRPatAHLNwbnx3GWk5Gg,9209
TG1ph6yWOTBWk2ZOjJyuAQ,JokKtdXU7zXHcr20Lrk29A,9210
-XkW4sYeXhvfoUXvTUL-gg,wccFOUVaqeNBRaY27wOCyg,9211
H43OmfXRCSFhWF6Fed6ZAA,Wa9nN637fEBbcAafbn2c8A,9212
KSTOdz0lSFCkqBSRNwjERA,ss5gVggeSmAgMUeL65UvYw,9213
slF_RmC4u7GowJmSct53sg,-ftQeUsqwDkExRg6IYrubQ,9214
Soxfx97ytuioKALxKXKzlQ,Zx8_4zKdDBSO3qGrkukBIA,9215
qVqHQx4AkiKFD0geYIvymQ,yIuVbOjP6K7BRELWXAmCMg,9216
jUJ_9cImqb2qMidR5UIKPw,ApEvXLmsPMWsUVEfPkrmfg,9217
wqQ-50Sjf9ol3SYaPbA1YQ,bCl7ADl_WmWSbmUf8__reA,9218
zfysCL-0uQNCWdGvzZ6QWA,5XU8ys_TsulI-FJ5nzuNvg,9219
j367EBVOJfu3UiRIKFfzaA,LYyGQgL60VKdV-p_9OxmWQ,9220
opjBZ0ImnKv5eRNQZ-98DQ,i4X_iu_29PkhL2zsIRpueQ,9221
kk05snSafuIFK0lsxoMNzA,ZhMlXLXuZf5z7lxunHk2ww,9222
ZnSyUYWVT9h8HLNDGipFWg,MPziC5MO2QQiYVAMM3fdSw,9223
thdVzCfKx-DV0zYWqId3pw,-sC66z4SO3tR7nFCjfQwuQ,9224
Tk1d4Qxp95aZkI9TSeNBDw,6w-hwYu8Km3tKp0RFTp0bQ,9225
8p4at4zdzCpueAmSBaorZA,nFo_63pTr-4ZhakuaRFOCA,9226
O90eXLyH5nEuN8mXRwVONw,HUR7B6X_f_V_50w4pfoyyQ,9227
lcu7u9kSWMeSNq6j135BfQ,N_xmefo_3IIGa7ovAwH78Q,9228
n1lUEYHCULQfZto2bIQpvw,cKfUjBh8mL1wWLpDYgWuXg,9229
exHDeVSL7NMyxEnMJgzzag,hqVbmZNLTdR2y7G7oJu9vg,9230
D7H7T-Q_Y8FJI5li8ZYaiw,C8nx9teRYXgnucLKMk29Kg,9231
WJkmgkrSPMHTfDTD3VgqqA,i52eORoeWujZ9y_w3Dos5Q,9232
lUN1JRr-WISrS5PL9LSMrg,R8VwdLyvsp9iybNqRvm94g,9233
E5qFR0RBQBoXx8FbrOkdbw,LViwhZ9AvCimfHndTSYGfw,9234
ilXn27k5rpiX1xBC8MoNBw,zPHXmaVhEr4FzfB8r-EcjQ,9235
uLl--7BS9Cj6qOY2IqoyiA,i52eORoeWujZ9y_w3Dos5Q,9236
sBXm7wsHKkrkcnyYRlZlzg,IbO-f15bC-xAxal97GrKww,9237
e3LzMIrC6FtN9QeTvWiGag,bewtZL-VV1oeGUdAhHVz6Q,9238
JgDkCER12uiv4lbpmkZ9VA,2li2XlPfSi5zgfCE77uNeg,9239
sKJME0Z4ZDgdBnpdQsAIuQ,-SxeUGqnKy8YiEV5YA42Jw,9240
nM3vfxr6fcnN_nXdzwbVCw,VDMLwxsKoS_5JpsJIrMYvw,9241
zLgkT2QxH8aauHzeLb44-g,Tlp5G-slaW4XKRxhgjaCpA,9242
zW54SuSbVYn16D2Mp1ywKw,QMN_F0PIReU6QbyEuGSYhg,9243
drBJE2yusXCZ5c8dEuomig,Oi-69K5O6EkBAQGAjU-gsg,9244
8Vdbi1ecYmpAyTXLdHO09Q,2lGaj8WVLetIWsK8B729mw,9245
yiHkeSEzTZWLnWUsgSUvDA,pgz6IeaZgLuzqrk6HMPhzA,9246
N28dyleyNStud5bsFcZ6_g,lVkDZZ8sTafPlq7f1i5row,9247
SEDJTWEzMdqp7UsS1W3KXw,_D3KUba-5fHTbucTBAnigw,9248
0oJlVd0L9Le8yE4T3Zz38g,LErnyw7uzbwxyfF6It4chw,9249
2_q4MxBJEw9PtFGs7mmYMQ,nFo_63pTr-4ZhakuaRFOCA,9250
SNH5L8QZ4kT9unURQUrYow,OUY_d0snAofztUIwz9VUJw,9251
gDXgcGKsS4ZTneej8-ACqQ,SG_gEmEXL4ID6RAEinC5Bg,9252
_GVAV2LjUWEs9fGjslex_A,-NOet8xJLGhX-eUzSIDc2Q,9253
fcVtqrRFgnVYEUYwHC3tQg,9TI5pdTg5zmhY03fwvySrQ,9254
UW5cSJtWRilxSTr6EGv32A,8Hn5X1AqgmSLHRG2KgBJBg,9255
deWMwh-4lUtjSeNW1LPqUA,gVdnShwyas8aGTHLsgNwHg,9256
OBaKPCG0a6UfqI-9Ezzajw,Ncb_n30Bn-gfl7WeYPXq2w,9257
JnAGZh7rjuz-6nKXitHUwA,KszjzV0F4WqkKFH_-5fHmQ,9258
aIbwrnrP4kTufADO-jGZxA,MvQWtqT6jXjaSW9qgDQBqQ,9259
F6QsMoJdvtohlbnST-fDyQ,pjtB4FadDdq_DeyedjDsOw,9260
X-E6upU2FE9YoWWKW7IIFg,Lc3-XLmobyijQpOxHdEPFQ,9261
uK4puAO7FvLe1j09nl6MiA,fWnGkLnZzv2yl3fB7xF40g,9262
ZMWrVK1-5AVo3Jt8IbJYPg,QNueeDJ9pWC7lRm-F8ohJg,9263
p6EM_rRCdOhb8m7w6uopGg,_RBUU1y4yJrK0SPAd8z0-w,9264
qZrArI2ohkYkQlELl13BKQ,kh3N_Kpywdh8kB4YIUA5MQ,9265
N4-FF6UJKBEvOU6oQLmDzw,jtzhY-P4H6WSYpv5rWhxtw,9266
8rmeO9dhjsMSVV-HF9ZsCw,rbeBreN9KOWipTUQsmiQ9g,9267
ZlmXEW0EE_tXokGoYHwDNA,DmkTDze8ruJr6o2f5GAvJA,9268
Xp2PGQp5gTQwBKWaHMO1ug,aPdDcFXPsWVxBhaXuZcDpw,9269
W_l3N7oONtPRaa0DNDJyDg,k2VWmgtAOT1kMHUWrYhrAw,9270
yciiu1N6gqG65dSRyFyE9A,4AKcmN--0hbF0kX9pg8scg,9271
SSndF47R9dRkyayRJBDWMg,CLHfRm6biuH-l6r86qMLJw,9272
1v5esjekcOJ5JoSGh5_kqg,EHGuZw0qptzw2M1LF-3sXA,9273
Y7KS04okqSFAbg1NyImHkQ,MuIXnv7Oq7X3-4aEsp9dDA,9274
acEb_NmXCFLSxAp55aCmig,S5ZcvZ7_ZeXXeDxHcEPAlw,9275
l6c3SxxnCOaxRQTy81W2Ag,VVeogjZya58oiTxK7qUjAQ,9276
JTFAjb21Y5sbOHLyO_tyrQ,PX3e3qtBx_5VC3vqq47jpQ,9277
shQRZoFo79gGoir5ikKjMA,XTe76gbHIFkPvHuaU4SS6w,9278
VChMRGEsIC675BAjnzq4ZQ,MBEopVoQnXzWoRcDskHfYw,9279
xgqxRjWRQvGPr8h3IA8OwQ,7onAEqbbZChyYdB2nJoQdg,9280
AncVDK7eNz6c0pxLxAl42w,j0yrLV3oSceCd9FYqB9Q0Q,9281
pc7iOC2-zkU8_S2atxHxKQ,TqHTtjPANCBKGsjGBjDoQQ,9282
ouRVbgLn52eSReqYav9k3Q,8Hn5X1AqgmSLHRG2KgBJBg,9283
eTWfMRxImiOvXiml6NhRVw,lktu5JPDlQUG-7cV7gOzDQ,9284
jvwnIG5wEjdOsqkYJgN29A,GYPHQGaB4Oeq9veH-p2nKA,9285
o8J-ergbGYjrUy85I_rxzw,ntN85eu27C04nwyPa8IHtw,9286
qVbbx0Ieu-825VyfQo0vlQ,XlDKKtFbMGr27d89EDhTtQ,9287
x3be6uxIqd9Dypu-o9KsKg,4zitC1IPRLvHfQVinRSKew,9288
DYWYf5NoG00YtkcHdx9eIw,7H0nbExftMZlpZDXm0QrBw,9289
GQaqVyDcaJZ1vUF-d_DlFg,oOo0xGOVq7cYTP1fORdoFg,9290
0zQDTH5LDfwar8MY0KGCjA,gWQlTK3o29rZGlw2YLUnhA,9291
i3NCwVG0aJd_Hq8Hlhphtw,Le8tQrEaHodCXUGJld-rSQ,9292
7aMUGpEAhstdk4ZuH7qOWA,ks-hzHZApm0jvsi9M7s9lg,9293
kG8jkVFgOAOq6Ht6RvAjEQ,5ErKAS0rHOfU33CYjDh2Aw,9294
y5_vrqIylhXMrejM_-x_vA,GU3GGuECUTbHG8NPHXG9mQ,9295
eGB-PmnyJ03eVNxaGUXTqw,KnRRMCqQQqlyMphif6cTaA,9296
9hV2Tf54ZFPcllBI-dwM_A,v48aS-Z-nw6o9qsHdHz8zA,9297
rHsRC51VUxiFKfj4RWcqKA,dKtbrGgg5fbl8MibhilP2A,9298
uK2pN_5yadmRO3uZ4tSAxg,zOCdVUKUN3b-obT67Qjyww,9299
uZbTb-u-GVjTa2gtQfry5g,SzCMZ664veIZpYp4Tk84Hg,9300
lnP7h3slD1eM84GWuPys6w,wlftPhCaYn2j2LbcP8j3vg,9301
8dbRf1UsWp2ktXHZ6Zv06w,_Oaj1X0vAlOu5bAX6ingzA,9302
JrXt1m9e-G_CS_eEDu0kGQ,fFlMAm0RBdfzrDfpicTPJg,9303
DJIwm4UCnM-SOxXbARjPsQ,auorqdHiATGZHVd-sd79ZQ,9304
DjMYfLoL9KsTIcvOMxwkhg,g1SVMyYvzGLVaSGvbtwS1Q,9305
CyVyVznPGTWc7jp7mpRTNQ,IckHBll6Dfe_podsCnr0tQ,9306
g_JRehJSw14NOeMJco8mBA,LfKPiwth-lGmCKTxlDoV9g,9307
t-1GU37dhMmxBP9TnH3JtQ,dpYdTnCG4b_qiA0S_TKzjg,9308
dY9F494R-TiyKlo824PNWw,pjtB4FadDdq_DeyedjDsOw,9309
vp1LUMkedWATnFeVFteASg,LHzVPddSPzMECho55zCf0Q,9310
Djjriaulri9vXyU6MV5trw,xY1sPHTA2RGVFlh5tZhs9g,9311
0RT1rUBvRLtvEwr4OYlArg,w0a13Jy6hEbrz9lWxvj-7A,9312
S3Mu8tTBib4KxrxGob5icQ,5XU8ys_TsulI-FJ5nzuNvg,9313
eIv0Dt6yUxSJmZwL3JLSBg,wUDYfHKBlvFDfwOO2NeHeA,9314
8dbRf1UsWp2ktXHZ6Zv06w,uEJQSIjWui-TDWXaGlcqyQ,9315
MJxsptokRoxljo5_qcYMMA,89n31RPotLWYIbeR7CUHSQ,9316
mA-c0ZEcs6svR_oJOel9Pw,fKbrvaKXlTKf8mWinKj_TQ,9317
ONkmh8kOZ34ULbWYHbkf-A,V6BYjHM9SnXscfkln3hCdA,9318
PWeKmybCTvMIT9ev7qSRZg,AC1xogsITgaae5ic8B9Ryw,9319
nuVNtgN6Y3YV0SQ2_7DWYg,uWG5aqClFp-240jCBZQHZQ,9320
QZefEPb-T6ENVIE2sgNNAg,ZVu400Wt7VKU5SdKwUR9lA,9321
7jWmd57QoJnq2q4QyvVS2Q,ymSMV5wMjFwcusoGRaqDWA,9322
fFzmJeDxH6a8T0pfLAdmJA,PEHJjxdw11TGFma9Zhz3ng,9323
SHcX9hp5RG3-OqsbvissIQ,LzNJLEIo4gh-X_rmDkNkNg,9324
CsdUVf3SbS03xGpD-_TaOg,FCJHirFzEtj4M1VcuaKieg,9325
HnlVxMJUFt0senwi9mYzuA,FX7YsjrfxXkat82yoj9Aeg,9326
SHcX9hp5RG3-OqsbvissIQ,GoS_IBdFdjZrQ7J2LSrCMA,9327
1EThs7Vakny7bGBRQk6x2w,STv-ED3M2xmRFMSvQbWGaw,9328
5m55KNmkpgUk0PhzooJ98w,pqkwR2me0LhEZulRcQpOuw,9329
SB37ySvE9n2GY0AJi47nug,5D1DG-EUUO3pMvMOuY6U9Q,9330
o0wwhdz8-qQNZ4kdp3-QXQ,_FXql6eVhbM923RdCi94SA,9331
-XkW4sYeXhvfoUXvTUL-gg,e_riFHMoJ1Yguvr0KtOkDQ,9332
RTit05GVxJmu5C5YgKxpDw,LrtIhFqOy0JP3CxCbUdGiA,9333
6zHRwS6D20XUaDQ5Qiueag,pjtB4FadDdq_DeyedjDsOw,9334
A3r8QWYpddabr6ug8s_IwA,heyprN6HwLYVWINXd2z3OQ,9335
_uL7OiQSfNsCd60DrAf7qQ,bF7KQ6AQK5rBS7aOFKtlWg,9336
jqs0xPGhZwlyijqWLEgRyg,jfDBaBgwINrGYAo8p2MJ4g,9337
kGgAARL2UmvCcTRfiscjug,O1gnIBCY0DMtK3lGJBfJNw,9338
xYVHWF5R4d9ESDVC5fGiHg,4mZ__NR8jLD1k0rYpSbplA,9339
Xr3KiIBA_pXUARhq5nenZA,L986F4_zzBDNf_xCpz2mwQ,9340
BjwXX-sChcjx2E55B_7rXg,bsEJKduEgoBhNNNHO4ZHEw,9341
uxje3B-uEzOSSAWMAHCh2w,IC8no-tIdDWgkYzb5d-Nvw,9342
pQ6ij6cOBRB3yJGHbVZHUQ,4sw0e8L8TeG0IqHkAZw_7A,9343
37IrRRTC1JLbm0MOcIMEew,IuAPYzf3NSyfyXYgT46YVA,9344
z7WnKuTCFnWdB9NMTtWI7Q,SkcccvAydbt5zlQI0EUL2g,9345
FktbKOzznpoKTNXMVtc8EA,5D1DG-EUUO3pMvMOuY6U9Q,9346
k2_6PYIyId7X5lQV0LhWuQ,DGtOkc0KNTyK8rDkmsPNYw,9347
JCDAI-P8QEGOLisWo5Lfwg,MAfc2V_EVtyR9rMxxEAPLg,9348
_Ta4EjCUfosvrfGuESjkaQ,QZjf0t3GXIPvMZo1IhmLOg,9349
9M4uzVkmSsL5hZmTLhEGIA,HVb4bIgw9DObuFM0EgA-Jw,9350
0lyVoNazXa20WzUyZPLaQQ,h_WtRK_umSU8LCCmAeqbFA,9351
RIOpI0yi74fEH0733NU9Wg,zV_LBn9F_3jtx0bFgoGvOA,9352
4IxLt4QvCsJEdaNvH9QApw,m9haUi2_1lHR2eAKBhKwDg,9353
qXxwTfCGF9tAvXOrY-hWlQ,CZBYYCb4xBwNlSIYNc6Eiw,9354
eW3-ObGbg_SrjN5Kk3Lz-Q,_FXql6eVhbM923RdCi94SA,9355
pYYvlPynPqTPJGI1zqQ90g,i--afvRsP1TSJyQMZKgJiw,9356
6F-5GaueiVKkRg7LYTCfxQ,zmFc8M-hS4uuyY0hklIpoQ,9357
eaX53FCXTykf5n2e1XsW1w,CvufqyRBbS2Ed2wQlAXCMw,9358
ptZHJS6B2bQBGadUbPpZVA,8dlyEiypNYB0sVfdzQll3A,9359
vjes1n7mE8zmZ19xwOUltw,Guai2bH3hNqDP0bPuhT5uQ,9360
YPjsunOnEjMgMGPSHlUfxw,UL3OMN_c-NXHlyb97pDifA,9361
XQQUBUlwe7f7MAED1e5Tdw,EVR7ss3gCgRmXZT7TvZgzA,9362
rSMbmdr9IUWP4Fc1emCggQ,RmA5zN-Bs89lsTuY6v8W3Q,9363
_4jCSPg-swQsi8Cx_gO2OA,XOOlEuIOo0wPjYOjbXGecg,9364
8_ztfjt9_RsKS-cQ9KlqKg,XOOlEuIOo0wPjYOjbXGecg,9365
QAwWrE6LLbVHNtZOoDdRRw,2GY8GQU8KH_TOrobCZ3xSg,9366
Pv7DGHzZ-uqIUdOsqPpsVg,ApEvXLmsPMWsUVEfPkrmfg,9367
8rmeO9dhjsMSVV-HF9ZsCw,MPyxaNVuWlAQqJ0iKV5rQw,9368
SOANysezAtOy59_7qugETg,k-I2IJrEFAikJMqfzXUl8g,9369
6fUnY7BVS_qBjkzDpMJKfw,weCbIA8mCkVw7zmxPNT5sA,9370
gg_OKjOAl_vVmdh5ZETuiw,NHy-HT-FI305jqgyeIWPCQ,9371
dQB_5qMdExPXijNHK6EQeQ,AsMfkmXpzUyVmlIEEEOkeg,9372
mljFtGk_uwcryBEizkV6qA,8vS-dsL-ifZ6iVvKWxancg,9373
yneTxW_9TTRXTOgJDH9fnQ,Cd3uJtsQtG3vJ_WLGp7YZQ,9374
maca7IsHrGvJ2NlXuk53_Q,h0FWO1IPWDXyIzKipLsF5A,9375
s7Tm9oYWqRlBm5ex2OQ1nw,miUjtW5ZOc4WN0pB53VokA,9376
nyOqouw2sOWUjKDDX3O50g,c0RSs2KYK5Y-ZlSrNq9LyA,9377
o14RTonT3Z_f7tfWteP8Yw,0dORc6ckZw5HezR3BuSsqw,9378
Zw88uQnHmHKcTUMo-PBL1Q,UO_4j9fGCLflN4wtusPkQQ,9379
_8n83MNeqyEE4EviWpq51g,fWnGkLnZzv2yl3fB7xF40g,9380
WXzhSvJIDep8Ta76NL0O7w,ke3RFq3mHEAoJE_kkRNhiQ,9381
7UAhPt9AT7M3zCBF_8UInw,k9Z5mscursMlg827JGwRZA,9382
MXTZbUMyqijXxHyAijArww,v7OwbHgNgy_VQ9eP5FjvUA,9383
f1gxYr0ZZTcOvmWvdo6ENQ,OUY_d0snAofztUIwz9VUJw,9384
_kkoXGJOK3vz535IdWyvLA,v7OwbHgNgy_VQ9eP5FjvUA,9385
hrPenaW0Etf2J0CS3DRqVg,0K634ehk41ZRc4kj3NTAEQ,9386
JpOZsEnuP_q4v59AgHJyjw,czOxS1z2MGzPXNP3W1d0Yw,9387
RRgAVV9vsw6bL8FCrSMXPQ,HrSowDDXw71VD_d-4g7I5g,9388
MLymdZLFdi9iYfsS_tX9qQ,fF6m3qsD5blnwuZRuYhzWg,9389
Q46ztmdo2OAVhM6fOnc3VA,DUDr1kuGv6eh1_s2GWJVgw,9390
l2DC66Uh7xGbkPmhryd53g,GRFunGSUZxXqNCZJrN8Oow,9391
JPeELLEug7FXc8Dsny4F6A,fF6m3qsD5blnwuZRuYhzWg,9392
0Ke0iSAPYi8hUVxLocAlYQ,AjVRPatAHLNwbnx3GWk5Gg,9393
1KA57FObl0IkOcePIURCPw,RaI4NZfESHbCPu-7Vjv9rQ,9394
Mu-SsGqShMhQBh_-jLV0tw,QxHM7gQ7RcRHjnmr63xQnQ,9395
VaE2ogline5yAE0ju8xa1g,9ucO4e2ZQeeXANqMZT67GQ,9396
gM60PvtnIPr9nznnBm6w8Q,hfl62LX14YqNpG0g0Tj6_Q,9397
Sq611q5UgzdxV_oJ31tBZg,_FXql6eVhbM923RdCi94SA,9398
MhK7f2e7mv88C5PLR_Q_fg,e5kc0CQ4R-PCCDgb274gSg,9399
QLqQ9kqP0EHah-8im_TOgw,Q2FaJ3zB6ZuGgvqUqhdc_w,9400
_Ne1ZIVsyjAM1xnUE9J9Dw,NHy-HT-FI305jqgyeIWPCQ,9401
aAOosIA2598fl8v2mcWoWg,Xim18B8YrruZ56GQGY-3eA,9402
25j8Nr0qQVlLhv2BywxL7g,sllZXXYijYUs-n80uSa96w,9403
xvZE0Mak4SGXqFeT59qctA,pLCRUdm0YGfRL3lR9PSkcA,9404
joEN2Mx6n2FNzsIrR0CpjQ,2e3v5rl80j4pI3L2135xYg,9405
k2Lm0HnltnY6F6K7ijRqag,g8WX8u6cM_z7zBDT9_sFBw,9406
JaWg4OeVaR80Vx4SkC5Bxg,MPyxaNVuWlAQqJ0iKV5rQw,9407
bb1rbtX-PzSYpb57isi9Ow,Xq9tkiHhyN_aBFswFeGLvA,9408
hYYtPei7V1p4S_WirtV_Jw,yn0xOJzErpI0LGkfKxiNfg,9409
BqEjQnnUcNnyU4W-zJlfbA,zPHXmaVhEr4FzfB8r-EcjQ,9410
AGfBY5tlVBMZ6zilUGf14g,OfoG4gnacvSo2vG9285njQ,9411
bLQchzou38MfOwrD-OFbkw,e6i8v7VkD8yJk02PH4d9VA,9412
GamDtveL-OO1NP7JZzcfNg,xAWJunZXC52816iWyDLbNw,9413
DrWLhrK8WMZf7Jb-Oqc7ww,GTVneiUeIyRL8Wa_WmEQ0g,9414
RPEckpQ34RJ7s7-IR_OhCg,3oZcTGb_oDHGwZFiP-7kxQ,9415
M40tJRmkITdNCPE-FUKRZw,m14pIWedGiHi9_aWAIXEew,9416
YdxEy5j7KYefQqSoTwwfGw,59VVVF8Y9UD1tEpXD5PghQ,9417
2v3j2y5PLMs0rlAd-pxoEw,hDHYbekIzW-M5tljy1IP1Q,9418
nL1e0LrLD3BDdviVFUzQsA,lF1917cvbCzQX7BcUvlooA,9419
htQ5cdzlNVXB04zfdyvowQ,aPdDcFXPsWVxBhaXuZcDpw,9420
Fec3jKhFWNJDvI7oDiLakw,SMpL3z4FLF07bRA6-y22JQ,9421
_NCyLB7xWZbQX8_11j8GHw,9Y3aQAVITkEJYe5vLZr13w,9422
uDbgB8LHJxqYU46kYCbHaw,k8Y7aXXA8BFcn5CillHFYw,9423
ikm0UCahtK34LbLCEw4YTw,MPyxaNVuWlAQqJ0iKV5rQw,9424
B3oCDlO3uBUrFQu-xmr6uQ,OllL0G9Kh_k1lx-2vrFDXQ,9425
8VGuDGetbBFFYqBEPMWzyw,CckmnbRINaLB4Aaq1dAFCQ,9426
iVqLdVGkZgftmIdfp6zHHA,v7OwbHgNgy_VQ9eP5FjvUA,9427
vx3rrW2-ARaVO-0GgF66yQ,eiiu_OFYH2st6_y50sJ6kA,9428
mUUy72UfqmFj_krWclKELw,i52eORoeWujZ9y_w3Dos5Q,9429
Ps1Db9zOatoF_76FZNO5CQ,MlQQC-K8rg4cuRPXcZjFvA,9430
VkYRVOIAWRfFY3KsPNVKYg,yyahaWDdm1Hes99IZkSJPg,9431
xsTlqAQ7TjNFIUl5ihK00g,Q0AADLgsYi1sFDk8jtMYUw,9432
RPiQJttbDKHic3hITLJEpg,vujjKuD4Vls4xKLe5MJ63Q,9433
SHcX9hp5RG3-OqsbvissIQ,tJB-8htFreI7an-_JAycsg,9434
j1UagK_zBh0O5ITmcQFsvQ,jgbEZzERVI4yvAAtXWW93A,9435
RL9-QudgjWYw9l78d__uyA,oXKPSI-RUqOvmuSCh_DEQQ,9436
CuzADeE8rkYwiWrIxTsNGg,7H0nbExftMZlpZDXm0QrBw,9437
gI9xDj8hiKdRN6qDy6O_ug,aCwCa7QMycZInFChAGU9pQ,9438
wnYLHIxcLDYzI791yVCTbA,aPdDcFXPsWVxBhaXuZcDpw,9439
7VwIt-9K072spaGhQVaH-A,ET9F32B8mz3q8lNmtDMlcQ,9440
JnAGZh7rjuz-6nKXitHUwA,zMa6YoEekpABg1HZnnTZdg,9441
joEN2Mx6n2FNzsIrR0CpjQ,R1ySBCVS2eQf-s0Z4ifIug,9442
Yu00-3EXNR4qir7kar9aOA,RQoNtBrqETFLK9L2ANxUvg,9443
rbDcYmy0TJImLkYN8CdBBQ,ZA_-wDDOlLVAmLUvkfd1SQ,9444
FUMdzARf71drXyDZ7lkpWw,A7Ql7MGd3PeUvQx-knr9HQ,9445
271fZes2H3YwbNH5aaQYUA,0zcHBms7sK9IYv4zn_qrqQ,9446
QB2h8hRFcVokhZuajF7Wiw,Hdi7jkB7pHiM1nyPHcqSdw,9447
CpZ_-70GtVsODMpRYXf6iA,KpCKaIDZ1m4bQj2ur3olfg,9448
K0euQLFAcKhQPZ6JxGAryg,5ARBXY3O_LllnjoQthUI7A,9449
thdVzCfKx-DV0zYWqId3pw,WupCl5odiu_3F2lBrzDpsg,9450
tozhcHsAWG2Zc-5Q7ubatQ,supigcPNO9IKo6olaTNV-g,9451
gqWGLrZ4VGD08pHUgHmChA,AydLCqa6veiY7-uYEczEGg,9452
c-hv-FImXaBssSnfbxdOrQ,hW0Ne_HTHEAgGF1rAdmR-g,9453
KNuobvEuiEAOaIwHHlL3BA,-nHYKkSJuQ7zzFZ1veRfPg,9454
k4-6lakq7t3kCgbvPxcuvg,m8LIOPXPMZVCpvtK8QjPqQ,9455
JffajLV-Dnn-eGYgdXDxFg,uO8cc--21RSmX8tNbCar8A,9456
kKpF51w0x6fNbbzxczbuNQ,xbS-MXqAbCNXaszvVNrI8g,9457
3JfPwLuyY-mhfL5ypf5xxg,U5F3-Z44SZiqHjka3-kYnw,9458
3olqWZaGoIT_Svpq3CjetQ,e9djgIbIn-toCOwmRTpgCw,9459
tXhlRAnR3_GoWvewfQni4Q,e34tIpveepWkpvOuv_boqw,9460
9wl224U7ZQrNggpWVsiLTg,h_WtRK_umSU8LCCmAeqbFA,9461
ofSj0c6KIYATWm0xd118XQ,MPyxaNVuWlAQqJ0iKV5rQw,9462
U_fAIe7CUaGMejwSdNvMgw,lx__YjGOYxuIeK2VsTUfEg,9463
lLtwQXQQVbqpfTiARJimrw,rZgr27FG3Q6Zkg0A7CDodw,9464
4ozupHULqGyO42s3zNUzOQ,xJoquhJYPujB3S6hDa3jqQ,9465
HWg7C0djB532XjS2y8V8hw,WTXcqahrnnII_j23tJJ3TQ,9466
F9hl4Dn1Ube3A6NShgfXmw,zp713qNhx8d9KCJJnrw1xA,9467
_uFYT-nWtp9tuUB23XN8vw,XwGhWd29eEkfrGcb8GYKBQ,9468
BVqYroeIcjd5dZq6axUNAg,UI8iKvzhGn2qZCGIqtQqrQ,9469
OcURvaDyYzYZzkafEMllTw,HHFjjljqoH5qs7Cy1i9R4A,9470
64l2YgTSGPhZ1ib3XtnYrw,fowXs9zAM0TQhSfSkPeVuw,9471
Kf5tnfXtIy-torOrHY3nIA,EWVK-jKIG36xKFaqmXzdjg,9472
ysINNe8YpbOW_-5T5CSyhw,qiFTZ7aJz-FXt1wz8YigAA,9473
BV479vtDpLcLe3FGNG4cqQ,Lbue8gqRiBPEnA7g7H1qdw,9474
X0n9CtX4MnB6WZuBPrDyJw,p1W5b0PVWP0Y-ANLmN0wHg,9475
cw-G7BuGF7nnqfJc7AV6QA,AC1xogsITgaae5ic8B9Ryw,9476
JrbxJEAeoF6eTXnfmPhJQQ,pgz6IeaZgLuzqrk6HMPhzA,9477
eW7v7506_CP7wUJ8Q7P06g,MrpFw4ymdQvhTGt1eUJbIQ,9478
AQpGULVyOsAU-sU0SWdnog,PwlqT9PpJ-zJs5R271pAmA,9479
B9QqA0V6YP6-hCPZCAR0QQ,ZVzfwkgKOVCDXuqiuFLAcw,9480
Q8lpohDwY0mBtwfp9qZWVQ,WupCl5odiu_3F2lBrzDpsg,9481
aWB0GpxbdYEu38cCMv1pzw,XZHlTIIuFkkv_zJzShV34g,9482
HnlVxMJUFt0senwi9mYzuA,AIN4FSq5ZM4Il5BzXzMNXg,9483
XQQUBUlwe7f7MAED1e5Tdw,XTe76gbHIFkPvHuaU4SS6w,9484
uZbTb-u-GVjTa2gtQfry5g,3NqERLqdtQSe0w9540rZrQ,9485
HFIuj45MwNx-cJkTamazSQ,jNpuJ6fUwgV23Mh_XvTaqg,9486
kDXztbNGp-zcNDd9A6H8nw,nCPNksp20VThapB_sovNPw,9487
b_HFul8cMVpxbZtr4EU4mA,HZf4PgSXgGZ0EPGa-cuUPQ,9488
y4wnqZIojjQWe8sjatEcEg,2zDDuUfMYrT-NV_Sk_qNCA,9489
PahwPVfd6BkDyO8KCFEoWw,SkcccvAydbt5zlQI0EUL2g,9490
lnP7h3slD1eM84GWuPys6w,aRkYtXfmEKYG-eTDf_qUsw,9491
ACGwyyg3Z05jxZOmkadaJA,fm4X0SV2Kofj-57ZfHiZ_A,9492
11WMiRoB2sQxo61aJdSg6Q,dUbYfSq6InzzAEjvlu9p6A,9493
pR_-Zb8IG4JsjMfC3cRdtA,ZqX6rvRAxlCG4Refniq_BA,9494
Kqvfep2mxS10S50FbVDi4Q,h_WtRK_umSU8LCCmAeqbFA,9495
Tqdq1JamggZLiBiXDNeDCQ,Fa-zUFfIMIke1QLeeWT_6g,9496
2bAbL28lhrnyOlYiZ8yMdg,oCA2OZcd_Jo_ggVmUx3WVw,9497
pQ3mUeADyqoxdW5ZWA5Y7A,GuI460v9AlhHIqArL32i9Q,9498
AoAd9InpizN9fW9cgvFDKQ,pa6K7DGByxBXxcVJ59nWMw,9499
m7j9e53ycZxjWYBD7rZVng,FIG82KLyiGkVmzHSoxeS2Q,9500
51JIJ4DMrfFQBPqVGhD1VQ,v7OwbHgNgy_VQ9eP5FjvUA,9501
XtwipKXDyo0ZKDJgSMSujw,7QSYBp2-AOdyUJXEaLnbgA,9502
