grp_categories,business_id,grp_cat_counts,grp_cat_avg_stars
-Sushi Bars-Restaurants,lVHtVCyFJOqAH0ltn7pLuw,24,3.645833333
-Sushi Bars-Restaurants,4ieuLil-D58FBU1DVd_xGA,24,3.645833333
-Sushi Bars-Restaurants,xCryT3Vzk_RLIkhiuUJwjQ,24,3.645833333
-Sushi Bars-Restaurants,B47dTeqasE9UnrdaWxeBuw,24,3.645833333
-Sushi Bars-Restaurants,3JQTv3tklO4E0jUD4u2sZA,24,3.645833333
-Sushi Bars-Restaurants,VYUfIfAlU1KuYGC6ITRY3A,24,3.645833333
-Sushi Bars-Restaurants,rHaIakUF5MpRNMw752NajQ,24,3.645833333
-Sushi Bars-Restaurants,ogMsiOU3QA2671pFUvexUA,24,3.645833333
-Sushi Bars-Restaurants,sQk1LWzdEfzxEcGdf9cv0A,24,3.645833333
-Sushi Bars-Restaurants,T4ox3wUzFjWvyrjaTRoBbA,24,3.645833333
-Sushi Bars-Restaurants,LxE7D6uigL3vLaasPU7Ewg,24,3.645833333
-Sushi Bars-Restaurants,fhhe2udVfL0V_9_ocPHWKg,24,3.645833333
-Sushi Bars-Restaurants,K7B9-RFdQ2nMNws7Ph05Zg,24,3.645833333
-Sushi Bars-Restaurants,_20WCD89imWx15jlxv7kGg,24,3.645833333
-Sushi Bars-Restaurants,n0bviA6AXJVHb7IP8ui4rA,24,3.645833333
-Shopping-Drugstores,2BwPs-mId-B7dm00HtsMnA,23,3.065217391
-Shopping-Drugstores,CpfGjyBi2MXgC-c5X7hSdA,23,3.065217391
-Shopping-Drugstores,N4Gw8aJNEywdDD9zcEcNiA,23,3.065217391
-Shopping-Drugstores,2OHtjgDmWFJFXUoWcl_vTA,23,3.065217391
-Shopping-Drugstores,W6CL0xexbcBP6KNPKMNrTw,23,3.065217391
-Shopping-Drugstores,sEKStydwjfbHXuWK1ciBaA,23,3.065217391
-Shopping-Drugstores,4z-smh-leyWhiIUNSQns7Q,23,3.065217391
-Shopping-Drugstores,XS7CDNnLOqgL2zdRFFmQjA,23,3.065217391
-Shopping-Drugstores,FaT_11h7TEHERVCNYJ4OBQ,23,3.065217391
-Shopping-Drugstores,2IL3_EiqEJggwvTYx7cofw,23,3.065217391
-Shopping-Drugstores,Z81CSV-jESOzORrxxRjkAA,23,3.065217391
-Shopping-Drugstores,D7LmOcHWgGLmY7bPrc4H7g,23,3.065217391
-Shopping-Drugstores,0xJnnx_oYYZb9pBmzzGIlg,23,3.065217391
-Shopping-Drugstores,opyB7d2ar-rrWLR4RPsUPw,23,3.065217391
-Shopping-Drugstores,PZUZH0vsLOy2AB1FubByhg,23,3.065217391
-Shopping-Drugstores,7TXt_mX5IFMru4-pOpRAqQ,23,3.065217391
-Shopping-Drugstores,9GqdlmPdtHPCzTLGpUDotQ,23,3.065217391
-Shopping-Drugstores,h-Ospc-uiMH8TLquTeAr3A,23,3.065217391
-Shopping-Drugstores,ReXmsJlHd2ejkL5Um0fMdg,23,3.065217391
-Shopping-Drugstores,0COaKgRuDzBisc2AxcLzMA,23,3.065217391
-Shopping-Drugstores,z1weSx46iBHAqU6Srlfocg,23,3.065217391
-Shopping-Drugstores,zrZsFIj4nzwp0mka-VaTqQ,23,3.065217391
-Shopping-Drugstores,lLZNqy5_W1bNexvfa_EpHA,23,3.065217391
-Shopping-Drugstores,hbb62P2U2l0QdC9S6sfSsA,23,3.065217391
-Shopping-Drugstores,H7_so2zcDoWluV-ER183iw,23,3.065217391
-Shopping-Drugstores,lYTGP75sWWic76oPV-sIqQ,23,3.065217391
-Shopping-Drugstores,6DOAe3gQQ0ibCc3XWqHDlw,23,3.065217391
-Shopping-Drugstores,I9C8vdizrXBBGXcXp9FPbA,23,3.065217391
-Shopping-Drugstores,4JBfk-b0ng-ZoSX8MrUNjg,23,3.065217391
-Shopping-Drugstores,TPcu6SzaW_lF5XUx8oSJxw,23,3.065217391
-Shopping-Drugstores,VQAL0hpGZVDgFuTU_x3N9w,23,3.065217391
-Shopping-Drugstores,M7_Po-yLmNuqh3Qh3KC8pg,23,3.065217391
-Shopping-Drugstores,5ELF1BKGUhYbDd51WM4JGA,23,3.065217391
-Shopping-Drugstores,0ROrgaauL7hmivzyd34iKA,23,3.065217391
-Shopping-Drugstores,k9caDi4i2o5BRcWcyGRNnw,23,3.065217391
-Shopping-Drugstores,p-174arohcsitYIq19SsGA,23,3.065217391
-Shopping-Drugstores,ZXsbS0FE2LzlUpkDdzNiUQ,23,3.065217391
-Shopping-Drugstores,NDrrwX1n20HU67dD8asgvg,23,3.065217391
-Shopping-Drugstores,9edf8GeJEI0OuctuxArLyA,23,3.065217391
-Shopping-Drugstores,iREJWfv8vLr6fBrGyg0IOg,23,3.065217391
-Shopping-Drugstores,zS-DQVoWYa166NwAm-fkAw,23,3.065217391
-Shopping-Drugstores,Ynh4G_R0QAuzjY85TSXsVA,23,3.065217391
-Shopping-Drugstores,8DE_aNEagNdYEM6jNlBxZw,23,3.065217391
-Shopping-Drugstores,_Pgyo58zwlnkHJZsgo0Rcg,23,3.065217391
-Shopping-Drugstores,saCtN9IoDXPFk1KuB2FO6A,23,3.065217391
-Shopping-Drugstores,_yUeZBoHERR8A-8wGlQ56Q,23,3.065217391
-Shopping-Drugstores,LHwSUFdk1LZzbhSNYwoslw,23,3.065217391
-Shopping-Drugstores,cjMwkkdthmSRP4tN5VNB1Q,23,3.065217391
-Shopping-Drugstores,n3snpy0iOtpVDRwJfAFeeA,23,3.065217391
-Shopping-Drugstores,QR_rHs92CayKEjBOQEtwNQ,23,3.065217391
-Shopping-Drugstores,3YaLCZmdZRwsAsVrTN6fUQ,23,3.065217391
-Shopping-Drugstores,zB0TbD-dDdxSsW9KR4-Lgg,23,3.065217391
-Shopping-Drugstores,pylcM74jyUpkKUMbAngBeg,23,3.065217391
-Shopping-Drugstores,N8MYB2N7bbuSy7eMeFgQIQ,23,3.065217391
-Shopping-Drugstores,gf-wA-zFnxGBRPbEra4Xlg,23,3.065217391
-Shopping-Drugstores,oLmmuz_qWjFlZmX53wRRiA,23,3.065217391
-Shopping-Drugstores,LtdT6G0qnGvNnKMKZSi9Xg,23,3.065217391
-Fast Food-Sandwiches-Restaurants,0YCV8260mMgN0PxuzAtO3g,22,3.159090909
-Fast Food-Sandwiches-Restaurants,TDvqljD6XbP6nWZBfy1OBg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,chF0P_B8pTAy_4xvLTUZ_w,22,3.159090909
-Fast Food-Sandwiches-Restaurants,f96lWMIAUhYIYy9gOktivQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,BrTeICW0znNrZRFO60wuBA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,FucrEEO2laIlAnIZ_n6cTA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,4O8NrAHjO6Tb_Xa_YT-Xjg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,T2K-uBbU56bzGUuxs7ws5A,22,3.159090909
-Fast Food-Sandwiches-Restaurants,Cq_0pF5g0AYCpC4JyqHEFQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,lT3yCGUc-LQuphjSz1uoIw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,faEvaCUMdOaBfXnDHHDrOQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,nVg5Ixh0hLtPcc5prc6tzQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,TrUlUCfoa1L034YKEermnQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,WzbFGc_YmDeCuRWDrGCNKQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,rp7X0MYQEQ4BtudkSOq7gw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,Oex3VZYYYHSQRHIlgoHnLA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,VjzclBdSXmf6uNrD0DG2bg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,g--Qvh7JzgsX6B1gdEJ1SA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,rfAifR-peeyLh3-deq-G4A,22,3.159090909
-Fast Food-Sandwiches-Restaurants,mWfZYDrozrCxwAO60-gLJA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,s0kRiHawc3BlFAU8I-GU9w,22,3.159090909
-Fast Food-Sandwiches-Restaurants,5YAcdfhksYspetBRU2cxKA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,_5qkBSljHlRo5B9GQLDp3w,22,3.159090909
-Fast Food-Sandwiches-Restaurants,iAe55bO88EwBiPL2GhwBew,22,3.159090909
-Fast Food-Sandwiches-Restaurants,6SbjjsCkyYS78fvBXK2xGQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,X3kkQJGA8sVUTrW4Jhc1zw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,-xBv8p9jzOkMyGlY07FMTA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,TepT2VeFe3tMYdAiqj12vg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,WPy74Udv6X8dgxK6F9uxCQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,8UhKnPs2Jvz7vjzqYCTcWg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,4IzlijxSSSFdZyh6-da_Qw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,TsJlKhSAMAHttwB82Trsrw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,1sdIDMz5ntCHrClzCgjgJA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,QUtmIFtYU0d3udJVTEmu5w,22,3.159090909
-Fast Food-Sandwiches-Restaurants,9lWwAw9u1IVlYKbGiVOTFg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,di5qPql10Oxy1z8EmbAFMA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,cBzZpDqBaTdugB4JvfEhXA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,Vvh2Hd4SsZjEEfKLNKAEWw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,KXfaENdNVS8fZA-UdSomxQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,VBwpw0cRtN9xSQOlKYerhg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,Xs__MjMd8MWgJWFqnAN11w,22,3.159090909
-Fast Food-Sandwiches-Restaurants,G1z1baf8WcWfj21fsJo8vg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,MhrCCsseuyfJHXmIZLHayw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,dZb_-YeZGUWlYNd-nOXRYg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,Sqa8Dpwr8K-G9gnQwID38w,22,3.159090909
-Fast Food-Sandwiches-Restaurants,X8dNaEFH7LWDt1ORmkfDTg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,xGWMOMwOcMSxvuIV4CSjHw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,-jBymA8tI-WURtSBcuUdXQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,g8DDgeadYPdtGfkszQ60iQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,UCaF3g4e1Diqpf0A06smag,22,3.159090909
-Fast Food-Sandwiches-Restaurants,s6zzKc7UvwDRxn-BFlhiTg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,jYtU-YTynMjgLRi2pYMwiA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,38nEHav_0tMMCMZXTisfCg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,-sTBvM1pOpZts9dnJ6_5Xw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,RCreCD-8sqSljl7hlzjU0Q,22,3.159090909
-Fast Food-Sandwiches-Restaurants,m3EKlucZuwnOazLrRfnWaQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,ldIxXmxD3Cku0vODGYb9dQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,tLRNfwNm789XHWLNFvJcWw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,Vzq74f0YrT0IbWBPkbUp_g,22,3.159090909
-Fast Food-Sandwiches-Restaurants,3R6u2tUGBJq_8xIGsy-fcg,22,3.159090909
-Fast Food-Sandwiches-Restaurants,QAe9UHKsxPdXQovBpaznMQ,22,3.159090909
-Fast Food-Sandwiches-Restaurants,lCRCiRF3sKES8Vw9y5AvLA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,i0eqv7wfvy2T1_VzDe9mGw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,ITyAEjIw9ekv0wXpGHQF1Q,22,3.159090909
-Fast Food-Sandwiches-Restaurants,seucL50Dvg0mpBriQLap5w,22,3.159090909
-Fast Food-Sandwiches-Restaurants,xPDbCj9tfp5nnGzYzoCHwA,22,3.159090909
-Fast Food-Sandwiches-Restaurants,mejcdS3o68j5DVUWogZhag,22,3.159090909
-Fast Food-Sandwiches-Restaurants,Bvw2qmZkzIJERXktRSl8Xw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,XH9lXn-TKGO3S3ACpOsfaw,22,3.159090909
-Fast Food-Sandwiches-Restaurants,Yrjj_LCy_bPD_PINGjhdng,22,3.159090909
-Active Life-Gyms-Fitness & Instruction,ZsLq6mPkGknPcZ-u4a_Rvw,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,HZMTmnm42pX9oarmImvvUw,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,pEbPbvXc40F1nkib6y9ehA,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,o2gquauQEE9L1sBbcdbxZg,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,9CstkLhqS4fXT0VUgu60dA,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,auX4F4LPbyPklwEp5YQ79A,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,O4w3o99OUQIPhGKoN0SYIA,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,xXb_uHTQhT9BwuViA6YcqQ,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,9KWa4gOWYmkzDJjwBlenUg,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,tz7FNOyd0QY6f1vudq8Wlg,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,X3oBAKtG0qSwYvXIhpl5vQ,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,uHXqZo7LpAxRfR87qzLx0g,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,TtLsZgjqIzWe-OapFGa_aA,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,DK16Uy6c4YFVLViP8_r6qg,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,ZKG7lQ-SuHcoVNKSi3KJzQ,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,u_F86yMy2iOVQXhLJoxj2A,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,eYQGxsK4EFqYuDpTZR2XFA,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,iiK8n-m2mUzItIBxGGaVIQ,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,xekWxQ5_OStFxggoZyS5Mw,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,YhAhV2e0DpZG4325FLAoRQ,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,6Fe2hMYFCBW5oE23DFZX9w,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,1hM6LnHSUfdjszTYSvZ72w,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,L72XMAIis3Px8oJ0V4MidA,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,Pka4ncyteQ0nmq82AgPrYg,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,qehVblgSQdpiP_qWo1MFBg,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,hnRqJND9awRC80aRwfQ1hg,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,BoV9_xgEbINBpNAk55Gn0w,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,wFwBO55toMb8pr4rYhlq0w,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,MNqJDeSfWEXERAFUXSyI3w,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,05aRozN6msYyyJIh8UEahQ,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,Urf0d-Jr5xCLb2s6tf15-Q,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,Z6FcH4my0kbioUs3iqCu5w,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,z59lJzU0BoA7dz_itojXAQ,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,ZnudPMieBotGPf5fWKxUpg,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,0IZjWk03ARkjRccop1gYAA,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,cdIA7bbdzp5lifn_vXi5kA,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,TGn8jvxlTAlz1JsgVPBjig,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,LRX3qWuuRVkLwyV3RpCUMA,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,3j2rCdIeawur0iyKPwARjw,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,Oo1ATbjLRHYJ8gC66zO7yQ,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,MDoR_GBQkM7q4QnkdANSoQ,22,3.795454545
-Active Life-Gyms-Fitness & Instruction,6JHKK7rvXuQK-Ga7LsK_dQ,22,3.795454545
-Restaurants-Pizza-Italian,SDs4eWoV-cpJystzTAH0qg,22,3.636363636
-Restaurants-Pizza-Italian,XkNQVTkCEzBrq7OlRHI11Q,22,3.636363636
-Restaurants-Pizza-Italian,ZjpCTpG87cmd9agfpz-EaQ,22,3.636363636
-Restaurants-Pizza-Italian,JjNzg4kWtynK-brdgKh-9A,22,3.636363636
-Restaurants-Pizza-Italian,y75baZnoI51J8WS7NK9FHQ,22,3.636363636
-Restaurants-Pizza-Italian,_w2wIsBh-1M1ZCed2KjLlw,22,3.636363636
-Restaurants-Pizza-Italian,k8JnZBspVOI8kLcQek-Chw,22,3.636363636
-Restaurants-Pizza-Italian,R7SVavAsjzN3wy825PiOEg,22,3.636363636
-Restaurants-Pizza-Italian,pmIJn8K3offcYUsrFCWAaQ,22,3.636363636
-Restaurants-Pizza-Italian,DAAEXhSScuMAPKbZlY17LQ,22,3.636363636
-Restaurants-Pizza-Italian,k6Si433-EJrY4J7SZxsnjA,22,3.636363636
-Restaurants-Pizza-Italian,prVcY4xSK58PhmGm5iHu-A,22,3.636363636
-Restaurants-Pizza-Italian,gJmBto8IXwSBT4HTcL7cDw,22,3.636363636
-Restaurants-Pizza-Italian,dnJ-hNii3nL01xRUFydzgw,22,3.636363636
-Restaurants-Pizza-Italian,3yRq8DjiSt4lSPEonpSaLQ,22,3.636363636
-Restaurants-Pizza-Italian,PEHJjxdw11TGFma9Zhz3ng,22,3.636363636
-Restaurants-Pizza-Italian,cfRrO0P-L7o6UWL81pmxCA,22,3.636363636
-Restaurants-Pizza-Italian,fPExBO1aXA5c4uwlHFyx2Q,22,3.636363636
-Restaurants-Pizza-Italian,0gQrhOYWdO0XVZEKtOrvaA,22,3.636363636
-Restaurants-Pizza-Italian,AibBhSh7lGTcmy4EzWYTZQ,22,3.636363636
-Restaurants-Pizza-Italian,CVBYF1AMlrZbScRXX8d6XQ,22,3.636363636
-Restaurants-Pizza-Italian,jgbEZzERVI4yvAAtXWW93A,22,3.636363636
-Restaurants-Pizza-Italian,wZSoje7l9xEGieeHmKRgBQ,22,3.636363636
-Restaurants-Pizza-Italian,Jje3kP5CNasYDSpH0NPRGQ,22,3.636363636
-Restaurants-Pizza-Italian,eFA9dqXT5EA_TrMgbo03QQ,22,3.636363636
-Restaurants-Pizza-Italian,A-hKn9an5ZUqUMYEU9RucA,22,3.636363636
-Restaurants-Pizza-Italian,s1IkTuTdWmPunObMizXxSg,22,3.636363636
-Restaurants-Pizza-Italian,6Sc8im9TcN8-sf8YH_OrAQ,22,3.636363636
-Restaurants-Pizza-Italian,tyH0l9SPwV2N8ExwILQ2NQ,22,3.636363636
-Restaurants-Pizza-Italian,MfCS8VeJzf9QbxNImekuMA,22,3.636363636
-Restaurants-Pizza-Italian,oN4RW6zQn2JMlcWL7Ukqgw,22,3.636363636
-Restaurants-Pizza-Italian,MEraJIKYztC7IOzYwMe86g,22,3.636363636
-Restaurants-Pizza-Italian,ubfD6-I73lP00v0fkx-keQ,22,3.636363636
-Restaurants-Pizza-Italian,UrnRSzly4onGLUzZQrbT0A,22,3.636363636
-Restaurants-Pizza-Italian,oinZM9-d2n5NvGuxvatDWA,22,3.636363636
-Restaurants-Pizza-Italian,V3lUjPwjbrpXTP_7w6BtIw,22,3.636363636
-Restaurants-Pizza-Italian,7L1nTusLqkuOwGdDAa1new,22,3.636363636
-Restaurants-Pizza-Italian,dPg69r5nLzEmug0OvNfkmQ,22,3.636363636
-Restaurants-Pizza-Italian,lrxoQH8u2X-XpQ38PLAgTQ,22,3.636363636
-Restaurants-Pizza-Italian,2a4wMeWkUcS2Qlx47_iQ-Q,22,3.636363636
-Restaurants-Pizza-Italian,RoXpniL8AtWwnIzvY2XUXw,22,3.636363636
-Restaurants-Pizza-Italian,4dwtMbJhU3JEmw9v8UKx2w,22,3.636363636
-Restaurants-Pizza-Italian,wtGArpfNEvvYDSn6UVKibQ,22,3.636363636
-Local Flavor,4jyN9UwyvDzL5CwUTaeF4w,22,4.25
-Local Flavor,Uwin4a2xiUr3bJEviCmThg,22,4.25
-Local Flavor,O-SE2b4SncLzk6jnPd8g6Q,22,4.25
-Local Flavor,c_Hgu6zirKI2l71TAhrTRQ,22,4.25
-Local Flavor,X25CYzSxzCgk2nO3DkrgdA,22,4.25
-Local Flavor,VaS7LItYGX5Dr7rHe7aJiQ,22,4.25
-Local Flavor,xsrgYzugnt-VwQPOtKiqjA,22,4.25
-Local Flavor,4SviSw8uRF0ddj_HxUVnuA,22,4.25
-Local Flavor,eIWGYfGEoOS0dup41APkoA,22,4.25
-Local Flavor,O36iUta8mR3XsbACp4nS3Q,22,4.25
-Local Flavor,Awqx7Ek8J92z-NbEsw0rCA,22,4.25
-Local Flavor,145SQ_msdQ1yo7J0E63VoA,22,4.25
-Local Flavor,he3SGzMnDcJh0Vn4o_akYg,22,4.25
-Local Flavor,erHz0NkEG1AP3aAtnu3eFw,22,4.25
-Local Flavor,dNyjWz6CnYvrhPnpqNV5NA,22,4.25
-Local Flavor,MFxhYRVqFcEZC009-6yfOw,22,4.25
-Local Flavor,l0S5b8YYyDbjttTWtKc-gg,22,4.25
-Local Flavor,851fLByWWHjWmTL-3pYMzQ,22,4.25
-Local Flavor,qqWy0Q1KMkFfKp_veyRAfg,22,4.25
-Local Flavor,JUDKNzY9GZFH_0fX6cnI7g,22,4.25
-Local Flavor,yeuy070bBkc4CD71M1VZIA,22,4.25
-Local Flavor,ff9FIHbKAx80wgCKKwsESg,22,4.25
-Local Flavor,_uc_VNsFQKsvclW8lmONjg,22,4.25
-Local Flavor,VslWrTzjCFBG_2Ru9nwjMA,22,4.25
-Local Flavor,BbjtUK0_FeBW_dlgWTfQMA,22,4.25
-Local Flavor,2k8oHZ62WoK6elvyF9jAIg,22,4.25
-Local Flavor,Hl0DRZMaoXoWTKovxeWz9g,22,4.25
-Local Flavor,U0uzHoDoh-4p-7SrFr8LTg,22,4.25
-Local Flavor,EKsU_kslUiuqybCsOkpfQQ,22,4.25
-Local Flavor,4bnLfKXorJ9HVmt7Oc8lcw,22,4.25
-Local Flavor,wdmPm4humpG_3jlkueF5rA,22,4.25
-Local Flavor,PHRBJdf5j2GqW92ArnORRw,22,4.25
-Local Flavor,Hpx0whyVG000_db0PUHQXQ,22,4.25
-Local Flavor,l7YiGLhHbJgDOyozNJI1CQ,22,4.25
-Local Flavor,kCmG7i8cWDYjisla-TWLYQ,22,4.25
-Diners-Restaurants,knLSows1coxal0jKtFGl8Q,22,3.272727273
-Diners-Restaurants,zblaXjzHKgT0yLZpf4bg_w,22,3.272727273
-Diners-Restaurants,NVqLUZ7Vb9B_0RJm_BS64g,22,3.272727273
-Diners-Restaurants,YYlO_f9vlsS16foY7W2-hg,22,3.272727273
-Diners-Restaurants,liyAhk8vzzgXyTHuF0qhxQ,22,3.272727273
-Diners-Restaurants,CFuzIBaREsa0nunnI_FFYg,22,3.272727273
-Diners-Restaurants,Cvs4FOqtYH1R4Qhiq4PgpQ,22,3.272727273
-Diners-Restaurants,FUco3_g-dFpXOCPta0Xmeg,22,3.272727273
-Diners-Restaurants,H03D-h5UwPXOv64W5Iqn_Q,22,3.272727273
-Diners-Restaurants,5I3H_dsz7u90rir67QJq_w,22,3.272727273
-Diners-Restaurants,tb24fvNJfHhyKEXkKn12Xw,22,3.272727273
-Diners-Restaurants,l1bPbXMloY-bsM1oWlNmhA,22,3.272727273
-Diners-Restaurants,Um7H0mNmEKIUVRSogJklwg,22,3.272727273
-Diners-Restaurants,o5ybM8XvHaKSVFZKBZDwXQ,22,3.272727273
-Diners-Restaurants,1v5Z101rbtRumsQTcm-GfQ,22,3.272727273
-Diners-Restaurants,tQFlPrAqUJb5InX71xVl1g,22,3.272727273
-Diners-Restaurants,GpK9MeUjEd7rwhejG2ykww,22,3.272727273
-Diners-Restaurants,MQNJNjLLDfsIrqxG-DBMqQ,22,3.272727273
-Diners-Restaurants,4rySWsfL5enT7t4XuVNJuQ,22,3.272727273
-Diners-Restaurants,OaTFqMIAHUhJckgvbP9IXA,22,3.272727273
-Diners-Restaurants,0xWF7PpTNl-awqg2YGxxFQ,22,3.272727273
-Diners-Restaurants,O-s2pyewnZXyyxBAfka7-A,22,3.272727273
-Diners-Restaurants,x6SFC7qtuuyI94SH7e-GwA,22,3.272727273
-Diners-Restaurants,r_zSKJm5f_x79IXx27mtRw,22,3.272727273
-Diners-Restaurants,IqRNPvXvbUbxvfgC6cj6gg,22,3.272727273
-Diners-Restaurants,qP1qB2BZRmrdsh3ZScttiA,22,3.272727273
-Diners-Restaurants,UYHa5iKUddnZrlxF7taI0Q,22,3.272727273
-Diners-Restaurants,N_zdv9ApM_RIk_80KsNX5g,22,3.272727273
-Diners-Restaurants,a4bvXlGHgS6yUDp9YMcnZA,22,3.272727273
-Diners-Restaurants,KVOsmfgWSbtTTKxNkXB1Bw,22,3.272727273
-Diners-Restaurants,M_YNzre9XrANx3G6ga3RdQ,22,3.272727273
-Diners-Restaurants,DfLML2IlhUqztTBURxOAxg,22,3.272727273
-Diners-Restaurants,R2HLYDDjLfBDdkyKVtofBQ,22,3.272727273
-Bars-Nightlife-Lounges,QL3vFMAsEHqfi1KGH-4igg,21,3.452380952
-Bars-Nightlife-Lounges,Edj0quZE5k1WcAtf883j6w,21,3.452380952
-Bars-Nightlife-Lounges,8h3QGK6m5lZmIoNull8DGA,21,3.452380952
-Bars-Nightlife-Lounges,OSlTIcDNSSt_83ciKwT1Xg,21,3.452380952
-Bars-Nightlife-Lounges,yWhxRNWjNTFq6vpvTJJF7w,21,3.452380952
-Bars-Nightlife-Lounges,7xbTnoyaai4JTkZ8rFPQTA,21,3.452380952
-Bars-Nightlife-Lounges,ch10Snl3LVdj75lYbpLkpg,21,3.452380952
-Bars-Nightlife-Lounges,exzjKPVP7M5WcZDuZ21sQg,21,3.452380952
-Bars-Nightlife-Lounges,6imLt53br7SJ3av07jjH7w,21,3.452380952
-Bars-Nightlife-Lounges,X7r9ogduV4JAaO_20nkZgg,21,3.452380952
-Bars-Nightlife-Lounges,XHjpd-DM7-5paAurBTlTJw,21,3.452380952
-Bars-Nightlife-Lounges,KBvSs0PFpvcpkZuJB1efug,21,3.452380952
-Bars-Nightlife-Lounges,YrJm6ddhEnUlAuCn-7scyA,21,3.452380952
