business_id,review_id,user_id,RecommendationId,bus_categories,bus_latitude,bus_latitude_rounded2,bus_longitude,bus_longitude_rounded2,bus_name,bus_neighborhoods,bus_open,bus_review_count,bus_stars,bus_state,bus_zip_code,user_average_stars,user_name,user_review_count,user_votes,chk_checkin_info
YvZBcO7DyrL_0OZVQ1kZpw,hvxy-vumxRGCG-353t9zYw,ky75pkIL378HJbe-x0GwXA,15800,"[u'Car Wash', u'Automotive']",33.4217753,33.42,-111.907514,-111.91,Wash Wizard Auto Spa,[],True,36,,AZ,85281,,,,,"{u'11-3': 1, u'12-4': 1, u'15-0': 1, u'15-3': 1, u'15-2': 2, u'15-5': 2, u'16-0': 3, u'15-6': 2, u'18-0': 2, u'18-2': 1, u'17-4': 1, u'18-4': 1, u'8-4': 2, u'14-5': 3, u'14-6': 2, u'14-0': 2, u'14-1': 2, u'14-2': 2, u'14-3': 1, u'17-3': 1, u'19-1': 1, u'11-5': 1, u'11-4': 1, u'13-1': 1, u'13-0': 2, u'11-1': 1, u'13-6': 1, u'13-5': 1, u'12-6': 5, u'6-4': 1, u'12-5': 1, u'12-2': 1, u'12-3': 1, u'12-0': 1, u'12-1': 1, u'9-1': 1, u'13-3': 2, u'11-6': 2, u'9-5': 1, u'9-4': 1, u'13-2': 1, u'7-1': 1, u'7-0': 2, u'7-6': 1, u'7-5': 1, u'10-5': 3, u'16-2': 1, u'16-3': 2, u'17-5': 3, u'16-1': 4, u'16-6': 2, u'17-2': 4, u'17-1': 4, u'17-0': 3, u'10-0': 1, u'10-1': 1, u'10-2': 1, u'8-0': 1, u'8-1': 3, u'10-6': 2, u'8-3': 1}"
YvZBcO7DyrL_0OZVQ1kZpw,MCvqgu9udXUbmF5YkW16gw,trqF6JWxFBPUrrsaDgomCQ,20295,"[u'Car Wash', u'Automotive']",33.4217753,33.42,-111.907514,-111.91,Wash Wizard Auto Spa,[],True,36,,AZ,85281,,Nathan,2.0,,"{u'11-3': 1, u'12-4': 1, u'15-0': 1, u'15-3': 1, u'15-2': 2, u'15-5': 2, u'16-0': 3, u'15-6': 2, u'18-0': 2, u'18-2': 1, u'17-4': 1, u'18-4': 1, u'8-4': 2, u'14-5': 3, u'14-6': 2, u'14-0': 2, u'14-1': 2, u'14-2': 2, u'14-3': 1, u'17-3': 1, u'19-1': 1, u'11-5': 1, u'11-4': 1, u'13-1': 1, u'13-0': 2, u'11-1': 1, u'13-6': 1, u'13-5': 1, u'12-6': 5, u'6-4': 1, u'12-5': 1, u'12-2': 1, u'12-3': 1, u'12-0': 1, u'12-1': 1, u'9-1': 1, u'13-3': 2, u'11-6': 2, u'9-5': 1, u'9-4': 1, u'13-2': 1, u'7-1': 1, u'7-0': 2, u'7-6': 1, u'7-5': 1, u'10-5': 3, u'16-2': 1, u'16-3': 2, u'17-5': 3, u'16-1': 4, u'16-6': 2, u'17-2': 4, u'17-1': 4, u'17-0': 3, u'10-0': 1, u'10-1': 1, u'10-2': 1, u'8-0': 1, u'8-1': 3, u'10-6': 2, u'8-3': 1}"
wT0L6ZyFjq3CQKYqENvC3g,xoviP0SSS1QVTPBU5l67iQ,G72bs75BqgW9NAVv00ADTw,4168,"[u'Buffets', u'Mongolian', u'Restaurants']",33.5984163,33.6,-111.9793285,-111.98,Genghis Grill,,True,39,3.0,AZ,85032,3.84,Parisa,32.0,"{u'funny': 3, u'useful': 19, u'cool': 5}","{u'11-3': 4, u'13-4': 4, u'20-4': 5, u'17-4': 5, u'15-1': 1, u'15-0': 2, u'15-3': 3, u'15-2': 2, u'15-5': 1, u'15-4': 1, u'15-6': 3, u'18-0': 3, u'18-1': 8, u'18-2': 4, u'18-3': 10, u'18-4': 7, u'18-5': 4, u'18-6': 3, u'14-4': 1, u'14-5': 2, u'14-6': 2, u'14-0': 2, u'14-1': 3, u'16-6': 3, u'21-6': 1, u'17-1': 3, u'19-5': 5, u'19-4': 1, u'19-1': 1, u'19-0': 6, u'19-3': 5, u'19-2': 4, u'13-3': 1, u'11-4': 2, u'13-0': 3, u'11-1': 6, u'11-0': 3, u'13-5': 6, u'11-2': 4, u'12-6': 3, u'12-4': 4, u'12-5': 8, u'12-2': 4, u'12-3': 9, u'12-0': 7, u'12-1': 11, u'11-5': 2, u'11-6': 3, u'13-2': 7, u'20-3': 1, u'20-2': 1, u'20-5': 2, u'7-6': 1, u'20-6': 4, u'17-6': 4, u'16-1': 1, u'17-3': 3, u'17-2': 1, u'16-4': 2, u'16-5': 4, u'21-5': 3, u'10-2': 1, u'10-4': 1, u'21-1': 1, u'13-6': 1}"
wT0L6ZyFjq3CQKYqENvC3g,B2wk3C2abr7P28w0_nOi5w,C4p7JvOmfdWNinPDbja15Q,7634,"[u'Buffets', u'Mongolian', u'Restaurants']",33.5984163,33.6,-111.9793285,-111.98,Genghis Grill,,True,39,3.0,AZ,85032,,Ryanne,10.0,,"{u'11-3': 4, u'13-4': 4, u'20-4': 5, u'17-4': 5, u'15-1': 1, u'15-0': 2, u'15-3': 3, u'15-2': 2, u'15-5': 1, u'15-4': 1, u'15-6': 3, u'18-0': 3, u'18-1': 8, u'18-2': 4, u'18-3': 10, u'18-4': 7, u'18-5': 4, u'18-6': 3, u'14-4': 1, u'14-5': 2, u'14-6': 2, u'14-0': 2, u'14-1': 3, u'16-6': 3, u'21-6': 1, u'17-1': 3, u'19-5': 5, u'19-4': 1, u'19-1': 1, u'19-0': 6, u'19-3': 5, u'19-2': 4, u'13-3': 1, u'11-4': 2, u'13-0': 3, u'11-1': 6, u'11-0': 3, u'13-5': 6, u'11-2': 4, u'12-6': 3, u'12-4': 4, u'12-5': 8, u'12-2': 4, u'12-3': 9, u'12-0': 7, u'12-1': 11, u'11-5': 2, u'11-6': 3, u'13-2': 7, u'20-3': 1, u'20-2': 1, u'20-5': 2, u'7-6': 1, u'20-6': 4, u'17-6': 4, u'16-1': 1, u'17-3': 3, u'17-2': 1, u'16-4': 2, u'16-5': 4, u'21-5': 3, u'10-2': 1, u'10-4': 1, u'21-1': 1, u'13-6': 1}"
oOo0xGOVq7cYTP1fORdoFg,PPe3l8V6I7ldglpDROcfWg,DrWLhrK8WMZf7Jb-Oqc7ww,6008,"[u'Food', u'Specialty Food', u'Grocery', u'Beer, Wine & Spirits']",33.317906,33.32,-111.964138,-111.96,Aj's Purveyor of Fine Foods,,True,44,4.0,AZ,85226,3.07,Brad,296.0,"{u'funny': 138, u'useful': 290, u'cool': 115}","{u'20-2': 1, u'11-3': 5, u'11-2': 7, u'12-3': 9, u'16-5': 2, u'16-0': 4, u'21-4': 1, u'13-0': 2, u'7-4': 3, u'9-6': 5, u'10-6': 6, u'8-1': 2, u'16-3': 1, u'15-1': 4, u'15-0': 3, u'15-3': 2, u'15-2': 3, u'15-5': 5, u'15-4': 1, u'15-6': 2, u'18-0': 1, u'18-2': 2, u'18-3': 2, u'18-4': 3, u'18-6': 1, u'14-5': 2, u'14-6': 2, u'14-0': 2, u'14-1': 1, u'14-3': 1, u'13-3': 2, u'21-6': 1, u'8-5': 3, u'17-3': 1, u'20-3': 3, u'19-4': 1, u'19-6': 4, u'19-0': 1, u'19-3': 1, u'19-2': 2, u'11-5': 7, u'10-0': 2, u'13-1': 5, u'11-6': 4, u'11-1': 3, u'13-6': 3, u'13-5': 2, u'13-4': 2, u'12-6': 4, u'12-4': 7, u'12-5': 5, u'12-2': 8, u'10-2': 2, u'12-0': 7, u'12-1': 7, u'9-0': 2, u'9-3': 2, u'9-2': 2, u'9-5': 4, u'11-4': 2, u'7-3': 1, u'10-4': 4, u'7-1': 3, u'7-0': 1, u'7-6': 1, u'7-5': 1, u'10-5': 4, u'16-2': 1, u'20-1': 2, u'17-5': 2, u'17-4': 2, u'16-6': 2, u'17-2': 2, u'17-1': 3, u'17-0': 7, u'8-4': 2, u'10-1': 3, u'8-6': 3, u'21-3': 1, u'8-0': 2, u'21-1': 1, u'8-2': 3, u'11-0': 6}"
rI7d_L0BCKemotT9XD5wAg,oubg58gMPIInfdzZMi2oPg,DrWLhrK8WMZf7Jb-Oqc7ww,10875,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",33.4144356,33.41,-112.0077891,-112.01,Extended Stayamerica,,True,5,4.0,AZ,85040,3.07,Brad,296.0,"{u'funny': 138, u'useful': 290, u'cool': 115}",
Zx8_4zKdDBSO3qGrkukBIA,P8UZnp8I35qqpyPp4aQG_Q,lwh635cEwkg7PFLQPqN2LQ,20720,"[u'Asian Fusion', u'Mexican', u'Restaurants']",33.626933,33.63,-112.100731,-112.1,Chino Bandido,,True,431,4.0,AZ,85023,3.57,Jun,29.0,"{u'funny': 4, u'useful': 22, u'cool': 3}","{u'10-2': 2, u'17-0': 9, u'16-0': 5, u'11-3': 27, u'10-4': 5, u'13-4': 8, u'14-5': 13, u'16-1': 7, u'10-6': 3, u'17-6': 19, u'15-1': 1, u'15-0': 1, u'15-3': 1, u'15-2': 1, u'15-5': 7, u'15-4': 6, u'15-6': 5, u'18-0': 8, u'18-1': 11, u'18-2': 9, u'18-3': 13, u'18-4': 12, u'18-5': 8, u'18-6': 14, u'14-4': 8, u'16-6': 8, u'14-6': 13, u'14-0': 5, u'14-1': 1, u'14-2': 5, u'14-3': 4, u'17-1': 19, u'19-5': 16, u'19-4': 9, u'19-6': 11, u'19-1': 4, u'19-0': 6, u'19-3': 12, u'19-2': 6, u'11-5': 30, u'11-4': 22, u'13-1': 6, u'13-0': 2, u'11-1': 14, u'13-6': 20, u'13-5': 21, u'11-2': 15, u'12-6': 23, u'12-4': 20, u'12-5': 22, u'12-2': 12, u'12-3': 24, u'12-0': 16, u'12-1': 13, u'13-3': 7, u'11-6': 18, u'9-4': 1, u'13-2': 6, u'20-1': 4, u'20-0': 6, u'20-3': 6, u'20-2': 4, u'20-5': 9, u'20-4': 9, u'20-6': 2, u'16-2': 1, u'16-3': 8, u'17-5': 13, u'17-4': 12, u'17-3': 13, u'17-2': 10, u'16-4': 3, u'16-5': 9, u'10-0': 2, u'10-1': 3, u'21-6': 1, u'10-3': 6, u'21-0': 1, u'10-5': 4, u'21-2': 1, u'11-0': 8}"
zARGEdB0JyPCPR0f3FKGxQ,0oA8QxkGRX-FrZ8ybVbvCQ,ikm0UCahtK34LbLCEw4YTw,21527,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",33.383844,33.38,-111.804933,-111.8,Chili's Grill & Bar,[],True,13,,AZ,85204,3.63,Rand,578.0,"{u'funny': 2382, u'useful': 4148, u'cool': 2932}","{u'13-5': 2, u'16-3': 1, u'15-3': 1, u'15-2': 1, u'15-5': 1, u'15-4': 2, u'18-1': 1, u'18-2': 2, u'18-3': 1, u'18-5': 2, u'14-0': 1, u'0-6': 1, u'16-4': 1, u'19-4': 4, u'19-1': 1, u'19-2': 1, u'11-5': 1, u'13-2': 2, u'13-1': 1, u'13-0': 2, u'11-1': 1, u'13-6': 2, u'11-3': 2, u'13-4': 1, u'12-6': 4, u'12-4': 1, u'17-4': 1, u'9-1': 1, u'13-3': 1, u'20-5': 2, u'20-4': 4, u'20-6': 1, u'17-6': 2, u'17-5': 1, u'16-1': 2, u'16-6': 1, u'17-2': 3, u'17-1': 3, u'17-0': 1, u'21-4': 5, u'21-1': 1}"
jJhNOhuGpIsJX5SEUFFWYQ,--AkoKcz2ibjwPXr0RYSQw,ikm0UCahtK34LbLCEw4YTw,6700,"[u'Hot Dogs', u'Restaurants']",33.407162534253,33.41,-111.90964874703,-111.91,Ted's Hot Dogs,,True,239,4.0,AZ,85282,3.63,Rand,578.0,"{u'funny': 2382, u'useful': 4148, u'cool': 2932}","{u'17-0': 6, u'16-0': 1, u'11-3': 12, u'10-5': 5, u'11-2': 8, u'9-3': 1, u'10-1': 5, u'11-0': 4, u'17-4': 4, u'16-3': 2, u'15-1': 3, u'15-0': 3, u'15-3': 4, u'15-2': 1, u'15-5': 5, u'15-4': 2, u'15-6': 4, u'18-0': 3, u'18-2': 8, u'18-3': 9, u'18-4': 5, u'18-5': 7, u'18-6': 3, u'14-4': 8, u'14-5': 9, u'14-6': 4, u'14-0': 2, u'14-1': 2, u'14-2': 9, u'14-3': 6, u'22-4': 2, u'17-1': 3, u'0-2': 1, u'19-5': 5, u'19-4': 5, u'19-6': 5, u'19-1': 2, u'19-0': 4, u'19-3': 5, u'19-2': 6, u'11-5': 8, u'11-4': 9, u'13-1': 6, u'13-0': 5, u'11-1': 14, u'13-6': 7, u'13-5': 6, u'13-4': 10, u'12-6': 15, u'10-0': 3, u'12-4': 17, u'12-5': 17, u'12-2': 11, u'12-3': 10, u'12-0': 10, u'12-1': 16, u'13-3': 13, u'11-6': 11, u'13-2': 4, u'20-1': 2, u'20-0': 1, u'20-3': 1, u'20-2': 3, u'20-5': 7, u'20-4': 3, u'20-6': 1, u'16-2': 3, u'17-6': 5, u'17-5': 4, u'16-1': 2, u'16-6': 2, u'17-2': 3, u'16-4': 1, u'16-5': 3, u'21-4': 2, u'17-3': 2, u'10-2': 6, u'10-3': 4, u'10-4': 4, u'21-1': 1, u'10-6': 2, u'21-3': 1}"
KqHEp8K8jIKapJIQNA7QTg,3ZJ_fQM-nFkLpcBbjdyXbg,ikm0UCahtK34LbLCEw4YTw,6470,"[u'Department Stores', u'Grocery', u'Fashion', u'Shopping', u'Food', u'Mobile Phones']",33.390681,33.39,-112.136171,-112.14,Walmart,[],True,14,,AZ,85041,3.63,Rand,578.0,"{u'funny': 2382, u'useful': 4148, u'cool': 2932}","{u'22-5': 1, u'22-4': 2, u'19-5': 2, u'19-4': 1, u'19-1': 3, u'19-0': 1, u'11-5': 1, u'11-4': 3, u'11-6': 5, u'11-1': 1, u'11-0': 2, u'11-2': 3, u'12-6': 1, u'12-5': 2, u'12-2': 1, u'12-3': 1, u'12-0': 3, u'16-2': 1, u'16-3': 1, u'16-0': 1, u'16-1': 3, u'16-6': 2, u'16-4': 1, u'16-5': 6, u'21-4': 3, u'21-5': 1, u'21-0': 2, u'7-1': 2, u'21-2': 1, u'21-3': 1, u'7-0': 2, u'20-6': 3, u'15-1': 1, u'15-0': 1, u'15-3': 3, u'15-2': 3, u'15-5': 3, u'15-4': 2, u'15-6': 3, u'18-0': 1, u'18-1': 3, u'18-2': 3, u'18-4': 1, u'18-5': 5, u'18-6': 4, u'6-2': 1, u'6-0': 1, u'6-1': 1, u'8-4': 2, u'8-5': 3, u'8-6': 2, u'0-6': 1, u'13-3': 3, u'13-2': 3, u'13-0': 3, u'13-6': 4, u'13-5': 1, u'13-4': 5, u'9-1': 2, u'9-0': 4, u'9-2': 1, u'9-5': 3, u'9-4': 2, u'7-3': 1, u'20-0': 2, u'20-3': 1, u'20-2': 1, u'20-5': 4, u'20-4': 2, u'7-5': 4, u'7-4': 1, u'17-6': 2, u'17-5': 1, u'17-4': 1, u'17-3': 1, u'17-1': 1, u'17-0': 1, u'10-2': 1, u'10-3': 3, u'10-4': 2, u'10-5': 1, u'10-6': 1, u'14-4': 1, u'14-5': 2, u'14-6': 1, u'14-1': 1, u'14-2': 1, u'5-6': 1, u'5-1': 1}"
giyl3pyGo6sbvsnn94f4Hg,VrOkk8uElYiQTie29Rw1xg,ikm0UCahtK34LbLCEw4YTw,15877,"[u'Indian', u'Buffets', u'Restaurants']",33.6401217,33.64,-112.1116606,-112.11,Indian Paradise 2,,True,18,4.0,AZ,85023,3.63,Rand,578.0,"{u'funny': 2382, u'useful': 4148, u'cool': 2932}","{u'11-2': 1, u'18-1': 1, u'18-2': 1, u'18-3': 1, u'18-5': 2, u'18-6': 2, u'14-0': 1, u'14-2': 1, u'19-4': 3, u'19-3': 1, u'13-3': 1, u'11-4': 1, u'13-0': 1, u'11-1': 2, u'13-6': 1, u'11-3': 1, u'13-4': 2, u'12-6': 1, u'12-1': 2, u'20-0': 1, u'21-1': 1, u'16-2': 1, u'10-5': 1}"
KpCKaIDZ1m4bQj2ur3olfg,6XLalKTFMvKyajmwTeYkIQ,ikm0UCahtK34LbLCEw4YTw,13085,"[u'Buffets', u'Restaurants']",33.351583,33.35,-111.842255,-111.84,Pacific Seafood Buffet,[],True,95,,AZ,85225,3.63,Rand,578.0,"{u'funny': 2382, u'useful': 4148, u'cool': 2932}","{u'17-0': 2, u'16-0': 3, u'11-3': 4, u'10-5': 2, u'13-4': 3, u'9-6': 1, u'17-4': 3, u'18-1': 1, u'15-1': 1, u'15-0': 3, u'15-3': 1, u'15-5': 2, u'15-4': 1, u'15-6': 2, u'18-0': 1, u'22-6': 1, u'22-5': 1, u'18-3': 4, u'18-4': 7, u'18-5': 4, u'18-6': 13, u'23-5': 1, u'14-4': 1, u'14-5': 2, u'14-6': 1, u'14-1': 2, u'14-2': 2, u'17-1': 2, u'18-2': 6, u'19-5': 8, u'19-4': 10, u'19-6': 4, u'19-1': 1, u'19-0': 6, u'19-3': 3, u'19-2': 7, u'11-5': 3, u'11-4': 2, u'13-1': 1, u'13-0': 1, u'11-1': 2, u'13-6': 2, u'13-5': 2, u'11-2': 2, u'12-6': 5, u'12-4': 3, u'12-5': 2, u'12-2': 2, u'12-3': 1, u'12-0': 2, u'12-1': 2, u'13-2': 3, u'20-1': 1, u'20-0': 2, u'20-3': 2, u'20-2': 1, u'20-5': 5, u'20-4': 5, u'20-6': 3, u'16-2': 1, u'17-6': 5, u'17-5': 11, u'11-6': 5, u'16-6': 2, u'17-2': 1, u'16-4': 1, u'16-5': 6, u'10-0': 1, u'10-1': 2, u'10-3': 1, u'16-3': 1, u'21-3': 2}"
KpCKaIDZ1m4bQj2ur3olfg,dgB2ySLWk03aA-0N0WcHdw,XfUbS8krsXec3nKYA63jrQ,5368,"[u'Buffets', u'Restaurants']",33.351583,33.35,-111.842255,-111.84,Pacific Seafood Buffet,[],True,95,,AZ,85225,3.01,Maynard,243.0,"{u'funny': 122, u'useful': 247, u'cool': 110}","{u'17-0': 2, u'16-0': 3, u'11-3': 4, u'10-5': 2, u'13-4': 3, u'9-6': 1, u'17-4': 3, u'18-1': 1, u'15-1': 1, u'15-0': 3, u'15-3': 1, u'15-5': 2, u'15-4': 1, u'15-6': 2, u'18-0': 1, u'22-6': 1, u'22-5': 1, u'18-3': 4, u'18-4': 7, u'18-5': 4, u'18-6': 13, u'23-5': 1, u'14-4': 1, u'14-5': 2, u'14-6': 1, u'14-1': 2, u'14-2': 2, u'17-1': 2, u'18-2': 6, u'19-5': 8, u'19-4': 10, u'19-6': 4, u'19-1': 1, u'19-0': 6, u'19-3': 3, u'19-2': 7, u'11-5': 3, u'11-4': 2, u'13-1': 1, u'13-0': 1, u'11-1': 2, u'13-6': 2, u'13-5': 2, u'11-2': 2, u'12-6': 5, u'12-4': 3, u'12-5': 2, u'12-2': 2, u'12-3': 1, u'12-0': 2, u'12-1': 2, u'13-2': 3, u'20-1': 1, u'20-0': 2, u'20-3': 2, u'20-2': 1, u'20-5': 5, u'20-4': 5, u'20-6': 3, u'16-2': 1, u'17-6': 5, u'17-5': 11, u'11-6': 5, u'16-6': 2, u'17-2': 1, u'16-4': 1, u'16-5': 6, u'10-0': 1, u'10-1': 2, u'10-3': 1, u'16-3': 1, u'21-3': 2}"
_qTzOkbin2giDOrFsaxm8A,3vtwanAdNax-AZcVwkAnMA,ikm0UCahtK34LbLCEw4YTw,7047,"[u'Mediterranean', u'Middle Eastern', u'Halal', u'Restaurants']",33.455036,33.46,-112.038676,-112.04,Al-Hana,,True,52,4.5,AZ,85006,3.63,Rand,578.0,"{u'funny': 2382, u'useful': 4148, u'cool': 2932}","{u'16-0': 2, u'13-5': 1, u'13-4': 3, u'10-6': 4, u'15-1': 2, u'15-3': 1, u'15-4': 1, u'15-6': 1, u'18-2': 1, u'18-4': 1, u'18-6': 2, u'14-4': 1, u'14-5': 5, u'14-6': 2, u'14-0': 1, u'16-6': 1, u'17-1': 1, u'19-5': 2, u'19-4': 1, u'19-0': 1, u'19-3': 1, u'13-3': 1, u'11-4': 1, u'13-1': 1, u'11-6': 2, u'11-0': 1, u'11-3': 2, u'11-2': 2, u'12-6': 5, u'12-4': 2, u'12-3': 1, u'12-0': 1, u'12-1': 2, u'9-6': 1, u'20-3': 1, u'16-2': 1, u'16-3': 1, u'17-5': 1, u'17-3': 1, u'17-2': 1, u'16-4': 1, u'16-5': 3, u'8-5': 1, u'10-2': 1, u'10-3': 1, u'10-5': 1, u'8-2': 1, u'13-6': 1}"
m9HmPct1Hxpx3IhK_HMXJw,lsftUuClD5nmSAFCxVDa1g,gjjkTERKZVdJtjQNcV2bCw,14568,"[u'Arts & Entertainment', u'Nightlife', u'Music Venues']",33.4296505,33.43,-111.9444154,-111.94,Sail Inn,,True,29,4.0,AZ,85281,5.0,Ben,1.0,"{u'funny': 0, u'useful': 0, u'cool': 0}","{u'22-6': 1, u'23-1': 1, u'18-0': 1, u'23-3': 1, u'15-5': 1, u'23-2': 4, u'18-1': 1, u'22-5': 7, u'22-4': 10, u'22-3': 7, u'22-2': 5, u'23-4': 7, u'22-0': 1, u'18-4': 2, u'18-6': 1, u'0-5': 4, u'0-6': 5, u'22-1': 1, u'0-2': 1, u'19-5': 6, u'19-4': 4, u'23-5': 5, u'19-1': 1, u'19-0': 1, u'19-3': 5, u'19-2': 5, u'11-5': 1, u'13-6': 1, u'1-5': 1, u'20-3': 3, u'20-2': 8, u'20-5': 11, u'20-4': 7, u'17-6': 9, u'17-5': 1, u'17-4': 1, u'16-6': 1, u'16-4': 1, u'17-0': 1, u'21-4': 13, u'21-5': 7, u'21-6': 1, u'21-0': 2, u'21-1': 1, u'21-2': 9, u'21-3': 7}"
qNoNkF1yJctEs3t40VkX4w,0vEv9rseeAixxp86yUREuQ,vGN1K0izhh1fzCSQAIJnWw,15700,"[u'Bars', u'Mexican', u'Nightlife', u'Restaurants']",33.418418,33.42,-111.84057,-111.84,Blue Adobe Grille,,True,143,4.0,AZ,85201,4.0,Jeremy,4.0,"{u'funny': 0, u'useful': 0, u'cool': 0}","{u'21-1': 2, u'13-5': 2, u'10-1': 1, u'15-0': 1, u'15-3': 1, u'15-5': 1, u'15-4': 2, u'15-6': 1, u'18-0': 2, u'18-1': 3, u'18-2': 5, u'18-3': 7, u'18-4': 5, u'18-5': 5, u'18-6': 5, u'14-5': 2, u'14-6': 1, u'14-0': 1, u'14-1': 1, u'14-3': 1, u'16-6': 7, u'17-1': 3, u'19-5': 3, u'19-4': 7, u'19-6': 8, u'19-1': 4, u'19-0': 5, u'19-3': 5, u'19-2': 4, u'13-3': 1, u'11-4': 2, u'13-1': 3, u'11-6': 1, u'11-1': 3, u'11-0': 1, u'11-3': 1, u'11-2': 1, u'12-4': 1, u'12-5': 1, u'12-2': 4, u'12-3': 7, u'12-0': 1, u'12-1': 1, u'11-5': 1, u'20-1': 2, u'20-0': 3, u'20-2': 2, u'20-5': 5, u'20-4': 9, u'20-6': 4, u'16-2': 4, u'17-6': 3, u'17-5': 4, u'17-4': 5, u'17-3': 2, u'17-2': 3, u'16-4': 1, u'21-4': 2, u'21-5': 1, u'10-5': 3, u'21-2': 1, u'8-3': 1}"
C51OyHyQUZfGom7Rb5FV8A,8zAwWbUz2jlW8JP1YHiPow,jRtdO03kWbReasB_vBlTsQ,21608,"[u'Bars', u'Sports Bars', u'Nightlife']",33.653852,33.65,-112.110341,-112.11,Toso's Bar and Restaurant,,True,10,3.0,AZ,85027,3.81,Jessica,54.0,"{u'funny': 11, u'useful': 78, u'cool': 17}","{u'22-4': 2, u'18-0': 1, u'22-6': 1, u'18-2': 1, u'18-3': 2, u'18-4': 1, u'22-3': 1, u'14-0': 1, u'0-4': 1, u'0-5': 2, u'0-0': 1, u'0-1': 1, u'19-5': 1, u'19-4': 1, u'19-0': 1, u'11-6': 2, u'13-4': 1, u'12-6': 2, u'20-0': 1, u'20-3': 1, u'20-2': 1, u'20-5': 3, u'20-4': 4, u'7-4': 1, u'17-2': 1, u'16-4': 1, u'21-4': 2, u'21-5': 2, u'21-6': 1}"
-sC66z4SO3tR7nFCjfQwuQ,gGe35RoaUlZaMXZWUYjSMw,wUEp87FqOB9ew27Iz6zk_w,21898,"[u'Mexican', u'Restaurants']",33.49112,33.49,-112.079081,-112.08,Gallo Blanco Cafe,,True,549,4.0,AZ,85013,,Mia,113.0,,"{u'22-6': 1, u'22-5': 5, u'22-4': 10, u'22-2': 1, u'19-5': 30, u'19-4': 31, u'19-6': 9, u'19-1': 33, u'19-0': 12, u'19-3': 13, u'19-2': 15, u'11-5': 21, u'11-4': 21, u'11-6': 23, u'11-1': 26, u'11-0': 10, u'11-3': 7, u'11-2': 8, u'12-6': 37, u'12-4': 21, u'12-5': 28, u'12-2': 10, u'12-3': 10, u'12-0': 11, u'12-1': 10, u'16-2': 11, u'20-1': 17, u'16-0': 11, u'16-1': 7, u'16-6': 17, u'16-4': 14, u'7-2': 2, u'21-4': 16, u'21-5': 20, u'21-6': 4, u'21-0': 3, u'21-1': 6, u'21-2': 6, u'21-3': 3, u'7-6': 3, u'20-6': 14, u'16-3': 18, u'15-1': 2, u'15-0': 6, u'15-3': 8, u'15-2': 3, u'15-5': 12, u'15-4': 9, u'15-6': 18, u'18-0': 16, u'18-1': 32, u'18-2': 40, u'18-3': 21, u'18-4': 42, u'18-5': 28, u'18-6': 23, u'16-5': 17, u'6-4': 1, u'6-5': 1, u'6-0': 1, u'8-4': 6, u'8-5': 12, u'8-6': 11, u'8-0': 4, u'8-2': 4, u'8-3': 4, u'23-4': 1, u'23-5': 1, u'20-3': 11, u'2-4': 1, u'13-3': 10, u'13-2': 7, u'13-1': 13, u'13-0': 9, u'13-6': 33, u'13-5': 17, u'13-4': 19, u'9-1': 2, u'9-0': 6, u'9-3': 3, u'9-2': 2, u'9-5': 20, u'9-4': 7, u'9-6': 19, u'7-3': 1, u'20-0': 12, u'7-1': 1, u'20-2': 9, u'20-5': 24, u'20-4': 30, u'7-4': 2, u'17-6': 16, u'17-5': 24, u'17-4': 19, u'17-3': 25, u'17-2': 12, u'17-1': 30, u'17-0': 10, u'10-0': 7, u'10-1': 6, u'10-2': 15, u'10-3': 8, u'10-4': 9, u'10-5': 23, u'10-6': 32, u'14-4': 7, u'14-5': 19, u'14-6': 20, u'14-0': 8, u'14-1': 7, u'14-2': 5, u'14-3': 6}"
