business_id,grp_cat_counts,grp_cat_avg_stars
rE2InW2Jmjy6hzH3p4Iyjw,22,3.727272727
aWbvOOOhlRIVXBansfLdEQ,22,3.727272727
Wa-Jrdu-CX9KbDUWpgz9BA,22,3.727272727
5p3lTFUbDpsal-Wm-0zfDw,22,3.727272727
8oMeYOC-BrtfvoRto6KBaw,22,3.727272727
MK7pf2TUDrd-ITXEYAAxOg,22,3.727272727
IyJQoqUTYFAYPYpy6fssCw,22,3.727272727
1g1rzWxU-2PQqI0-9ajFsA,22,3.727272727
6QK2zO-R-BSBIrBZNEL2dA,22,3.727272727
7rE0WTaxEsb4N0t4qqbvDQ,22,3.727272727
FpnLEpRLtDvcJvmz2N1UdA,22,3.727272727
bOWm_Du7AN2j1Mdti38lcg,22,3.727272727
Q-hSD_aOi3S5s2zWNvwD4w,22,3.727272727
aApHpyUbnqBJmL_3X6UFOA,22,3.727272727
ykBWmSL1yDrAob2a20b2DQ,22,3.727272727
pS19vd7pkIsd4nXT-hUUNQ,22,3.727272727
O3CYB99YAIMqQqPNyongWA,22,3.727272727
-QdMyyV-GY3qXcXuLiqVqg,22,3.727272727
g4MFYkJwnjKpsswkcs3BIQ,22,3.727272727
jQIP0hS5CyXG8rQZjXaEQA,22,3.727272727
_YP4DLfj7Gcx6_qxhgkxIg,22,3.727272727
IBWpWY7_rC9FMOXYOL3i6A,22,3.727272727
AzNeM25QvywYU92ubDKgdQ,22,3.727272727
WwIL1NEZn9oqq8SOnF1QJA,22,3.727272727
kCBYP5b0g-s3tBoiocsH7A,22,3.727272727
tpN254LPQTzGODnqI6RpSA,22,3.727272727
YTJCfo47UHkGVgIsjPRRaw,22,3.727272727
FoTtH1Uo9n05akS4dkxNkg,22,3.727272727
8nM_BMADIhc628ZlThRsmw,22,3.727272727
BeFfCEwVRn9tDlqsiD6jvg,22,3.727272727
1zIOF6DwEqZx-tBI35UXDw,22,3.727272727
iZeKyLePikyyzGmbfJW5_g,22,3.727272727
KmPNkU11aIJLn3cGwzRaYA,22,3.727272727
ZrQQqlBhOik5N3dbzqvgzg,22,3.727272727
baKuagSb7TZ8_woOT-Ydyw,22,3.727272727
xRp_2EiEJwK0uF7p27FjEw,22,3.727272727
s95NaXxrHSmX52FyElH8aw,22,3.727272727
4wiLu8BNHGK3AUBQgRvIeA,22,3.727272727
iLqohXWXZEmT4GXLyoRtAQ,22,3.727272727
sZnz926GsnJN1TFCg0j16A,22,3.727272727
lbAAZyCDr7lS2tEaXuDArw,22,3.727272727
sqA-TpiTmNGq18m1txGqwg,22,3.727272727
iGa98QSv71j77cxffwjGyQ,22,3.727272727
bh8xeaeqEjtvso8eVES3OA,22,3.727272727
L6pAkeIKmX_aQc9jRpTrfw,22,3.727272727
eFvze4SYWk_BzEYeXD6uQA,22,3.727272727
9trY5loETyvMD8zoS5sDSg,22,3.727272727
p78clHfeI0AUhblKOd3F6A,22,3.727272727
RCsEoHhbsKGNToCUrZ8DQA,22,3.727272727
_lbISlJGZjJV3CuvQTcCHw,22,3.727272727
zN77brf52wmBSXcXNNR4jQ,22,3.727272727
TDKSqI2O4nf5DNKoHn-MoA,22,3.727272727
eED0rOLOWzq-kI8Rco87Xg,22,3.727272727
XcoZBR_ujiIrMH6YabJUEA,22,3.727272727
iPWboYOoWBkvv3JY6frHaA,22,3.727272727
P_DKGZeeQnlTnxJDrTJ8dA,22,3.727272727
fHOVbmiL9wP0B-qaM1ajgg,22,3.727272727
ygMppGhNqV_KBVWEUI1GRQ,22,3.727272727
XfhFVbrcguL2ifZnfOzmXQ,22,3.727272727
fj9gg8MaCFLiWhB_ujFzgA,22,3.727272727
3I3ouuYsMQuofU5_zsbMAw,22,3.727272727
YCKEW_6rWkfFJd9tCgmf6A,22,3.727272727
9tSfOcExVjRyVeUyQOSXZg,22,3.727272727
w0Hh6Uk7EiGAwoVJ9g3t0Q,22,3.727272727
Qj1KE6kxM660GjtP8jQpyg,22,3.727272727
jmdipeXp57xW6MrQ_ZAQFw,22,3.727272727
gBEaBla0r6OEILgGExF7Fw,22,3.727272727
LwwQ9CLHOXVqfWCC7IlNKA,22,3.727272727
MAjWxJIiEIInK8LkOMnjjA,22,3.727272727
Mi6KXz6YaBpsQjzieAUVjQ,22,3.727272727
m-A_VpcQEG3WGMTY2MGAkA,22,3.727272727
JXZiWJiiUM1J8GBUkEGp3g,22,3.727272727
ezQxKy-pZByuqPUD58jkcw,22,3.727272727
gokfYmz1qeREcLu2FL6asA,22,3.727272727
UlvccBefc5f5iiDdfa5itw,22,3.727272727
vZmGHyvZpqXYigwruTJIDA,22,3.727272727
OvPdqUQ0EqOG3Upc6Gm62g,22,3.727272727
MgBLdfP42e9vVaZ-q4_YlA,22,3.727272727
Lg0O7vV-FEE1uWlxhN-jgQ,22,3.727272727
LpIXmgHvAO6eQpeQe8PRTQ,22,3.727272727
FhHrsahT7IEz5hoTJ5C8Lg,22,3.727272727
iAsjwUmoBJitkp1tCcPRsA,22,3.727272727
SGI0Gcw3EUZ_mTwN6xWjAg,22,3.727272727
7popheCpOQLSNTn91Sm9Jg,22,3.727272727
jt-zbISTjVWmOo_Yhc0jMg,22,3.727272727
Ld_rc2mgF8IM5UM2aDgOhg,22,3.727272727
A6ebswtVgnFpxwu2K4rgew,22,3.727272727
Q_Y1fdGlg-DsLanYHFDSrw,22,3.727272727
sPXs-DYlqf4DdRdIF0N9WA,22,3.727272727
mg1TiyXVneuVsZ6GGZH_kQ,1,4
iTcjbM88nBKM-4blh5h5pA,1,4
SzUUdgwcyicLlLOS8RCueQ,1,4
0GRYyMRzwA9WYc8UTB2nRA,1,4
gbhsJG-0htzVWmmlvaBxqQ,1,4
xVSTW2btwHi8QvccOixlgg,1,4
PaW3T9Cay8oK00OMATnpGw,1,4
98czkMomXdoEugMk0VnJxQ,1,4
5EeGGEFbc2KlrBYhL80ciA,1,4
lWfO5YfGwBLb2zHisT2Ssg,1,4
ggndqqddqaCH9pOMYTU6Ag,1,4
XgVyl3T3Zn_k7SljAJ1d0Q,1,4
jF7R5nxyGiwPM5Q7xLfD5g,3,4.166666667
VG_6E3ykEtV1xAJGqn0AHA,3,4.166666667
eqSSrri7_E0eX296p8Ld5g,3,4.166666667
Zihy0e-OLDX5Vrr2XFNAfg,3,4.166666667
Y0Ife2OJPs5QSL-7dyMF5Q,3,4.166666667
hqm6j5MitwBtoc79F-WF7Q,3,4.166666667
nl5ifGmOQMw-MlMO_tdnbg,3,4.166666667
4X_aAcZH_UDsZDFBWWPe_Q,3,4.166666667
FOC9Yz61cLPo_5zb2-FlJA,3,4.166666667
pv3vS5j4cqe_rZDrYhZUFw,3,4.166666667
CsA28RbQ_z_aZmRr8VL5kg,3,4.166666667
eGoXBEU339Xg-vz0MUq86A,3,4.166666667
_txmjWyyMsJEF-Jz2FTgjQ,3,4.166666667
fhD2uqL0tR3NRk9a35HXUQ,3,4.166666667
MXUlPo6h3gN1l6iRm1mVjg,3,4.166666667
gyvv6FvozgGs4c6bHlgOrw,3,4.166666667
zPPmfxqr9StHSSS8QTaPag,3,4.166666667
aJr-F7VxjK35a420a3Mk9Q,3,4.166666667
z3-tI1KCGhJ_B3-QxhNOOg,3,4.166666667
Sbgrvtk0P2Zc-ckTjEVFZw,3,4.166666667
_cG0BFYyHXcwheKXR5RRBA,3,4.166666667
xj5pStP0t-eYDQqdcvvlUA,3,4.166666667
d4jdAzULarMwYzv8g8j_cQ,3,4.166666667
zELgHi5g3wiZh_mIFLC6eQ,3,4.166666667
xThVEamiguUTDxiclINYVg,3,4.166666667
oib0_YKjtJf5CSbPWAkzJg,3,4.166666667
XqpUg6FZefOxiDF65viyzw,3,4.166666667
KCzE0DL01-WFxrkvypAwKg,3,4.166666667
DUZyazpBziX1v3qGZz6PrQ,3,3.666666667
aAnLZbEMOrhI4_RbjntWsA,3,3.666666667
5mmEIHQDQL92Z9jZpnjpig,3,3.666666667
PNQ7JyMNfC0jDA0-a4ypnA,3,3.666666667
_A4x1TNYwm0XY1V882aUJw,3,3.666666667
pYIVmAh3bfCNIlyt4Xvkjg,3,3.666666667
OXJZlVOYZwyrf5cHLmfStw,3,3.666666667
O7PaiUSz67pYmqSvb54WEA,3,3.666666667
uqrkLgKMUh9kM4L3L_jwyg,3,3.666666667
rLqvHfvtojxd_DtM9kqw8g,3,3.666666667
jl5YJ7-PBHr1MhmXq0by-w,3,3.666666667
SN2W_d403XoXnY7CX61B5w,3,3.666666667
oASUHHGDyzwrR32ajtvrQA,3,3.666666667
siWHhV81Gvlh9r4S5DnN4g,3,3.666666667
SJgeGP4-P6yVH05WmL1FPg,1,5
vtbGnxCCj2I9M9QoHXpoEw,1,5
BZf4qRf0AOjMUGuejM8ljg,1,5
P3xvWQ_5PdS-AQTWcQrljw,1,5
9-D3waqHCrv5a1Clog8YJg,1,5
Mh04jeZN1kKfS_u3JU-I_w,1,5
XfYVKR2-QJ1r9_EuwJ0fOw,1,5
-iJZ-PEnOw2oVUBFfg5wJw,1,5
YxxXnSP8jXGWWL7vnTQRdg,1,5
A_pnDHF00LdLblOXsY33Qw,1,5
8N4SCmREZji5mnVqZDdQJA,1,5
OOOcDnF68bPvzWltI4Y0lg,1,5
jpfyg2q29oxgFGmKG5SbNQ,1,5
i5DGJVZzax-J2P55w5mGiQ,1,5
mcUx0yxlWxqFNElpNDc0sw,1,5
7QrQVczp02Id2x_ItmidHA,1,5
qi2TAj80BbZPTfgPkjM49A,1,5
upfyygmhoqQHv7Ljq5MhPA,1,5
laqW0BzwJsjUZ_TZqCTaEg,1,5
6j-8gNlfbTaUuWKf2APjjg,1,5
LIgg5ZYon2HuI9AHj9rvug,1,5
5uj8wYz4W3cBS9hibhSHig,1,5
8hkqDQ5-DJvGZC8xHqqrRA,1,5
EQegFzTCHT3OOoBJ3k7RWg,1,5
kieJ1OA0ieacxnl0TJQqZQ,1,5
c-np04wbOv58fkqypxkZYw,1,5
p0bdt66W3xq3llBQ1u2j0w,1,5
-9pVS__IliMA2aNEYzrQrg,8,3.25
EzAen1_nwVuiWPKBj9HUpQ,8,3.25
55seKyxRWUmHC1s52xk45g,8,3.25
YWDfUAPwScdW_9GmGskkZg,8,3.25
0wK--zW6Bgqgvnob8Qc77g,8,3.25
n6Zz_KdxcUou8b2MSoz2tw,8,3.25
CqhsIZ7TzCfJTrZqg5-gqQ,8,3.25
VFjeCLwVMguUNWH-DeOgyw,8,3.25
crSme9ZoLQNMtRGxv0htTw,8,3.25
CQHKoO91ivQJ9hFDCFdSSw,8,3.25
PkBkqQpAoeX3Ogo5HBthQg,8,3.25
QG4qmOPBgNigdI4cUYhKJg,8,3.25
go7P0c2cDqQoLAkETvujiA,8,3.25
IeYRnFUquMjehUTwXsZ5Vg,8,3.25
tf5qrrarVIVYOy0evKrayA,8,3.25
wzQAmzQopWcfoCG8lfiE_w,20,3.625
NtmLlKfCFfM0K5j6WWKxQA,20,3.625
TpQMR-JFE5V0UPzTjjuwFQ,20,3.625
TuuENwzxOFdDLY_oKCbFZw,20,3.625
J8mGEhhQGVWqxJVijiHQ0g,20,3.625
ejx--u68ruri_XQPylzNpw,20,3.625
1iw4g7qcKua2-V06RQpyCw,20,3.625
JLrAD5J7O0xIdtUHb21jvQ,20,3.625
LRuIY8JFqadCSYLo242MGg,20,3.625
iPY5hB0TSd8rIiC2xHhnFQ,20,3.625
cE99Cjrj2YXSGs4MECb86w,20,3.625
1eBJyYf3JEccqXUFxG1VWQ,20,3.625
HUU_y-nnIWWIpqMlB-8L2Q,20,3.625
zmjWXerSZlB0eRLxrKevYQ,20,3.625
CSr0ur66eNbIskCy-UGdHg,20,3.625
RQe1UP_PZ0vdmg9oCYFKqQ,20,3.625
le1IsRLrTq2Xo78RyFpsnw,20,3.625
DE8UVNCCpOE0vTAbGaMoeQ,20,3.625
B_GQytwRJQqOXnemci5Bdw,20,3.625
uJCH3sqVcqjOfLv3BB9E_w,20,3.625
LeIFvm7ZdNxf01OvU0QFbg,20,3.625
iEJci7SgW1MXsAPN2G-6TQ,20,3.625
9BH18avE46LlHMvJn67MaA,20,3.625
xrs15F6cWdIXdLHyCUDjBg,20,3.625
x-lEn6WxwqSNrdYdgjRsyw,20,3.625
732Z5HGLEEBjAgXxfnuXlQ,20,3.625
U6WDGMA7Bqxqw_tDQjbsZA,20,3.625
S8R5c7-plWe3NtmijYAJvg,20,3.625
1OO3fy6z5lxlRuHnnhPStg,20,3.625
lbjUXPOwjbFFjrn9HklATg,20,3.625
HB_GJUe69IvS_0c-ld7DxA,20,3.625
Gw8DsQQCO5m1hggXqwynFg,28,3.785714286
NB3Oli21be-k4r_iy4oC0Q,28,3.785714286
TQhP4vCMjvX527YMxPfuUA,28,3.785714286
zTh0ArlhidvA2C8RNE5wbg,28,3.785714286
gpAAY-SdEFyKpk8NSSHsgQ,28,3.785714286
hUvLxFBm2e2rWyUfqwvl-A,28,3.785714286
XxE8YV18K6Cb7uvQLN3XZQ,28,3.785714286
FY_OXEVcewAQFZuu6fynLA,28,3.785714286
nRO4tRwimU12hg7Cnz__iA,28,3.785714286
2to5b5taseO9zZ9tnQqhlw,28,3.785714286
tO_iqxmqoVtALIeA-dxJLQ,28,3.785714286
oc9IJ7lhXKuXVK9JJBnohA,28,3.785714286
t54zAs7IftAVb9SKcCRotw,28,3.785714286
nBrD6TxddhHx4FhMk32JvQ,28,3.785714286
FjQWjXvFCdrgdU3Rgi3b3w,28,3.785714286
IsFQ32WyFS3WSoXjUJ1dcQ,28,3.785714286
bjUH-01t834CVg0Yl0CLWQ,28,3.785714286
kCH4JxdKdwDfJdNFElSHzg,28,3.785714286
t4pkeGscooStLjy-Js5Byw,28,3.785714286
9ucO4e2ZQeeXANqMZT67GQ,28,3.785714286
qXQ3ZBdwI3GlbR5-eYWqNA,28,3.785714286
Rg3INE2p4zQYvfMvJduEOQ,28,3.785714286
9em_vfSjwcPqQgU8Zj-hzA,28,3.785714286
LxNehlnStQY_rxEwiPof_g,28,3.785714286
IceZ4BtTz76eppjNWm-c6A,28,3.785714286
Lq0kV5Tp6QcAMP-OOnHCtA,28,3.785714286
-ftQeUsqwDkExRg6IYrubQ,28,3.785714286
DjVWQ_Idtw6X5Eg0W5JFWg,28,3.785714286
K28O8R76bJFUt57ScN46Mw,28,3.785714286
VVPVg9aJzNczTgeM36TGJw,28,3.785714286
XBm9ffI2pK-A_HcoHXAbcQ,28,3.785714286
5hFnyiEboorArk7cbCYeXQ,28,3.785714286
KLaxBc83JnxyGf7GP7enYA,28,3.785714286
VD8a_B589J_NlCirS8QA0Q,28,3.785714286
niPFXq4r2mc0zFlOpWV3Eg,28,3.785714286
cvb__rYMkj4BMhC3p_FB3Q,28,3.785714286
tQTqlMW0sODNbe188ah1Yg,28,3.785714286
dpnUnyzN_by1MER7F8ezzA,28,3.785714286
zhq6sI96WcBQRvkQq8NfKQ,28,3.785714286
_HAYDjkPJVabBXyvx-u9YQ,28,3.785714286
SkcccvAydbt5zlQI0EUL2g,28,3.785714286
B_lusWO9Qg0YSuRkOO_wdQ,28,3.785714286
VpHNYumY3F92a90AArkFyQ,28,3.785714286
3VKJ7cWSH38QKgCrYlG3Mg,28,3.785714286
zwHM6hz8swKIG-4-BSKMPA,1,3.5
Q5diW79GD0MSJ10j1HCf8Q,4,3.625
supigcPNO9IKo6olaTNV-g,4,3.625
GjvIDOEhdQB1oPrFeSpxBw,4,3.625
53YGfwmbW73JhFiemNeyzQ,4,3.625
8SoWH_iOdZD1OvebCwJUbg,4,3.625
setfRzkAcOPxKH5TZLTqJQ,4,3.625
32X-4aALQG3Sc_o5hVrv7Q,4,3.625
wQxIw6IoFCV6wg3l3dJugQ,4,3.625
o5a6PDMzyyaFh0A57lRF1Q,1,4.5
UDWLaPTclYXBdG7PYIe1Zw,1,4.5
H0ZQsk1WvpIVKRE8R9D0dA,1,4.5
-OjA9Wvnn-XExG-9Djj2og,1,4.5
RLwo3ykwR0ZzaU95Tpp97g,1,4.5
4gFOXbBS4v9fjk9MaFzMsw,1,4.5
aWFzJ5kGhEH5Dve_D8u-0Q,1,4.5
5r4RxFZ51BLcvJQ7Mk_IDA,1,4.5
3oB0QqVVU1iQgPqfk3shZQ,1,4.5
PX17QrZWrtolkzY7zHUyrw,1,4.5
4fPJfobLgtelBy3jCP5TgQ,1,4.5
wbKySsrGqtl5VRlf38wnZg,1,4.5
7TTGDhtXBTeii0uPxOSgyA,7,3.785714286
8KDB8MYNPlIj73jxrzVb-g,7,3.785714286
bRk44ShCT0osos-1xaTRyA,7,3.785714286
99SkL24ICeDSJ2LXHRUusQ,7,3.785714286
zD-EyPeJO_FKc08LwGMQRQ,7,3.785714286
RY_QMeZcfnJ3qKJjNIRl1w,7,3.785714286
3kiKK0beJAGJNnYFDSL2Fg,7,3.785714286
NtVb4bepyRxhJ3ytIx41qA,7,3.785714286
lD5Xn79OBBuDf0zyv_3cWw,7,3.785714286
Dy2ppw0XH6KMkJOnZaPOdA,7,3.785714286
Ci5H9Gx9iXDA6vYjkOq0eg,7,3.785714286
jsvIv9NRRBXdmCe8b88b4A,7,3.785714286
hwy_8IrXgfzT4UaxAoUVxg,7,3.785714286
2kAp0rRmspy2b1bisYfLBg,7,3.785714286
vwOLtv-8syrddAstFmnwCg,7,3.785714286
bMAjZwWjTXQhDvtJGEV2_Q,7,3.785714286
a2oECucZlj3uUQSRbzSQNQ,7,3.785714286
EF_G5uR67iKPMzroU4wTfA,7,3.785714286
6o69cr9TTJystnifOvAADg,7,3.785714286
9lDZ2d6oRpFsSWwDCCDQOw,7,3.785714286
14Ys8nYayXPpUouHsyTN1A,7,3.785714286
frumWZFo9B-aVcTDtNOLww,7,3.785714286
_kL4evOcRHHEquKnndUTkg,7,3.785714286
TLXYB2C7_i3zOKhvGZ-7Kg,7,3.785714286
AjHhlZJ7FSp7l6f2OBm3bQ,7,3.785714286
oQdSznCeRdH41yWpQ0rlYg,7,3.785714286
xzoNvhchK1rzEZGmwbSe3A,7,3.785714286
Qrw-F4hZExgZ7qLjyyYl3w,7,3.785714286
ed11WKT1aCzQHndTiEHZHA,7,3.785714286
SSpo77CXIwCjEjhxEDYslg,7,3.785714286
hfvKCAdJc_tUne9LPoC-ug,7,3.785714286
nr7v8mgYPHumgwInYlARJw,7,3.785714286
QaKtwJTSoIgQE1Yg3qiEXA,7,3.785714286
2P8ZJasw3lS2oXL7gCOTSA,7,3.785714286
KW5vG4PH2LKLMGdp6pt3dg,7,3.785714286
pBB-3elORWiuYd-zbRkSwQ,7,3.785714286
xAlGk0v5jqXqEIz5LkBeYg,7,3.785714286
BWTF6pUy7pptYNTfQVBiiQ,7,3.785714286
z0dWiC4uFQTr9GBuVmui1g,7,3.785714286
GOgWkLoQDlXy8ygjt_lMcg,7,3.785714286
-8IvK1VBMRqYY6CQzD6arg,7,3.785714286
jIIcZ64vo9EomZrCYEBO3g,7,3.785714286
HgBIrxZZHp8w2ndXjKgcrQ,7,3.785714286
l39y6WX-S6Hh2h35Bv4oNg,7,3.785714286
MoGt8mIg6yEdkPjHoTNb7g,7,3.785714286
g7TRJ80hIpgjlbTMRyglJA,7,3.785714286
2MBFuoLUzBoi4zRqH8dG-Q,7,3.785714286
is-olmqaSZ0KCoe-_ftW5w,7,3.785714286
BQZXVris6SgxAvwuxw1ASw,7,3.785714286
rN-rVMF0yFEukpSx6Go3XQ,7,3.785714286
KTHdFC3_0Zz48Z_gAMMtdA,7,3.785714286
DrpGonLYPBpAhCb4q66liw,7,3.785714286
Z3qgVnq2T2iXvYtBvPY_3A,7,3.785714286
QCkJCK4yxGwZvMyFvJZVDQ,7,3.785714286
S9GjxjSeAaSUaQYfdlR7jg,7,3.785714286
DpsfODjNffNnsNYsa4yRtw,7,3.785714286
Dn-k5fRMiR7XAg4b67b2nQ,7,3.785714286
NA21JiCMziGv-U3A3k8qMw,7,3.785714286
LiFLPaF1QX39S1QQXAmv0w,7,3.785714286
myE_-8ytvyBoP4fu1T7_Ew,7,3.785714286
PFsnZlH6xxvo81hxqOE1Qg,7,3.785714286
rsCr6s4uvZQDKHyJcfqaKA,7,3.785714286
OIm5dF675wxfHKM1k3vEnA,1,4.5
ia9u1hn-YCae-EYGhm5u1Q,1,4.5
xPbUPBWS6k31qgUfUODmnw,1,4.5
Ia8FbDS744yYQxMGjYLLDQ,1,4.5
uzETXY35sIROqx6nnGuq-A,1,4.5
wWI9KQEXHPDmtynBRKiHIQ,7,4.142857143
SsNGCAsXJpeUY3sS99XQpQ,7,4.142857143
RUZvUPOn90ScX60eETwcCw,7,4.142857143
5KG0A3WlC7K3DAXtrIFFjg,7,4.142857143
-qVT-HznnQMPdgFuRYbyVw,7,4.142857143
5x3aA0DSo8nqU13IZyH79A,7,4.142857143
McZgGnWbonAvcfu1op3WfQ,7,4.142857143
XYhVyCbzJCrYclR6J4LYSw,7,4.142857143
iyjEqYqSk-mAya95A9hW8w,7,4.142857143
WQJwpYwEFT_QTR-lFIh5mA,7,4.142857143
8yxuxxKHRtyIzwE4cIVRiA,7,4.142857143
KLVgECOtBgc8eeylbZE2kg,7,4.142857143
p6I-rLKeYAE_sVHZqNUm4Q,7,4.142857143
jj-K19oswZARMwCQK-b37A,7,3.928571429
kIQ646tVxDv0Tyv2Tuz_kA,7,3.928571429
iMVShfSP-6FE_8k-MDJfYQ,7,3.928571429
m6mWau12NsXYvwlwAJIUxw,7,3.928571429
aOR_hD-xXsnU6bgVcJ3uXw,7,3.928571429
iDga4CEpgHTaS4VEQ0fQTw,7,3.928571429
Tsff0UUVgrnawjI_xd2cKg,7,3.928571429
CmdE8ilxBCqzrtg8DpyO4g,7,3.928571429
WdpPGvnZ27jrSTXpYgSsDA,7,3.928571429
ihgdFG_d3_4WGnIqLaoD5g,7,3.928571429
90upndp71FwHEET43vx80Q,7,3.928571429
c1yGkETheht_1vjda7G5sA,2,4.5
0dORc6ckZw5HezR3BuSsqw,2,4.5
nCp4-Q3Su5ozUuv8P8LvvQ,2,4.75
iaNvmtdai6h-3g-T1_euQg,2,4.75
YtxYtZNgz2CilYWx0ycaBg,2,4.75
8bqjvBfe1cAlXv98uYxLVg,2,4.75
rm_eFkmvdGU64HGQhWjAKQ,2,4.75
WGNIYMeXPyoWav1APUq7jA,2,4.75
i1zU7n6vtDZfHBumPsHLFw,2,4.75
fskTCrtU3oC4bLD7gZUsHw,2,4.75
NMiisW8V2YEd759ppZCIaA,2,4.75
bxViBdSlhiPxzGY6xXWA7w,2,4.75
sOqqDitzGGb8o70Hl0zLeg,2,4.75
4f3cvkJdYOFm-MLhSI02AA,2,4.75
yPzaRhevOvDEdv8iMCA7zg,2,4.75
9ZpeiP8P_T3SEvBl7ziPsA,2,4.75
vJ_mfmsWhFJBVNztbk003g,30,3.716666667
vEMAPsmkqav9TbZUw34xdA,30,3.716666667
asebFFgabg_lfoNpGJHZlQ,30,3.716666667
ymSMV5wMjFwcusoGRaqDWA,30,3.716666667
u9MKnG0PqI8N7ixSfrrTiw,30,3.716666667
WaO_hAunQrZ--vI308rHQA,30,3.716666667
rj9Gt5Sifo-iN44vSfdKpQ,30,3.716666667
sMO71vGV8wkKujOle3-v7g,30,3.716666667
Pju_pKfvEnUYV9wMVNsacg,30,3.716666667
iung9K8cFAPLdA9k2DUoxA,30,3.716666667
VA6NKO6t1nfNzoVHXhh2xw,30,3.716666667
tHw376pyGkJp1-fvW12oZA,30,3.716666667
lvs-_6i0mjahtOvOvmhNKg,30,3.716666667
y7YrA6WC9AXHtKFOdQNALg,30,3.716666667
4ic-c1LquBiT0IuvKXuEyw,30,3.716666667
dB8_d0PBw2XH3jpbI19zTg,30,3.716666667
yYbd9P1KmlPSKmQxo68n_g,30,3.716666667
xfk9eY8gmwn8qsbyd-W6lQ,30,3.716666667
ShtGA_xC3QVSQ4hCGBHHDg,30,3.716666667
x_S72g72or0n_B8XeznS3A,30,3.716666667
ytpmoIty7loFB8kRYRtJHw,30,3.716666667
wQXqj3GTHsF3AcWB3LTxMQ,30,3.716666667
ukUuBT8zVXNC7Zz34cctAw,30,3.716666667
vk7U4WeUKJWteORW5hba0g,30,3.716666667
7g6RKMzdxnwe3qbtGPP-1w,30,3.716666667
R3sbDS0YcJDedSmUjwE48Q,30,3.716666667
mTglPwCwp06cPmBE2nmgbw,30,3.716666667
4DhqZ0tyi2V2Mp8IqTREAA,30,3.716666667
aVBebzA7D9DpQ-JbiCxQNg,30,3.716666667
4iJUNAUVYNEuh16yK6Virg,30,3.716666667
8nRXiNdt_8-aePTlVxKqmA,30,3.716666667
JUlwoai_WikznIEQ7XCENA,30,3.716666667
-h9LochyBgKpsLwNXfTiOw,30,3.716666667
R0TyGazD5a0Wc7QkIAUTJQ,30,3.716666667
dUi5Lg1Ay3HwK0p_ZaXNYg,30,3.716666667
1f0g466Geu4nDdJhYQ_Vhg,30,3.716666667
qG3eRlKLXbnWc1unu-0Yjg,30,3.716666667
e52nKOr-3Ztz_WoEkV3YKw,30,3.716666667
N1SH5D1tOUqBlCylPplqPw,30,3.716666667
3ZVG1MSRuvheqZ4gOioQVw,30,3.716666667
q1nDSpmV-FdTBNj6UuZvTg,30,3.716666667
bQ1s5pqX_UVWVQ-k4e9rAg,30,3.716666667
5VMajxduxfLPSyQkVFKESg,30,3.716666667
X_J65cnN3jJWGYacyNwKGg,30,3.716666667
39oUcXr-06fcfT_MZ94z-Q,30,3.716666667
taDJhFyvgD17w-NoUR7WGQ,30,3.716666667
cHxDyQWXyFDhfEYJbmS1LA,30,3.716666667
dzncF6n6MHJLXUo4_J6eig,30,3.716666667
3W-RedgR8oIp9SFFlucxxw,30,3.716666667
LNcnrgITSvZkPBdxbbXbbA,30,3.716666667
EUr0vtwmoeKo3uWYxxUFiQ,30,3.716666667
3N3p2ty2803UH7JRJvzjhQ,30,3.716666667
ljx5LTH8Ksl_KoyYZlyH8Q,30,3.716666667
A7Ozg-6573w_Ub2QwQRl2A,30,3.716666667
T_FMm8BNUIfUOhE-ScV15w,30,3.716666667
IQeaBecgtJ8nuv7X0mQuzw,30,3.716666667
6apEKjkj5j1W1sS1dSwWyA,3,4.5
kFI4WerlY9xKN_WFLB1wlQ,3,4.5
aF_sNt6WHO4iUmlgXICYdA,3,4.5
05znNZZrJXlp64r-R3S7Ug,3,4.5
xXsBoIFYRpM78UwyCTGNGw,3,4.5
1WekdXpu2lJveRXqvdS1kA,3,4.5
sdrVqxptT8lGRz_YuA0Utg,3,4.5
QOVdMwMLNwsB07UDfQZA2w,3,4.5
2XD3bY-ETIpMlsI7JuwysQ,3,4.5
F3L3UuWJUez6ybJr4y5Agw,3,4.5
8c2ZwD42Q30eUjxG2SgYNg,3,4.5
55uZTVyfo-Tj3nGyRgeOyg,3,4.5
eTigBoM4pevB61ie0MHVsQ,3,4.5
uJ2DfS-7EabzFDRaliACqQ,3,4.5
2bZk38_vJCkAVI0f2TeqZQ,3,4.5
8qhGW34nVmI0OFzQz0uu9A,3,4.5
jEGFS3RKzJ87RUqBpTkiww,3,4.5
cvqC438TMVrvwhHkBu6u7A,3,4.5
rWdVhYVP5zLGe-2_zzvJiQ,3,4.5
TaojCJrfxoVJOUVIJu9Gjw,3,4.5
Woyd_8u-C_Kaw2pj3Jyanw,3,4.5
SZTwA2hfuc_4b0ojRVxQxg,3,4.5
Pl1qDTX90DSLHo-ZAlAh9w,1,3.5
w1yFZM9AB1YE4yLzFZHl3g,1,3.5
vB3vEjcw9dfHmgP8ac5ZMQ,1,3.5
VN5gJKlXIBQzx_M32F_lkA,1,3.5
hgy8A1Wnqyi4M-HJIFLpyQ,1,3.5
zZmhEpiVpRfFQid87-pcOQ,1,3.5
y_tiOBglwo64dN_J6h6rtQ,1,3.5
kqFQLV63mAYCsY1LSB2OZw,1,3.5
