business_id,grp_categories,grp_cat_avg_stars,grp_cat_counts
DUUdXgLL-EDOry_b7cEODQ,-Local Services-Dry Cleaning & Laundry,3.46,25
CuvAptYhNLba_RPArllsog,-Local Services-Dry Cleaning & Laundry,3.46,25
tHdjEgfjBeLSI5ufTJiBtA,-Local Services-Dry Cleaning & Laundry,3.46,25
5AiAbKABDs0XVrlVunkLLw,-Local Services-Dry Cleaning & Laundry,3.46,25
q_f1s7xYTGBMiYfehVW_aQ,-Local Services-Dry Cleaning & Laundry,3.46,25
TjK3u3XIJA9nS2FJnti-3w,-Local Services-Dry Cleaning & Laundry,3.46,25
AN_Pw_UTCkaforMtYJtEDw,-Local Services-Dry Cleaning & Laundry,3.46,25
DCzXK6bKbX-4VbJNKRQqEQ,-Local Services-Dry Cleaning & Laundry,3.46,25
cL9fjZbDVbyDw7YyJbJ36Q,-Local Services-Dry Cleaning & Laundry,3.46,25
f6sXrjHZaByHBfTtr0njJg,-Local Services-Dry Cleaning & Laundry,3.46,25
9zrGhHEhEUrczAqZ5n8CPw,-Local Services-Dry Cleaning & Laundry,3.46,25
FJdF6wu7TSMIyWtcPxeYYA,-Local Services-Dry Cleaning & Laundry,3.46,25
Hd41eA04_N5BAWpv3iG57g,-Local Services-Dry Cleaning & Laundry,3.46,25
zyZ883vct64bKzNv4wy6Yg,-Local Services-Dry Cleaning & Laundry,3.46,25
TdjJcAPPpsd64gPPyd09jQ,-Local Services-Dry Cleaning & Laundry,3.46,25
snNek6yd-iGhxkswEsdiaA,-Local Services-Dry Cleaning & Laundry,3.46,25
3PnPFR1NQbBQYNyb4wNf1A,-Local Services-Dry Cleaning & Laundry,3.46,25
YGtlYkSB2LCw2Q2ImBnQQg,-Local Services-Dry Cleaning & Laundry,3.46,25
n8xZIU1PZz3Um0QhJnCfcw,-Local Services-Dry Cleaning & Laundry,3.46,25
1Gxrv_RFGCXRCBKPHmpXBA,-Local Services-Dry Cleaning & Laundry,3.46,25
dndUaMedUv4qw_UfAbrrGg,-Local Services-Dry Cleaning & Laundry,3.46,25
P1zHZHj85h_qyzeWIk_1xA,-Local Services-Dry Cleaning & Laundry,3.46,25
1crzPdwnlm2zHdQ2nP4n7w,-Local Services-Dry Cleaning & Laundry,3.46,25
ZEhKT0M4iMwlVwk5zQ2Kdw,-Local Services-Dry Cleaning & Laundry,3.46,25
yWdnwXB5ViYcosQ_Y6nfRg,-Local Services-Dry Cleaning & Laundry,3.46,25
3Z88l4UO-FoNbYk_ZpTScA,-Local Services-Dry Cleaning & Laundry,3.46,25
ocvZJ86LjiGIcRVS57aR6w,-Local Services-Dry Cleaning & Laundry,3.46,25
qsDwZeOLHuiIxOoGdIGYjg,-Local Services-Dry Cleaning & Laundry,3.46,25
mSvsAF1qkII-7iDeIq0-Rg,-Local Services-Dry Cleaning & Laundry,3.46,25
IypsSbE8aP_sz3LW8xO7DQ,-Local Services-Dry Cleaning & Laundry,3.46,25
tySGs0ylww6GLo_Je7WCig,-Local Services-Dry Cleaning & Laundry,3.46,25
cAhn-O2kSI0BNPSCDKdNTQ,-Local Services-Dry Cleaning & Laundry,3.46,25
PdiMsDS6_GNhZPqMPBd8RQ,-Local Services-Dry Cleaning & Laundry,3.46,25
mE52ELf36a9fa5PdXLu9Ow,-Local Services-Dry Cleaning & Laundry,3.46,25
0zj1T4Zc7l_dXZhO3U-nfw,-Local Services-Dry Cleaning & Laundry,3.46,25
rZrqA3BJx7bxYMSybosU6g,-Local Services-Dry Cleaning & Laundry,3.46,25
owBqi4grdHtohgmB8Qo6aA,-Local Services-Dry Cleaning & Laundry,3.46,25
ftWDk-tdX2WOy8fju0_l7A,-Local Services-Dry Cleaning & Laundry,3.46,25
T_O-Nqgz2FVI6EEleA8kbw,-Local Services-Dry Cleaning & Laundry,3.46,25
S8R5c7-plWe3NtmijYAJvg,-Delis-Sandwiches-Restaurants,3.68,25
uJCH3sqVcqjOfLv3BB9E_w,-Delis-Sandwiches-Restaurants,3.68,25
HUU_y-nnIWWIpqMlB-8L2Q,-Delis-Sandwiches-Restaurants,3.68,25
732Z5HGLEEBjAgXxfnuXlQ,-Delis-Sandwiches-Restaurants,3.68,25
iEJci7SgW1MXsAPN2G-6TQ,-Delis-Sandwiches-Restaurants,3.68,25
LeIFvm7ZdNxf01OvU0QFbg,-Delis-Sandwiches-Restaurants,3.68,25
LRuIY8JFqadCSYLo242MGg,-Delis-Sandwiches-Restaurants,3.68,25
1OO3fy6z5lxlRuHnnhPStg,-Delis-Sandwiches-Restaurants,3.68,25
DE8UVNCCpOE0vTAbGaMoeQ,-Delis-Sandwiches-Restaurants,3.68,25
le1IsRLrTq2Xo78RyFpsnw,-Delis-Sandwiches-Restaurants,3.68,25
zmjWXerSZlB0eRLxrKevYQ,-Delis-Sandwiches-Restaurants,3.68,25
NtmLlKfCFfM0K5j6WWKxQA,-Delis-Sandwiches-Restaurants,3.68,25
TuuENwzxOFdDLY_oKCbFZw,-Delis-Sandwiches-Restaurants,3.68,25
HB_GJUe69IvS_0c-ld7DxA,-Delis-Sandwiches-Restaurants,3.68,25
ejx--u68ruri_XQPylzNpw,-Delis-Sandwiches-Restaurants,3.68,25
1iw4g7qcKua2-V06RQpyCw,-Delis-Sandwiches-Restaurants,3.68,25
x-lEn6WxwqSNrdYdgjRsyw,-Delis-Sandwiches-Restaurants,3.68,25
JLrAD5J7O0xIdtUHb21jvQ,-Delis-Sandwiches-Restaurants,3.68,25
9BH18avE46LlHMvJn67MaA,-Delis-Sandwiches-Restaurants,3.68,25
1eBJyYf3JEccqXUFxG1VWQ,-Delis-Sandwiches-Restaurants,3.68,25
U6WDGMA7Bqxqw_tDQjbsZA,-Delis-Sandwiches-Restaurants,3.68,25
cE99Cjrj2YXSGs4MECb86w,-Delis-Sandwiches-Restaurants,3.68,25
J8mGEhhQGVWqxJVijiHQ0g,-Delis-Sandwiches-Restaurants,3.68,25
wzQAmzQopWcfoCG8lfiE_w,-Delis-Sandwiches-Restaurants,3.68,25
TpQMR-JFE5V0UPzTjjuwFQ,-Delis-Sandwiches-Restaurants,3.68,25
lbjUXPOwjbFFjrn9HklATg,-Delis-Sandwiches-Restaurants,3.68,25
EC9WB-iVjd28B6R6KIZ8TA,-Sushi Bars-Restaurants,3.645833333,24
KBG28p3lGX17hOPoHhq5PQ,-Sushi Bars-Restaurants,3.645833333,24
VYUfIfAlU1KuYGC6ITRY3A,-Sushi Bars-Restaurants,3.645833333,24
rwQIBAM_kHtVl1Ks8Flexw,-Sushi Bars-Restaurants,3.645833333,24
x0NOgX6P4x-82cC0kcO1hg,-Sushi Bars-Restaurants,3.645833333,24
lVHtVCyFJOqAH0ltn7pLuw,-Sushi Bars-Restaurants,3.645833333,24
xCryT3Vzk_RLIkhiuUJwjQ,-Sushi Bars-Restaurants,3.645833333,24
_20WCD89imWx15jlxv7kGg,-Sushi Bars-Restaurants,3.645833333,24
fhhe2udVfL0V_9_ocPHWKg,-Sushi Bars-Restaurants,3.645833333,24
cfy-C6XNFt-F-dCQfK7EDQ,-Sushi Bars-Restaurants,3.645833333,24
4ieuLil-D58FBU1DVd_xGA,-Sushi Bars-Restaurants,3.645833333,24
Tt6DYs0TyERWHWW5xiRL_A,-Sushi Bars-Restaurants,3.645833333,24
G5SASWuL_CVxpgwXXGC4DA,-Sushi Bars-Restaurants,3.645833333,24
K7B9-RFdQ2nMNws7Ph05Zg,-Sushi Bars-Restaurants,3.645833333,24
nXKwzVKJCtIGd4HxXgjdnQ,-Sushi Bars-Restaurants,3.645833333,24
9VZ_imQjvgtpt3k6W6AQ_A,-Sushi Bars-Restaurants,3.645833333,24
bZivzFTkkjNtUBSuMhoCtg,-Sushi Bars-Restaurants,3.645833333,24
9VYZA4vEKtT_SXHj-ZK_1Q,-Sushi Bars-Restaurants,3.645833333,24
Sqr_te9U9Y6RpnmBx0iYNg,-Sushi Bars-Restaurants,3.645833333,24
wNUea3IXZWD63bbOQaOH-g,-Sushi Bars-Restaurants,3.645833333,24
n0bviA6AXJVHb7IP8ui4rA,-Sushi Bars-Restaurants,3.645833333,24
sCYQO40IaQ7SwXsYLxtNJg,-Sushi Bars-Restaurants,3.645833333,24
y8a480EiwWikqlR1inkGxg,-Sushi Bars-Restaurants,3.645833333,24
IYWTOj970XqG2z9Xft_8SA,-Food-Bagels-Delis-Restaurants,3.354166667,24
tE3uoIhFGAc6-ZYM7lpjWQ,-Food-Bagels-Delis-Restaurants,3.354166667,24
AAGO39io2Ko0fgr6BhH-yQ,-Food-Bagels-Delis-Restaurants,3.354166667,24
FPD5xXo_QPmJVo5XJKPryA,-Food-Bagels-Delis-Restaurants,3.354166667,24
CAhyiTcoGeAqaP018FX0cQ,-Food-Bagels-Delis-Restaurants,3.354166667,24
7XfT2w9Eb2Xbu-iP4xulPQ,-Food-Bagels-Delis-Restaurants,3.354166667,24
IcuPhhH7QCOCT19EDEppEw,-Food-Bagels-Delis-Restaurants,3.354166667,24
5Js9G0axfWhbYlB9UgXLww,-Food-Bagels-Delis-Restaurants,3.354166667,24
H74aYRotUzWjAm8CEExOrg,-Food-Bagels-Delis-Restaurants,3.354166667,24
oLYOGtdW5RxvaBiSdv3WCw,-Food-Bagels-Delis-Restaurants,3.354166667,24
l4ymgiD1WnsSrwxWWk7a3Q,-Food-Bagels-Delis-Restaurants,3.354166667,24
KNIw6kwf8LZkrS1lEnaLiw,-Food-Bagels-Delis-Restaurants,3.354166667,24
PzOqRohWw7F7YEPBz6AubA,-Food-Bagels-Delis-Restaurants,3.354166667,24
T8uhdmJgewM7htInfxa1dA,-Food-Bagels-Delis-Restaurants,3.354166667,24
BKEvR0umqWp7q8_q4hTpWQ,-Food-Bagels-Delis-Restaurants,3.354166667,24
pNJhovUsGAZ4XqG3lCU-5g,-Food-Bagels-Delis-Restaurants,3.354166667,24
OY576QqMcpLD8yGq8lVR5Q,-Food-Bagels-Delis-Restaurants,3.354166667,24
bygCmRIxMiLjs66Qf3whSA,-Food-Bagels-Delis-Restaurants,3.354166667,24
7gU09QvdWByEsgr45JQ-rA,-Food-Bagels-Delis-Restaurants,3.354166667,24
rua7dvP6-SUXL4N8RTY--A,-Food-Bagels-Delis-Restaurants,3.354166667,24
0xJnnx_oYYZb9pBmzzGIlg,-Shopping-Drugstores,3.065217391,23
9edf8GeJEI0OuctuxArLyA,-Shopping-Drugstores,3.065217391,23
0COaKgRuDzBisc2AxcLzMA,-Shopping-Drugstores,3.065217391,23
iREJWfv8vLr6fBrGyg0IOg,-Shopping-Drugstores,3.065217391,23
gf-wA-zFnxGBRPbEra4Xlg,-Shopping-Drugstores,3.065217391,23
4JBfk-b0ng-ZoSX8MrUNjg,-Shopping-Drugstores,3.065217391,23
N4Gw8aJNEywdDD9zcEcNiA,-Shopping-Drugstores,3.065217391,23
pylcM74jyUpkKUMbAngBeg,-Shopping-Drugstores,3.065217391,23
n3snpy0iOtpVDRwJfAFeeA,-Shopping-Drugstores,3.065217391,23
4z-smh-leyWhiIUNSQns7Q,-Shopping-Drugstores,3.065217391,23
QR_rHs92CayKEjBOQEtwNQ,-Shopping-Drugstores,3.065217391,23
N8MYB2N7bbuSy7eMeFgQIQ,-Shopping-Drugstores,3.065217391,23
zB0TbD-dDdxSsW9KR4-Lgg,-Shopping-Drugstores,3.065217391,23
9GqdlmPdtHPCzTLGpUDotQ,-Shopping-Drugstores,3.065217391,23
H7_so2zcDoWluV-ER183iw,-Shopping-Drugstores,3.065217391,23
Ynh4G_R0QAuzjY85TSXsVA,-Shopping-Drugstores,3.065217391,23
2BwPs-mId-B7dm00HtsMnA,-Shopping-Drugstores,3.065217391,23
oLmmuz_qWjFlZmX53wRRiA,-Shopping-Drugstores,3.065217391,23
cjMwkkdthmSRP4tN5VNB1Q,-Shopping-Drugstores,3.065217391,23
opyB7d2ar-rrWLR4RPsUPw,-Shopping-Drugstores,3.065217391,23
h-Ospc-uiMH8TLquTeAr3A,-Shopping-Drugstores,3.065217391,23
CpfGjyBi2MXgC-c5X7hSdA,-Shopping-Drugstores,3.065217391,23
ZXsbS0FE2LzlUpkDdzNiUQ,-Shopping-Drugstores,3.065217391,23
3YaLCZmdZRwsAsVrTN6fUQ,-Shopping-Drugstores,3.065217391,23
D7LmOcHWgGLmY7bPrc4H7g,-Shopping-Drugstores,3.065217391,23
saCtN9IoDXPFk1KuB2FO6A,-Shopping-Drugstores,3.065217391,23
sEKStydwjfbHXuWK1ciBaA,-Shopping-Drugstores,3.065217391,23
LtdT6G0qnGvNnKMKZSi9Xg,-Shopping-Drugstores,3.065217391,23
Hpx0whyVG000_db0PUHQXQ,-Local Flavor,4.25,22
l0S5b8YYyDbjttTWtKc-gg,-Local Flavor,4.25,22
wdmPm4humpG_3jlkueF5rA,-Local Flavor,4.25,22
l7YiGLhHbJgDOyozNJI1CQ,-Local Flavor,4.25,22
EKsU_kslUiuqybCsOkpfQQ,-Local Flavor,4.25,22
145SQ_msdQ1yo7J0E63VoA,-Local Flavor,4.25,22
4bnLfKXorJ9HVmt7Oc8lcw,-Local Flavor,4.25,22
xsrgYzugnt-VwQPOtKiqjA,-Local Flavor,4.25,22
MFxhYRVqFcEZC009-6yfOw,-Local Flavor,4.25,22
VaS7LItYGX5Dr7rHe7aJiQ,-Local Flavor,4.25,22
c_Hgu6zirKI2l71TAhrTRQ,-Local Flavor,4.25,22
PHRBJdf5j2GqW92ArnORRw,-Local Flavor,4.25,22
yeuy070bBkc4CD71M1VZIA,-Local Flavor,4.25,22
4SviSw8uRF0ddj_HxUVnuA,-Local Flavor,4.25,22
kCmG7i8cWDYjisla-TWLYQ,-Local Flavor,4.25,22
O36iUta8mR3XsbACp4nS3Q,-Local Flavor,4.25,22
U0uzHoDoh-4p-7SrFr8LTg,-Local Flavor,4.25,22
3j2rCdIeawur0iyKPwARjw,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
X3oBAKtG0qSwYvXIhpl5vQ,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
6JHKK7rvXuQK-Ga7LsK_dQ,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
iiK8n-m2mUzItIBxGGaVIQ,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
1hM6LnHSUfdjszTYSvZ72w,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
cdIA7bbdzp5lifn_vXi5kA,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
ZsLq6mPkGknPcZ-u4a_Rvw,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
L72XMAIis3Px8oJ0V4MidA,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
qehVblgSQdpiP_qWo1MFBg,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
ZKG7lQ-SuHcoVNKSi3KJzQ,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
TGn8jvxlTAlz1JsgVPBjig,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
TtLsZgjqIzWe-OapFGa_aA,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
tz7FNOyd0QY6f1vudq8Wlg,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
0IZjWk03ARkjRccop1gYAA,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
DK16Uy6c4YFVLViP8_r6qg,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
xXb_uHTQhT9BwuViA6YcqQ,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
Oo1ATbjLRHYJ8gC66zO7yQ,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
LRX3qWuuRVkLwyV3RpCUMA,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
MDoR_GBQkM7q4QnkdANSoQ,-Active Life-Gyms-Fitness & Instruction,3.795454545,22
iAe55bO88EwBiPL2GhwBew,-Fast Food-Sandwiches-Restaurants,3.159090909,22
4O8NrAHjO6Tb_Xa_YT-Xjg,-Fast Food-Sandwiches-Restaurants,3.159090909,22
m3EKlucZuwnOazLrRfnWaQ,-Fast Food-Sandwiches-Restaurants,3.159090909,22
-xBv8p9jzOkMyGlY07FMTA,-Fast Food-Sandwiches-Restaurants,3.159090909,22
-jBymA8tI-WURtSBcuUdXQ,-Fast Food-Sandwiches-Restaurants,3.159090909,22
9lWwAw9u1IVlYKbGiVOTFg,-Fast Food-Sandwiches-Restaurants,3.159090909,22
XH9lXn-TKGO3S3ACpOsfaw,-Fast Food-Sandwiches-Restaurants,3.159090909,22
38nEHav_0tMMCMZXTisfCg,-Fast Food-Sandwiches-Restaurants,3.159090909,22
Bvw2qmZkzIJERXktRSl8Xw,-Fast Food-Sandwiches-Restaurants,3.159090909,22
mejcdS3o68j5DVUWogZhag,-Fast Food-Sandwiches-Restaurants,3.159090909,22
Yrjj_LCy_bPD_PINGjhdng,-Fast Food-Sandwiches-Restaurants,3.159090909,22
seucL50Dvg0mpBriQLap5w,-Fast Food-Sandwiches-Restaurants,3.159090909,22
VjzclBdSXmf6uNrD0DG2bg,-Fast Food-Sandwiches-Restaurants,3.159090909,22
xGWMOMwOcMSxvuIV4CSjHw,-Fast Food-Sandwiches-Restaurants,3.159090909,22
lCRCiRF3sKES8Vw9y5AvLA,-Fast Food-Sandwiches-Restaurants,3.159090909,22
g--Qvh7JzgsX6B1gdEJ1SA,-Fast Food-Sandwiches-Restaurants,3.159090909,22
i0eqv7wfvy2T1_VzDe9mGw,-Fast Food-Sandwiches-Restaurants,3.159090909,22
cBzZpDqBaTdugB4JvfEhXA,-Fast Food-Sandwiches-Restaurants,3.159090909,22
3R6u2tUGBJq_8xIGsy-fcg,-Fast Food-Sandwiches-Restaurants,3.159090909,22
QAe9UHKsxPdXQovBpaznMQ,-Fast Food-Sandwiches-Restaurants,3.159090909,22
chF0P_B8pTAy_4xvLTUZ_w,-Fast Food-Sandwiches-Restaurants,3.159090909,22
WPy74Udv6X8dgxK6F9uxCQ,-Fast Food-Sandwiches-Restaurants,3.159090909,22
Xs__MjMd8MWgJWFqnAN11w,-Fast Food-Sandwiches-Restaurants,3.159090909,22
xPDbCj9tfp5nnGzYzoCHwA,-Fast Food-Sandwiches-Restaurants,3.159090909,22
5YAcdfhksYspetBRU2cxKA,-Fast Food-Sandwiches-Restaurants,3.159090909,22
QUtmIFtYU0d3udJVTEmu5w,-Fast Food-Sandwiches-Restaurants,3.159090909,22
ITyAEjIw9ekv0wXpGHQF1Q,-Fast Food-Sandwiches-Restaurants,3.159090909,22
8UhKnPs2Jvz7vjzqYCTcWg,-Fast Food-Sandwiches-Restaurants,3.159090909,22
0YCV8260mMgN0PxuzAtO3g,-Fast Food-Sandwiches-Restaurants,3.159090909,22
Oex3VZYYYHSQRHIlgoHnLA,-Fast Food-Sandwiches-Restaurants,3.159090909,22
OaTFqMIAHUhJckgvbP9IXA,-Diners-Restaurants,3.272727273,22
tb24fvNJfHhyKEXkKn12Xw,-Diners-Restaurants,3.272727273,22
GpK9MeUjEd7rwhejG2ykww,-Diners-Restaurants,3.272727273,22
4rySWsfL5enT7t4XuVNJuQ,-Diners-Restaurants,3.272727273,22
knLSows1coxal0jKtFGl8Q,-Diners-Restaurants,3.272727273,22
5I3H_dsz7u90rir67QJq_w,-Diners-Restaurants,3.272727273,22
R2HLYDDjLfBDdkyKVtofBQ,-Diners-Restaurants,3.272727273,22
FUco3_g-dFpXOCPta0Xmeg,-Diners-Restaurants,3.272727273,22
liyAhk8vzzgXyTHuF0qhxQ,-Diners-Restaurants,3.272727273,22
H03D-h5UwPXOv64W5Iqn_Q,-Diners-Restaurants,3.272727273,22
r_zSKJm5f_x79IXx27mtRw,-Diners-Restaurants,3.272727273,22
M_YNzre9XrANx3G6ga3RdQ,-Diners-Restaurants,3.272727273,22
MQNJNjLLDfsIrqxG-DBMqQ,-Diners-Restaurants,3.272727273,22
CFuzIBaREsa0nunnI_FFYg,-Diners-Restaurants,3.272727273,22
O-s2pyewnZXyyxBAfka7-A,-Diners-Restaurants,3.272727273,22
N_zdv9ApM_RIk_80KsNX5g,-Diners-Restaurants,3.272727273,22
Um7H0mNmEKIUVRSogJklwg,-Diners-Restaurants,3.272727273,22
DfLML2IlhUqztTBURxOAxg,-Diners-Restaurants,3.272727273,22
a4bvXlGHgS6yUDp9YMcnZA,-Diners-Restaurants,3.272727273,22
UYHa5iKUddnZrlxF7taI0Q,-Diners-Restaurants,3.272727273,22
wtGArpfNEvvYDSn6UVKibQ,-Restaurants-Pizza-Italian,3.636363636,22
k8JnZBspVOI8kLcQek-Chw,-Restaurants-Pizza-Italian,3.636363636,22
fPExBO1aXA5c4uwlHFyx2Q,-Restaurants-Pizza-Italian,3.636363636,22
MfCS8VeJzf9QbxNImekuMA,-Restaurants-Pizza-Italian,3.636363636,22
jgbEZzERVI4yvAAtXWW93A,-Restaurants-Pizza-Italian,3.636363636,22
_w2wIsBh-1M1ZCed2KjLlw,-Restaurants-Pizza-Italian,3.636363636,22
ubfD6-I73lP00v0fkx-keQ,-Restaurants-Pizza-Italian,3.636363636,22
2a4wMeWkUcS2Qlx47_iQ-Q,-Restaurants-Pizza-Italian,3.636363636,22
7L1nTusLqkuOwGdDAa1new,-Restaurants-Pizza-Italian,3.636363636,22
XkNQVTkCEzBrq7OlRHI11Q,-Restaurants-Pizza-Italian,3.636363636,22
pmIJn8K3offcYUsrFCWAaQ,-Restaurants-Pizza-Italian,3.636363636,22
4dwtMbJhU3JEmw9v8UKx2w,-Restaurants-Pizza-Italian,3.636363636,22
lrxoQH8u2X-XpQ38PLAgTQ,-Restaurants-Pizza-Italian,3.636363636,22
k6Si433-EJrY4J7SZxsnjA,-Restaurants-Pizza-Italian,3.636363636,22
y75baZnoI51J8WS7NK9FHQ,-Restaurants-Pizza-Italian,3.636363636,22
PEHJjxdw11TGFma9Zhz3ng,-Restaurants-Pizza-Italian,3.636363636,22
tyH0l9SPwV2N8ExwILQ2NQ,-Restaurants-Pizza-Italian,3.636363636,22
0gQrhOYWdO0XVZEKtOrvaA,-Restaurants-Pizza-Italian,3.636363636,22
Jje3kP5CNasYDSpH0NPRGQ,-Restaurants-Pizza-Italian,3.636363636,22
UrnRSzly4onGLUzZQrbT0A,-Restaurants-Pizza-Italian,3.636363636,22
dPg69r5nLzEmug0OvNfkmQ,-Restaurants-Pizza-Italian,3.636363636,22
eFA9dqXT5EA_TrMgbo03QQ,-Restaurants-Pizza-Italian,3.636363636,22
RoXpniL8AtWwnIzvY2XUXw,-Restaurants-Pizza-Italian,3.636363636,22
oinZM9-d2n5NvGuxvatDWA,-Restaurants-Pizza-Italian,3.636363636,22
s1IkTuTdWmPunObMizXxSg,-Restaurants-Pizza-Italian,3.636363636,22
ZjpCTpG87cmd9agfpz-EaQ,-Restaurants-Pizza-Italian,3.636363636,22
cfRrO0P-L7o6UWL81pmxCA,-Restaurants-Pizza-Italian,3.636363636,22
gJmBto8IXwSBT4HTcL7cDw,-Restaurants-Pizza-Italian,3.636363636,22
V3lUjPwjbrpXTP_7w6BtIw,-Restaurants-Pizza-Italian,3.636363636,22
v6Bttw81qUlZXYqJolSIhg,-Food-Grocery-Shopping-Drugstores,3.571428571,21
qZXZvY6Y2QreIYcS9uv65g,-Food-Grocery-Shopping-Drugstores,3.571428571,21
5hNN7abwwQwmMh7c7rHi6A,-Food-Grocery-Shopping-Drugstores,3.571428571,21
NdATGBlTA3VHkY8XnvKoNg,-Food-Grocery-Shopping-Drugstores,3.571428571,21
uPezkdNi_x_SwWlf_2rcMw,-Food-Grocery-Shopping-Drugstores,3.571428571,21
m_S6h33yBKi3Qj9EihWqvg,-Food-Grocery-Shopping-Drugstores,3.571428571,21
Hp3iYM-LIRBnaoJ00iMlRw,-Food-Grocery-Shopping-Drugstores,3.571428571,21
6W9TRKrb72ZLl0h1KWvC1g,-Food-Grocery-Shopping-Drugstores,3.571428571,21
b0XSFuuhNZ70-x6ikR3C5A,-Food-Grocery-Shopping-Drugstores,3.571428571,21
MZBHbN_kjb9QizW6YWZG3w,-Food-Grocery-Shopping-Drugstores,3.571428571,21
StwBhPYVo-q-x1FccSmzwQ,-Food-Grocery-Shopping-Drugstores,3.571428571,21
edYwdgfH_eLodiiAr70EzA,-Food-Grocery-Shopping-Drugstores,3.571428571,21
HQcrjFvx4y6T9Yt3JbhP8A,-Food-Grocery-Shopping-Drugstores,3.571428571,21
GGlF64qQpWvx50ss17ZpXQ,-Food-Grocery-Shopping-Drugstores,3.571428571,21
CEOXKD0S5_Yr9gX9zSSrsw,-Food-Grocery-Shopping-Drugstores,3.571428571,21
90FMI917WPqmn_CIT31pyw,-Food-Grocery-Shopping-Drugstores,3.571428571,21
XfQqozxaq1o9FgtNiZjVDg,-Food-Grocery-Shopping-Drugstores,3.571428571,21
3gByPjJPMeTi1bKrvdNOdw,-Food-Grocery-Shopping-Drugstores,3.571428571,21
bL7rtIwY8afapAAfSsUNrw,-Food-Grocery-Shopping-Drugstores,3.571428571,21
KpPOofqthJ77TvuiwNoplw,-Food-Grocery-Shopping-Drugstores,3.571428571,21
LWtoosGlzTOp8A73Jh7cQw,-Food-Grocery-Shopping-Drugstores,3.571428571,21
DdVbzqR0z3NisbPupv4IJw,-Food-Grocery-Shopping-Drugstores,3.571428571,21
YoPZXhmkoa15G-tvK1Of3A,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
6rhvC0ADvJLFdF0azF0oWw,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
j0yrLV3oSceCd9FYqB9Q0Q,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
A0hxl-YmCYYn0j-X614fQw,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
YRWuNpZHoSpy0zPpc7TzqQ,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
v91laC9hHODn2WcN_PLE9A,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
7wCysP5dwB0KdoPeHH2i2g,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
WoxJoohQXe7NEq6tWKVU3Q,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
89yv89wcF_-ehN7_pUnl6w,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
KqHEp8K8jIKapJIQNA7QTg,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
nL9tCTn4Sswcwcdkol4URA,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
XYXKsNey3Lf4uT6-squVzA,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
nIkJ9z9GM2mthq80s3l0Mg,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
rmbr_somJhRjvMtQTVtCNg,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
IrncRVjzZzL9OJsRRZXKyA,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
moL0xxSeGhMXzPt2GH_i3Q,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
hOD1FviT9Bza1q42D8WB5g,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
YkFQ1mj86QYPr3CWXRIsDQ,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
rqCxTRc41dDNsP0ozlGZWw,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
VvovBOzIMktez-wryHayeA,-Department Stores-Grocery-Fashion-Shopping-Food-Mobile Phones,2.666666667,21
