RecommendationId,calc_user_avg_stars,calc_user_rev_count
22723,,
15758,,
7695,4.166666666666667,6.0
9524,,
12125,,
14107,,
15309,,
21369,,
10523,,
19607,,
19050,,
22853,,
9693,,
10075,,
17851,,
20802,,
20992,,
17703,,
12897,,
22793,,
21832,,
12956,,
5317,,
6266,,
12317,,
23,,
6810,,
19473,,
4649,,
17567,,
91,,
20218,,
157,,
7111,,
12622,,
12738,,
783,,
1076,,
13725,,
18152,,
1176,,
16154,,
1942,,
1992,,
14995,,
2865,,
12418,,
3275,,
3350,,
3456,,
10471,,
3716,,
11693,,
3777,,
4014,,
1989,,
2433,,
4127,,
1896,,
4423,,
15176,,
4686,,
4693,,
5185,,
7812,,
5221,,
5292,,
5321,,
5090,,
6560,,
5496,,
8239,,
12151,,
7876,,
4066,,
10046,,
2373,,
12828,,
13478,,
14434,,
21515,,
7058,,
5559,,
5934,,
6056,,
6092,,
22340,,
20005,,
12605,,
18520,,
6140,,
6509,,
6516,,
6669,,
6787,,
2642,,
7223,,
7991,,
8090,,
8157,,
8281,,
8345,,
8502,,
8654,,
8722,,
8750,,
9133,,
9269,,
9420,,
9439,,
10010,,
10036,,
10345,,
10384,,
10385,,
10388,,
10403,,
10590,,
10628,3.0,8.0
10850,,
10900,,
10945,,
18021,,
10998,,
11116,,
337,,
11121,2.3333333333333335,3.0
767,2.3333333333333335,3.0
11263,,
16049,,
11272,,
11508,,
11533,,
11534,,
11826,,
11891,,
11991,,
12078,,
12130,,
12149,,
12260,4.0,1.0
6295,4.0,1.0
12698,,
12807,,
12958,,
13664,,
14012,,
13717,,
14627,,
8414,,
14062,,
14401,,
14406,,
14818,,
15773,,
14959,,
15125,,
16315,,
16434,,
16734,,
16853,,
16900,,
17033,,
17034,4.0,2.0
17335,,
17370,,
17731,,
18102,,
18276,,
18397,,
9981,,
14500,,
4921,,
5984,,
18544,,
19015,,
37,,
19072,,
22519,,
19600,,
19679,,
19913,,
20010,1.0,2.0
21183,,
21358,4.4,5.0
21585,,
21596,,
22075,,
4102,,
22447,,
22449,,
22676,,
22938,,
242,,
22187,,
16798,,
12029,,
1730,,
529,,
8997,,
11606,,
21261,,
3602,,
5732,,
1108,,
3086,,
12916,,
7936,,
16025,,
7594,,
6704,,
8241,,
14510,,
16316,,
17281,,
10462,,
8707,,
17959,,
18460,,
12165,,
12304,,
10447,,
22882,,
8242,,
9896,,
539,,
13294,,
14250,,
9481,,
19990,,
21322,,
13753,,
14647,,
6339,,
20126,,
1996,,
4737,,
12819,,
5569,,
8898,,
13181,,
12305,,
11428,,
1133,,
4137,,
3942,,
7084,,
14324,,
14994,,
19259,,
20462,,
4857,,
4003,,
18944,,
7038,,
12466,,
15759,,
16052,,
3863,,
9340,,
17255,,
18426,,
13988,,
6586,,
10760,,
10334,,
11654,,
5403,,
9197,,
12269,,
17287,,
22324,,
5659,,
16344,,
19769,,
16556,,
4786,,
170,,
5574,,
15977,,
1421,,
4225,,
4601,,
7838,,
7956,,
11656,,
11538,,
16377,,
13731,,
21023,,
470,,
22593,,
6036,,
1372,,
1416,,
2074,,
2593,,
2631,,
3196,,
3529,,
4875,,
5044,,
5853,,
5932,,
6237,,
6280,,
6898,,
5431,,
8262,,
8280,,
8550,,
8640,,
9155,4.0,1.0
17179,4.0,1.0
10087,,
10088,,
15898,,
10294,,
10333,,
4092,,
21251,,
11309,,
12508,,
845,,
12879,,
12902,,
13143,,
13907,,
2786,,
14589,,
11536,,
14634,,
9030,,
15127,,
15819,,
15835,,
16035,,
16483,,
16494,,
14527,,
14342,,
10594,,
7193,,
22571,,
19002,,
19680,,
7336,,
16580,,
11255,,
6300,,
16675,,
16748,,
16833,,
17003,,
17469,3.0,26.0
18005,,
18054,,
18091,,
18093,,
18194,,
18606,,
18762,,
1822,,
6775,,
18848,,
19406,,
19438,3.6666666666666665,15.0
19945,,
21106,,
5578,,
460,,
18908,,
20137,,
20430,,
14486,,
21352,,
20449,,
20570,,
16059,,
20573,,
19839,,
21243,,
21338,,
21705,,
4666,,
4662,,
8899,,
22119,,
4559,,
4138,,
2333,,
11815,,
18706,,
22083,,
12851,,
21562,,
780,,
22398,,
22450,,
22685,,
13163,,
22708,,
22832,,
22956,,
18437,,
7385,,
8922,,
14794,,
18415,,
20442,,
13653,,
6062,,
1602,,
3034,,
4658,,
11465,,
16692,,
13244,,
4372,,
3569,,
1056,,
8908,,
10693,,
11985,,
12308,,
11260,,
5656,,
16463,,
21587,,
20856,,
7378,,
7219,,
12579,,
9136,,
7034,,
8846,,
11667,,
10163,,
13329,,
22473,,
4434,,
9233,,
21264,,
16404,,
13507,,
20280,,
11406,,
18479,,
2646,,
13960,,
15880,,
11734,,
10633,,
11587,,
11539,,
7200,,
20688,,
18268,,
16067,,
1424,,
4752,,
4928,,
7638,,
15578,,
4775,,
8745,,
15768,,
9080,,
14730,,
15869,,
22171,,
10295,,
9130,,
8053,,
20896,,
21884,,
14888,,
16512,,
17366,,
18791,,
4837,,
12154,,
5613,,
2658,,
1701,,
20897,,
12939,,
3084,,
1016,,
9698,,
21942,,
8761,,
12550,,
8142,,
19855,,
15131,,
16303,,
12490,,
15424,,
13966,,
709,,
18739,,
8342,,
805,,
10909,,
4713,,
4562,,
11114,,
4038,,
3182,,
138,,
329,,
547,,
16504,,
19022,,
9615,,
687,,
17565,,
1629,,
16571,,
2145,3.550561797752809,89.0
14840,3.550561797752809,89.0
2255,,
2664,,
9435,,
2026,,
5268,,
12116,,
5707,,
12783,,
358,,
2694,,
8929,,
7065,,
13660,,
19566,,
2830,,
3184,,
3319,,
20741,,
12689,,
4285,,
4807,,
6155,,
14347,,
6350,,
6471,,
6741,,
9128,,
9952,,
14842,,
4629,,
4784,,
10044,,
11489,,
17338,,
2491,,
11859,,
12011,,
12666,,
15333,,
12752,,
13579,,
13722,,
14765,,
16416,,
17144,,
17630,,
17644,,
19370,,
12646,,
16523,,
6074,,
12400,,
2508,,
7428,,
10296,,
20254,,
13464,,
2564,,
14356,,
9294,,
14425,,
19158,,
17835,,
17861,,
17968,,
18269,,
15228,,
1788,,
5281,,
19514,,
6729,,
9174,,
15177,,
6827,,
11183,,
18667,,
18722,,
18862,,
19120,,
19150,,
20598,,
21083,,
21777,,
22328,,
7330,,
17623,,
6569,,
19184,,
16168,,
21530,,
17398,,
9719,,
282,,
12639,,
18831,,
11253,,
12933,,
13659,,
8234,,
20024,,
3647,,
10491,,
16117,,
13898,,
14303,,
12846,,
15451,,
3814,,
7031,,
12449,,
21376,,
15136,,
12170,,
5408,,
1635,,
6265,,
10277,,
10098,,
417,,
16327,,
8507,,
12487,,
19781,,
12496,,
5021,,
20069,,
6367,,
9310,,
15471,,
13369,,
19261,,
8813,,
2879,,
5250,,
13622,,
72,,
1122,,
8223,,
1530,,
1943,,
20146,,
18523,,
4223,,
22555,,
4451,,
18299,,
8958,,
10290,,
14586,,
16502,,
18106,,
18513,,
19116,,
21057,,
22190,,
1000,,
6540,,
8984,,
12788,,
291,,
17590,,
12448,,
6107,,
145,,
5742,,
14706,,
21716,,
9942,,
5277,,
9702,,
15142,,
5436,,
6733,,
13570,,
7862,,
1752,,
1592,,
4387,,
19145,,
5491,,
16338,,
16635,,
9477,,
11545,,
16944,,
18336,,
20563,,
2970,,
20808,,
13141,,
20576,,
1658,,
9555,,
14688,,
18574,,
4765,,
8070,,
16152,,
10259,,
19139,,
3834,,
18107,,
13454,,
5269,,
6732,,
17060,,
1674,,
22098,,
21487,,
19728,,
2840,,
14712,,
20727,,
15900,,
3889,,
15456,,
9144,,
7652,,
16354,,
19778,,
21499,,
2543,,
7398,,
15081,,
3796,,
7369,,
18882,,
6739,,
16507,,
4824,3.0,1.0
21354,3.0,1.0
16371,3.0,1.0
14023,3.0,1.0
2585,3.0,1.0
10285,3.0,1.0
12239,3.0,1.0
3711,3.0,1.0
14988,3.0,1.0
10470,3.0,1.0
3841,3.0,1.0
21986,3.0,1.0
11390,3.0,1.0
5049,3.0,1.0
1477,3.0,1.0
3416,3.0,1.0
4350,3.0,1.0
5000,3.0,1.0
13399,3.0,1.0
12712,3.0,1.0
22901,3.0,1.0
14035,3.0,1.0
15891,3.0,1.0
19029,3.0,1.0
10531,,
22867,,
17650,,
9216,,
9237,,
11677,,
10725,,
9679,,
809,,
21533,,
15939,,
11964,,
12654,,
8372,,
15283,,
5706,,
16888,,
18140,,
16978,,
18188,,
10741,,
7507,,
6223,,
754,,
2649,,
21609,,
3388,,
4515,,
22049,,
5773,,
22219,,
9129,,
20795,,
6626,,
2198,,
13638,,
8556,,
8916,,
11098,,
11197,,
11706,,
13328,,
12301,,
16146,,
17061,,
17926,,
21019,,
18509,,
270,,
5647,,
1418,,
17761,,
9053,,
19306,,
12243,,
4085,,
4334,,
4708,,
17533,,
18172,,
16926,,
16162,,
11512,,
19130,,
12503,,
18466,,
11796,,
14857,,
19231,,
7236,,
12100,,
1568,,
12215,,
15741,,
19312,,
16441,,
11960,,
4995,,
3432,,
12105,,
3743,,
5040,,
10622,,
5366,,
7092,,
8793,,
5919,,
21621,,
6578,,
18661,,
20784,,
10124,,
13903,,
20924,,
8285,,
7249,,
17166,,
14738,,
12682,,
15534,,
793,,
17488,,
14426,,
21940,,
6648,,
13472,,
924,,
7154,,
3210,,
10551,,
4111,,
6958,,
18011,,
7160,,
4348,,
14218,,
13341,,
6421,,
1180,,
12152,,
9525,,
13482,,
15875,,
20720,,
8164,,
6161,,
14296,,
21650,,
12184,,
14036,,
22706,,
22076,,
12530,,
15200,,
13391,,
9215,,
3376,,
19927,,
9009,,
13362,,
2586,,
1155,,
14435,,
16001,,
15988,,
1246,,
15580,,
9694,,
12395,,
7099,,
13043,,
2519,,
4032,,
17237,,
20037,,
21099,,
11141,,
6538,,
21813,,
14991,,
22423,,
19233,,
21117,,
8229,,
8317,,
8454,,
21963,,
9731,,
17998,,
21119,,
20543,,
12823,,
16508,,
9605,,
9909,,
15794,,
2237,,
21235,,
4684,,
18500,,
1766,,
2509,,
3117,,
8568,,
9085,,
14089,,
14247,,
14887,,
17422,,
18382,,
21959,,
22527,,
16028,,
348,,
17512,,
12842,,
2450,,
22377,,
17651,,
13275,,
18133,,
18057,,
9974,,
237,,
544,,
21135,,
13211,,
5465,,
21573,,
14005,,
2775,,
19843,,
13821,,
9583,,
22038,,
13388,,
17037,,
5861,,
17628,,
20931,,
132,,
3120,,
3917,,
20056,,
9877,,
5498,2.6666666666666665,6.0
8603,,
15655,,
19799,,
1254,,
19952,,
18158,,
4905,,
6774,,
6406,,
18045,,
20121,,
1566,,
12706,,
8494,,
3485,,
6086,,
12031,,
19852,,
18465,,
17591,,
19930,,
16074,,
21238,,
2887,,
20356,,
1466,,
3785,,
4853,,
5527,,
17554,,
5970,,
7078,,
10853,,
17977,,
12326,,
9600,,
8015,,
19297,,
12744,,
17468,,
14308,,
12868,,
11354,,
13904,,
15230,,
14304,,
19488,,
7384,,
22716,,
8692,,
3052,,
5739,,
3178,,
8097,,
8572,,
8989,,
4679,,
11745,,
21603,,
13619,,
20150,,
18346,,
20242,,
14206,,
14289,,
15710,,
14596,,
15556,,
8106,,
16050,,
17361,,
1727,,
992,,
9820,,
8305,,
2137,,
18753,,
19955,,
15656,,
21601,,
22824,,
1738,,
17834,,
19151,,
15501,,
4055,,
3694,,
15037,,
22419,,
16830,,
11131,,
14964,,
16910,,
1920,,
16988,,
11178,,
11751,,
16535,,
6060,,
15055,,
22471,,
2381,,
5588,,
17659,,
6687,,
4909,,
16346,,
22603,,
19165,2.5,2.0
11663,2.5,2.0
18324,,
4944,,
4733,,
8901,,
19727,,
3124,,
3585,,
11278,,
22283,,
8162,,
16283,,
9847,,
5061,,
5902,,
10413,,
6847,,
21079,,
13995,,
15648,,
17023,,
14507,,
4490,,
15959,,
21556,,
6881,,
17991,,
8310,,
1819,,
9120,,
20110,,
9331,,
10441,,
9640,,
5813,,
21082,,
17451,,
456,,
13858,,
20372,,
4183,,
7990,,
9355,,
9398,,
13501,,
17280,,
17395,,
20355,,
17099,,
4371,,
13861,,
16169,,
17936,,
2756,,
9388,,
15895,,
22013,,
15368,,
6696,,
12454,,
14480,,
19411,,
20916,,
2277,,
9146,,
16601,,
19388,,
20531,,
19859,,
22325,,
1781,,
1708,,
12000,,
16549,,
18462,,
1817,,
1907,,
3507,,
15172,,
12068,,
18231,,
18477,,
13097,,
1951,,
20256,,
21737,,
13752,,
6604,,
13433,,
16530,,
12216,,
323,,
892,,
1243,,
2406,,
21105,,
18425,,
14068,,
3903,,
5183,,
6705,,
7070,,
10627,,
11566,,
16174,,
16745,,
17027,,
20969,,
4388,,
20946,,
3382,,
3906,,
19448,,
13524,,
21785,,
17276,,
1354,,
611,,
15863,,
8267,,
14609,,
2592,,
2894,,
4529,,
5082,,
5943,,
6592,,
7801,,
9270,,
13155,,
14105,,
14305,,
15816,,
16629,,
18557,,
16746,,
17682,,
2893,,
18978,,
19131,,
14829,,
3077,,
18903,,
6970,4.5,2.0
21743,4.5,2.0
20190,4.5,2.0
1444,,
22911,,
13426,,
14728,,
16474,,
22628,,
2384,3.0,2.0
2741,,
11442,,
11881,,
20528,,
12844,,
9577,,
18658,,
3162,,
3560,,
10211,,
11422,,
13826,,
14673,,
3862,,
21379,,
8774,,
19177,,
6484,,
14221,,
9062,,
13695,,
18838,,
6677,,
14755,,
16299,,
50,,
262,,
13588,,
2001,,
2633,,
13587,,
14568,,
5683,1.5,2.0
2521,1.5,2.0
1031,1.5,2.0
9905,1.5,2.0
10274,1.5,2.0
13491,1.5,2.0
21486,1.5,2.0
11018,,
17448,,
15772,,
4400,,
19119,,
10519,,
19730,,
6959,,
8354,,
19949,,
20344,,
10617,,
2161,,
20990,,
5460,,
6441,,
16921,,
13174,,
15551,,
6590,,
21333,,
507,,
15548,,
4421,,
543,,
778,,
1478,,
5489,,
5708,,
7053,,
7397,,
10094,,
11664,,
11334,,
12629,,
12814,,
13745,,
15117,,
17603,,
16503,,
187,,
14008,,
3979,,
1777,,
1158,,
3155,5.0,2.0
10236,,
13084,,
20613,,
21586,,
17388,,
737,,
10926,,
2436,,
4950,,
1590,,
8286,,
16278,,
11380,,
5430,,
9925,,
21481,,
20264,,
9026,,
6803,,
14520,,
16867,,
20801,,
6013,,
10678,,
8804,,
7634,,
7658,,
12059,,
9970,4.4,5.0
12887,4.4,5.0
1276,,
4946,,
5432,,
19837,,
11311,,
173,,
20821,,
19916,,
17320,,
2114,,
12709,,
2220,,
12577,,
12147,,
18778,,
2221,,
5288,,
12549,,
7951,,
11665,,
5844,,
22068,,
14383,,
9392,,
19425,,
18973,,
8366,,
10097,,
21602,,
22238,,
19620,,
4252,,
3914,,
6690,,
20319,,
17457,,
5093,,
7418,,
19902,,
2753,,
16459,,
21931,,
13667,,
22162,,
1815,,
16447,,
386,,
7049,,
7227,,
13054,,
8831,,
4817,,
19480,,
1546,,
20300,,
6655,,
645,,
10667,,
9516,,
10585,,
14355,,
7965,,
14485,,
7742,,
18320,,
2171,,
11093,,
4409,,
3327,,
6069,,
9169,,
10000,,
11861,,
11739,,
14414,,
9689,,
14955,,
16251,,
11638,,
17870,,
18856,,
19729,,
20844,,
20822,,
17829,,
16279,4.0,9.0
2506,4.0,9.0
15693,,
11873,,
5319,,
10204,,
10692,,
8100,,
13686,,
14714,,
8006,,
5542,,
1983,,
7324,,
8947,,
2565,,
20288,,
2740,,
3556,,
4075,,
4220,,
6975,,
4351,,
4736,,
5232,,
12822,,
5380,,
5530,,
19228,,
7506,,
18637,,
20799,,
8183,,
7273,,
20549,,
8623,,
10737,,
3378,,
9116,,
11063,,
21301,,
11520,,
9767,,
12325,,
16565,,
17015,,
7559,,
17407,,
18352,,
19135,,
19774,,
21387,,
2243,,
19800,,
19972,,
20604,,
9576,,
2662,,
5894,,
15031,,
10299,,
10780,,
8615,,
12041,,
17820,,
18992,,
22897,,
11400,,
8736,,
12688,,
17727,,
5883,,
19274,,
17946,,
20188,,
8698,,
19713,,
15,,
19982,,
19363,,
15590,,
19,,
11972,,
1549,,
4184,,
5249,,
17807,,
21258,,
5953,,
8381,,
6048,,
20515,,
7835,,
9799,,
19068,,
13074,,
7877,,
20941,,
19858,,
18109,,
18947,,
8953,,
7792,,
9696,,
11341,,
17299,,
19142,,
21901,,
10467,,
22404,,
22753,,
1303,,
19722,,
2290,,
5976,,
1512,,
2714,,
209,,
13126,,
22350,,
17950,3.5,8.0
21542,3.5,8.0
3476,3.5,8.0
11155,3.5,8.0
8039,3.5,8.0
603,,
650,,
1398,,
1569,,
2468,,
8558,,
3156,,
3707,,
17438,,
4256,,
4378,,
4583,,
5152,,
5189,,
2943,,
5524,,
5908,,
6404,,
6962,,
7927,,
8181,,
21316,,
8738,,
9012,,
9289,3.3333333333333335,3.0
9682,,
11366,,
15033,,
14189,,
14268,,
14949,,
15718,,
16777,,
17437,,
7138,,
17925,,
340,,
18960,,
3756,,
19198,,
11919,,
19685,,
3951,,
20082,,
19870,,
20035,,
17428,,
20702,,
21112,,
21132,,
21362,,
21441,,
982,,
22181,,
22922,,
22941,,
11271,,
7244,,
20588,,
20845,,
7544,,
2401,,
11073,,
14259,,
14745,,
15854,,
2035,,
9480,,
12023,,
21375,,
13205,,
17293,,
7767,,
738,,
20495,,
896,,
3761,,
3816,,
6750,,
4563,,
5566,,
6273,,
14405,,
9292,,
15354,,
16464,,
17791,,
19943,,
13618,,
21126,,
21308,,
19506,,
6464,,
5015,,
13536,,
10734,,
5328,,
5495,,
6816,,
6989,,
10918,,
15059,,
22626,,
949,,
11786,,
5633,,
21924,,
484,,
5539,,
1690,,
6301,,
12463,,
13932,,
15541,,
19512,,
20185,,
20071,,
6608,,
17050,,
22390,,
17103,,
22669,,
2014,,
22917,,
12263,,
6133,,
16375,,
22525,,
19565,,
14909,,
1765,,
2792,,
7416,,
12131,,
16138,,
13635,,
21423,,
15537,,
16919,,
17307,,
18226,,
79,,
335,,
5914,,
17542,,
20274,,
4860,,
16529,,
22165,,
4021,,
16680,,
21964,,
21872,,
7661,,
3595,,
6356,,
17128,,
22371,,
17191,,
331,,
15946,,
3614,,
22836,,
15564,,
4627,,
4656,,
15195,,
6954,,
8544,,
8889,,
4966,,
15713,,
3715,,
22642,,
4275,,
9879,,
11992,,
12835,,
14396,,
10733,,
11886,,
14993,,
15186,,
15293,,
16792,,
19096,,
5573,,
17343,,
21047,,
18077,,
21340,,
1501,,
8459,,
114,,
8789,,
13812,,
9173,,
3793,,
14969,,
16424,,
12421,,
21909,,
13712,,
21194,,
15927,,
719,,
911,,
6662,,
12845,,
13827,,
14271,,
16042,,
3273,,
18328,,
21146,,
18800,,
14374,,
12582,,
21428,,
16257,,
802,,
15441,,
2486,,
2951,,
11925,,
12798,,
14947,,
12121,,
1638,,
9183,,
480,,
7067,,
1173,,
1528,,
1539,,
3141,,
13890,,
1432,,
1091,,
6274,,
5935,,
6429,5.0,2.0
7840,,
9039,,
11473,,
11896,,
12527,,
14398,,
5684,,
16373,,
19285,,
19445,,
21937,,
1645,,
19457,,
18836,,
21742,,
402,,
3116,,
16024,,
17450,,
7464,,
5412,,
8868,,
10887,,
13135,,
15300,3.7777777777777777,9.0
18234,,
19402,,
20892,,
22560,,
7755,,
9688,,
12415,,
8129,,
21820,,
1118,,
6596,,
19849,,
14692,,
10612,,
597,,
1013,,
1191,,
10254,,
2736,,
4298,,
5106,,
5210,,
19944,,
7206,,
8661,,
8886,,
12016,,
16480,,
16893,,
17141,,
17233,,
18391,,
19551,,
20681,,
20853,,
21182,,
22151,,
21873,,
22633,,
22757,,
18111,,
10879,,
14086,,
570,,
2759,,
3073,,
3678,,
5951,,
11358,,
4653,,
13383,,
17822,,
22455,,
19329,,
2414,,
15690,,
13247,,
9720,,
14844,,
10855,,
20310,,
41,,
660,,
12295,,
16252,,
15719,,
2386,,
3853,,
7376,,
18813,,
9061,,
19090,,
20203,,
7797,,
10141,,
21359,,
3180,,
6077,,
11857,,
9562,,
13609,,
11084,,
17172,,
1152,,
3783,,
14637,,
2942,,
21718,,
11993,,
7217,,
11310,,
12523,,
13523,,
18139,,
32,,
13983,,
401,,
948,,
1044,,
3944,,
18645,,
22594,,
2671,,
4135,,
3024,,
4153,,
21496,,
5356,,
1641,,
6984,,
14167,,
7478,,
9019,,
9408,,
13248,,
5600,,
14269,,
15375,,
22041,,
15893,,
8815,,
15393,,
11540,,
18489,,
16153,,
1150,,
19578,,
17243,,
2580,,
20836,,
21242,,
21406,,
18697,,
9934,,
12054,,
3088,,
3888,,
5519,,
6885,,
8061,,
10369,3.727272727272727,11.0
10740,,
11251,,
12392,,
13386,,
13661,,
14908,,
2618,,
13696,,
13923,,
14176,,
17213,,
14550,,
15132,,
20316,,
919,,
7237,,
20854,,
21000,,
18,,
940,,
1222,,
6131,,
9914,,
585,,
4748,,
14717,,
5439,,
4114,,
5761,,
7363,,
7962,,
12691,,
8875,,
13188,,
14092,,
14655,3.75,4.0
21310,3.75,4.0
15876,,
15910,,
17288,,
19898,,
21468,,
22383,,
22570,,
169,,
4365,4.0,1.0
5026,,
15477,,
973,,
16628,,
19832,,
528,,
2066,,
1046,,
14561,,
8562,,
9412,,
9715,,
2588,,
761,,
9900,,
2407,,
13769,,
4738,,
15821,,
13243,,
482,3.1375,160.0
21747,3.1375,160.0
17064,3.1375,160.0
3079,3.1375,160.0
21210,3.1375,160.0
4593,3.1375,160.0
10396,3.1375,160.0
14893,3.1375,160.0
19070,3.1375,160.0
6971,3.1375,160.0
15716,3.1375,160.0
2693,,
12848,,
11008,,
22347,,
3683,,
6299,,
2678,,
6905,,
10714,,
11360,,
14832,,
18852,,
20566,,
2652,,
2720,,
3546,,
15795,,
6782,,
22174,,
20947,,
1987,,
3040,,
20473,,
413,,
4215,,
6773,,
11440,,
11766,5.0,1.0
13206,,
13723,,
3114,,
22006,,
17942,,
13697,,
8235,,
18086,,
13673,,
5857,,
15321,,
5240,,
6812,,
6355,,
2184,,
17020,,
14188,,
17982,,
2667,4.615384615384615,13.0
4228,,
5939,,
19065,,
6105,,
15070,,
12160,4.0,1.0
12424,,
18219,,
19835,,
7690,,
16445,,
22680,,
12037,,
4089,,
15180,,
4385,,
10032,,
20611,,
7212,,
7681,,
5820,,
14811,,
15201,,
20180,,
20529,,
7044,,
21267,,
17884,,
4331,,
5899,,
14726,,
15394,,
18254,,
19489,,
5076,,
11215,,
10797,,
11146,,
16762,,
5150,,
15776,,
13540,,
21005,,
4884,,
5162,,
9203,,
11521,,
13513,,
5490,,
22851,,
14943,,
18230,,
6857,,
16751,,
22695,,
16727,,
18279,,
20084,,
8329,,
6014,,
9071,,
6581,,
13846,,
8702,,
9076,,
9348,,
13263,,
14633,,
18384,,
15942,,
16246,,
13962,,
9703,,
15697,,
21247,,
14121,,
9645,,
15225,,
18340,,
1464,,
89,,
1873,,
10555,,
1904,,
21012,,
5503,,
5590,,
5895,,
6820,,
7021,,
7871,,
11126,,
13450,,
15813,,
10518,,
3195,,
17371,,
17423,,
17778,,
18153,,
19179,,
8959,,
19805,,
20704,,
20635,,
21386,,
21656,,
21678,,
21681,,
985,,
19543,,
290,,
3237,,
1208,,
3380,,
12246,,
16561,,
18239,,
22048,,
1386,,
9303,,
10207,,
7870,,
12250,,
13986,,
16736,,
10458,,
21124,,
4110,,
5625,,
15223,,
17334,,
18581,,
21703,,
8139,,
22018,,
17,,
1688,,
2268,,
3895,,
637,,
6854,,
8848,,
17953,,
18353,,
10657,,
8389,,
13799,,
197,,
13382,,
22880,,
10142,,
18069,,
11839,,
219,,
7678,,
1147,,
7890,,
8256,,
8468,,
13918,,
14709,,
15469,,
16520,4.3238095238095235,105.0
7109,4.3238095238095235,105.0
8012,4.3238095238095235,105.0
9661,4.3238095238095235,105.0
19861,,
22160,,
2932,,
22235,,
6413,,
9401,,
17669,,
202,,
2099,,
2672,,
22315,,
9829,,
10769,,
19109,,
8382,,
21540,,
755,,
3186,,
5012,,
5667,,
5912,,
6842,,
6972,,
8566,,
9257,,
9860,,
9881,3.7142857142857144,7.0
10185,,
11245,,
11365,,
20230,,
12079,,
14116,,
15002,,
17346,,
19964,,
20268,,
21186,,
21676,,
8664,,
4359,,
3690,,
265,,
18418,,
22932,,
17496,,
1725,,
6286,,
7968,,
10914,,
14997,,
10611,,
19308,,
8486,,
5390,,
2854,,
18046,,
22388,,
4968,,
10133,,
10718,,
17157,,
17763,,
16243,,
13790,,
20367,,
20829,,
4958,,
10479,,
13971,,
9446,,
22427,,
16199,,
11643,,
6545,,
15862,,
16202,,
17656,,
9539,,
22565,,
14756,,
13241,,
11021,,
19186,,
3770,,
22289,,
9791,,
20019,,
3095,,
5440,,
16032,,
5608,,
871,,
22042,,
2541,,
6456,,
1281,,
541,,
5994,,
12172,,
20710,,
13259,,
21725,,
1100,,
7499,,
4339,,
5181,,
6683,,
8302,,
8877,3.0,2.0
9411,,
9633,,
10896,,
8839,,
11503,3.608695652173913,23.0
13297,,
22265,,
16022,,
16541,,
17818,,
19188,,
1970,,
19629,,
20114,,
22178,,
22771,,
22930,,
22223,,
5337,,
17357,,
21485,,
5936,,
455,,
19408,,
13895,,
12473,,
19886,,
5264,,
14998,,
11276,,
18502,,
1212,,
2297,,
20472,,
19215,,
4443,,
3123,,
17075,,
11091,,
17583,,
13404,,
20039,,
20491,,
8649,,
19771,,
21851,,
5725,,
14868,,
9680,,
4020,,
5405,,
15237,,
5806,,
22007,,
6884,,
8834,,
19661,,
5146,,
7024,,
19888,,
13284,,
17531,,
9875,,
10017,,
18000,,
20070,,
20034,,
1336,,
1561,,
3055,,
22786,,
3228,,
12157,,
7144,,
12275,,
3801,,
4494,,
5835,,
20855,,
16666,,
12583,,
6360,,
7088,,
10102,,
11781,,
1630,,
15011,,
15550,,
7209,,
18060,,
20789,,
17957,,
15524,,
14041,,
11447,,
18084,,
457,,
777,,
1865,,
13834,,
2265,,
2919,,
3284,,
4095,,
4227,,
5037,,
6491,,
8492,,
6877,,
9036,,
9212,,
9580,,
9747,,
10171,,
11672,,
11888,,
12391,,
12580,,
12686,,
6719,,
13947,,
14151,,
14459,,
14464,,
16189,,
16623,,
16663,,
16915,,
17601,,
21347,,
18149,,
21913,,
16607,,
18430,,
18851,,
19361,,
20325,,
20381,4.666666666666667,3.0
21131,,
21334,,
506,,
22737,,
15518,,
7180,,
587,,
2047,5.0,2.0
3062,,
13626,,
4651,,
6791,3.857142857142857,21.0
6408,3.857142857142857,21.0
7186,,
7349,,
7863,,
8016,,
8586,,
8830,,
9366,,
12829,,
15272,,
20671,,
22319,,
15219,,
11626,,
2659,,
19403,,
16574,,
6506,,
5297,,
9989,,
22831,,
5131,,
21042,,
3726,,
14015,,
19935,,
1615,,
3603,,
3737,,
5256,,
115,,
9908,,
4098,,
7415,,
1096,,
7515,,
18186,,
9536,,
10664,,
10344,,
14475,,
17032,,
10101,,
5577,,
10642,,
10819,,
15846,,
10329,,
10212,,
14104,3.75,16.0
18108,3.75,16.0
14262,,
15327,,
10122,,
17826,,
18681,,
11339,,
18964,,
19845,,
5365,,
12355,,
20317,,
669,,
2292,,
15948,,
717,,
5457,,
7605,,
13987,3.0416666666666665,24.0
2507,3.0416666666666665,24.0
12546,3.0416666666666665,24.0
19314,3.0416666666666665,24.0
12667,3.0416666666666665,24.0
5766,3.0416666666666665,24.0
18189,3.0416666666666665,24.0
17025,,
2628,,
5394,,
16599,,
16874,,
20187,,
20363,,
21,,
214,,
17866,,
5531,,
22,,
823,,
1251,,
1564,,
1672,,
1847,,
2272,,
2891,,
3160,,
4176,,
4207,,
4638,,
20168,,
4781,,
4865,,
6154,,
6164,,
6468,,
5735,,
6641,,
6815,,
6912,,
7252,,
16933,,
7466,,
8163,,
8672,,
8694,3.857142857142857,7.0
8713,,
